block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
12,465.0,489.0,07:45,08:09,24.0,0.4,14,450.0,480.0,07:30,08:00,30.0,15.0,0.625,0.5,Other/Unknown,,qui 18 20 05 | tele jornal | conselho europeu | bélgica contra mobilização de ativos russos | 20 05 | qui 18 | telej ornal | nws,Internacional,Internacional,,,a também reconsocoências legais e financiárias incluindo-se da própria rução. E esta simara é por isso já considerado um teste para a credibilidade da própria União Europeia.,3,
21,594.0,690.0,09:54,11:30,96.0,1.6,19,600.0,630.0,10:00,10:30,30.0,30.0,0.3125,1.0,Other/Unknown,,rtp pt | qui 18 20 07 | tele jornal | conselho europeu | 20 07 | qui 18 | bélgica contra mobilização de ativos russos | rtp,Internacional,Internacional,,,a acordo para financiar a Ucrania. Nesse cenário perde credibilidade no papel que embissiona,4,
21,594.0,690.0,09:54,11:30,96.0,1.6,20,630.0,660.0,10:30,11:00,30.0,30.0,0.3125,1.0,Other/Unknown,,rtp pt | qui 18 20 07 | tele jornal | conselho europeu | 20 07 | qui 18 | bélgica contra mobilização de ativos russos | rtp,Internacional,Internacional,,,"a torno grande palco da geopolítica mundial a parte da China, Russia e Estados Unidos. Os instrumentos existem, o dinheiro existe, uma exista maioria qualificada que pode permitir usar esses ativos rusos. Existe que a pacidade jurídica ela foi definida. Agora o que que está em causa, João, é avontado.",4,
30,864.0,918.0,14:24,15:18,54.0,0.9,28,870.0,900.0,14:30,15:00,30.0,30.0,0.5555555555555556,1.0,Greves/Trabalho,"Governo/Partidos, Justiça/Segurança, Greves/Trabalho, Internacional",agricultores em protesto | 20 12 | qui 18 | tele jornal | confronto com polícia junto ao parlamento europeu | telejornal | telej ornal | at varo mendon,Justiça/Segurança,"Governo/Partidos, Justiça/Segurança, Greves/Trabalho, Cultura",,,"Entre música e ánimes exaltados às portas do Parlamento Europeu, uma verdadeira batatada, a polícia respondeu com canhões de água e gas da crimoja. Também no chíper caravé neste solidariedade, um desenho além fronteiras neste setor que não é de agora. Os tratours já tinham sido as ruas em protesto contra o acordo entre",5,
30,864.0,918.0,14:24,15:18,54.0,0.9,29,900.0,930.0,15:00,15:30,30.0,18.0,0.3333333333333333,0.6,Greves/Trabalho,"Governo/Partidos, Justiça/Segurança, Greves/Trabalho, Internacional",agricultores em protesto | 20 12 | qui 18 | tele jornal | confronto com polícia junto ao parlamento europeu | telejornal | telej ornal | at varo mendon,Internacional,Internacional,,,a União Europeia e o Mercossu.,5,
31,918.0,921.0,15:18,15:21,3.0,0.05,29,900.0,930.0,15:00,15:30,30.0,3.0,1.0,0.1,Other/Unknown,,editor de imagem | joão caldeirinha | jornalista | joão santos costa | qui 18 20 13 | telejornal | 20 13 | qui 18,Internacional,Internacional,,,a União Europeia e o Mercossu.,5,
32,921.0,951.0,15:21,15:51,30.0,0.5,29,900.0,930.0,15:00,15:30,30.0,9.0,0.3,0.3,Other/Unknown,,qui 18 20 13 | tele jornal | porto x famalicão às 20h45 na rtp | 20 13 | qui 18 | telejornal | porto x famalicão as 20h45 na rtp | porto x famalicao as 20h45 na rtp,Internacional,Internacional,,,a União Europeia e o Mercossu.,5,
33,951.0,1128.0,15:51,18:48,177.0,2.95,31,960.0,990.0,16:00,16:30,30.0,30.0,0.1694915254237288,1.0,Governo/Partidos,"Governo/Partidos, Saúde",qui 18 20 13 | tele jornal | ministra e as falhas na linha sns24 | 20 13 | qui 18 | telejornal | esforço da altice não tem sido o que precisamos | ana paula martins,Saúde,Saúde,,,"Estava que a linha estivesse mais reforçada, cerca de uma hora que espera, que é uma coisa que é intolerável numa linha, outras situações em que as pessoas não conseguem perceber aquilo que nós chamamos uma chamada de retorno. O alergamento sobre ponto de vista digital e tecnológico e também de recursos humanos, começarem em não ser os casos nos hospitais, também são os",6,
33,951.0,1128.0,15:51,18:48,177.0,2.95,32,990.0,1020.0,16:30,17:00,30.0,30.0,0.1694915254237288,1.0,Governo/Partidos,"Governo/Partidos, Saúde",qui 18 20 13 | tele jornal | ministra e as falhas na linha sns24 | 20 13 | qui 18 | telejornal | esforço da altice não tem sido o que precisamos | ana paula martins,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,,,"casos sobretudo nesses autores do ano, não tem sido aquilo, pesado os forços, tem sido feito pelo parceiro altice, não tem sido aquilo que nós precisaríamos para ter menos espécie. 65 mil portugueses que irão de Portugal no ano passado, este número é ligeiramente em frio ao do ano anterior. A Suíça continuá a ser o destino mais procurado por estes portugueses, que escolhem viver nos tranjados, em 2024 foram mais de","6, 7",
33,951.0,1128.0,15:51,18:48,177.0,2.95,33,1020.0,1050.0,17:00,17:30,30.0,30.0,0.1694915254237288,1.0,Governo/Partidos,"Governo/Partidos, Saúde",qui 18 20 13 | tele jornal | ministra e as falhas na linha sns24 | 20 13 | qui 18 | telejornal | esforço da altice não tem sido o que precisamos | ana paula martins,Internacional,"Educação, Justiça/Segurança, Internacional",,,"12.300, os que immigraram para este país. O reino-needos já foi um dos países que acolhia muitos portugueses, mas depois do Uber Exigt, verifica-se uma tendência de queda. No ano passado, apenas 2766 portugueses immigraram para território britânico-seção, os portugueses no entanto com menos qualificações que procuram países como a Suíça e a França, os mais qualificados, aqueles que têm ensino superior, preferem immigrar para a Suíça.",7,
33,951.0,1128.0,15:51,18:48,177.0,2.95,34,1050.0,1080.0,17:30,18:00,30.0,30.0,0.1694915254237288,1.0,Governo/Partidos,"Governo/Partidos, Saúde",qui 18 20 13 | tele jornal | ministra e as falhas na linha sns24 | 20 13 | qui 18 | telejornal | esforço da altice não tem sido o que precisamos | ana paula martins,Other/Unknown,,,,"A missão inicial era dar resposta a cerca de 450 mil pedidos, mas segundo o balanço feito pela estrutura de missão para",8,
33,951.0,1128.0,15:51,18:48,177.0,2.95,35,1080.0,1110.0,18:00,18:30,30.0,30.0,0.1694915254237288,1.0,Governo/Partidos,"Governo/Partidos, Saúde",qui 18 20 13 | tele jornal | ministra e as falhas na linha sns24 | 20 13 | qui 18 | telejornal | esforço da altice não tem sido o que precisamos | ana paula martins,Greves/Trabalho,Greves/Trabalho,,,"a recuperação de processos pendentes da AIMA, foram dadas mais do dobro das respostas, entre renovações de autorização de residência, regime transitório de manifestação de interesse e reagrupamentos familiares. também, mas era muito importante, se alimentar que foram verificados mais 450 mil registros criminais do país do origem, do caso do registro criminal nacional é verificado em todos os processos, mas no caso das manifestações de interesse e das renovações das autoridades das","8, 9",
33,951.0,1128.0,15:51,18:48,177.0,2.95,36,1110.0,1140.0,18:30,19:00,30.0,18.0,0.1016949152542373,0.6,Governo/Partidos,"Governo/Partidos, Saúde",qui 18 20 13 | tele jornal | ministra e as falhas na linha sns24 | 20 13 | qui 18 | telejornal | esforço da altice não tem sido o que precisamos | ana paula martins,Other/Unknown,,,,"suas residências CPLP também o registro criminal de proteína de origem foi verificado, portanto, estamos a falar mais com a sensidade da minha.",9,
34,1128.0,1167.0,18:48,19:27,39.0,0.65,36,1110.0,1140.0,18:30,19:00,30.0,12.0,0.3076923076923077,0.4,Other/Unknown,Governo/Partidos,1 milhão de processos pendentes resolvidos | relatório aima | qui 18 20 16 | telejornal | verif | 20 16 | qui 18 | tele jornal,Other/Unknown,,,,"suas residências CPLP também o registro criminal de proteína de origem foi verificado, portanto, estamos a falar mais com a sensidade da minha.",9,
35,1167.0,1173.0,19:27,19:33,6.0,0.1,38,1170.0,1200.0,19:30,20:00,30.0,3.0,0.5,0.1,Other/Unknown,,editora de i | emanuel pre | paula me | reporter de i | artin links w | jornali | qui 18 20 17 | tele jornal,Other/Unknown,,,,é o curnador de um observatório que acompanha as tendências de comunicação e dos médios retais na Penífula Ibérica. Este relatório demonstra então que a desinformação ou a disseminação de ideias falsas atingiu principalmente os imigrantes musulmanos. Foram identificadas nas rativas,10,
36,1173.0,1179.0,19:33,19:39,6.0,0.1,38,1170.0,1200.0,19:30,20:00,30.0,6.0,1.0,0.2,Other/Unknown,,qui 18 20 17 | tele jornal | telejornal | desinformação em portugal | 202,Other/Unknown,,,,é o curnador de um observatório que acompanha as tendências de comunicação e dos médios retais na Penífula Ibérica. Este relatório demonstra então que a desinformação ou a disseminação de ideias falsas atingiu principalmente os imigrantes musulmanos. Foram identificadas nas rativas,10,
37,1179.0,1263.0,19:39,21:03,84.0,1.4,38,1170.0,1200.0,19:30,20:00,30.0,21.0,0.25,0.7,Justiça/Segurança,Justiça/Segurança,desinformação em portugal 2025 | 20 17 | qui 18 | telejornal | imigr | qui 18 20 17 | tele jornal | imigrantes muçulmanos foram o principal alvo,Other/Unknown,,,,é o curnador de um observatório que acompanha as tendências de comunicação e dos médios retais na Penífula Ibérica. Este relatório demonstra então que a desinformação ou a disseminação de ideias falsas atingiu principalmente os imigrantes musulmanos. Foram identificadas nas rativas,10,
37,1179.0,1263.0,19:39,21:03,84.0,1.4,39,1200.0,1230.0,20:00,20:30,30.0,30.0,0.35714285714285715,1.0,Justiça/Segurança,Justiça/Segurança,desinformação em portugal 2025 | 20 17 | qui 18 | telejornal | imigr | qui 18 20 17 | tele jornal | imigrantes muçulmanos foram o principal alvo,Other/Unknown,,,,"falsas que se ciam estes imigrantes à violência, há criminalidade ao cao social e aligados privilégios no acesso.",10,
