block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
11,Greves/Trabalho,9.0,1.0,9.0,1.0,1,Greves/Trabalho,,,7,"ainda redefinir o direito à grave através do alargamento dos setores sujeitos a serviços mínimos. Portim, já de um princípio, em que os serviços e mil imissões abusivos, muitas vezes significam serviços máximos, colocando mais trabalhadores do que o dia normal de trabalho e o que faz o pacote de laboral é largar o conceito, a concessão das necessidades importeríveis, ou abacimento alimentar, a questão da portarívia e gelência, ou seto social, numa dimensão de subverter o exercício desse direito e retirar a expressão à","ainda redefinir o direito à grave através do alargamento dos setores sujeitos a serviços mínimos. Portim, já de um princípio, em que os serviços e mil imissões abusivos, muitas vezes significam serviços máximos, colocando mais trabalhadores do que o dia normal de trabalho e o que faz o pacote de laboral é largar o conceito, a concessão das necessidades importeríveis, ou abacimento alimentar, a questão da portarívia e gelência, ou seto social, numa dimensão de subverter o exercício desse direito e retirar a expressão à"
12,Governo/Partidos,30.0,0.5263157894736842,57.0,1.0,3,"Greves/Trabalho, Governo/Partidos, Justiça/Segurança",,,"7, 8, 9","ainda redefinir o direito à grave através do alargamento dos setores sujeitos a serviços mínimos. Portim, já de um princípio, em que os serviços e mil imissões abusivos, muitas vezes significam serviços máximos, colocando mais trabalhadores do que o dia normal de trabalho e o que faz o pacote de laboral é largar o conceito, a concessão das necessidades importeríveis, ou abacimento alimentar, a questão da portarívia e gelência, ou seto social, numa dimensão de subverter o exercício desse direito e retirar a expressão à luta dos trabalhadores. As medidas com mais polêmica e atenção mediática têm sido as cristão ligadas à licença de emimentação e perda por doutos estacionais, a oposição de extratar-se de um truco do governo para avançar com as restantes, alterações laborais. O anteprojeto, o trabalho 21 está ainda em cobradora, já foi aprovado em consério de ministros, está agora de correr a discussão em sede de consultação social, mas não foi ainda apresentada uma proposta final do lei para evotação no Parlamento. A defesa do agente da PSP que matou ou da irmonísima, cova da mora, estaca da vez mais comprometida, a intribunal sucede em sete polimentos de destemunhas que negam que evitiam as cvestes altava e compunhalam-a-meu. Até agora, só o agente que acompanhava o orgulho na cena do crime mantiva até a desfesa, o que dá cada vez mais força e potes da faca ter sido plantada junto ao corpo, apenas após amor.","ainda redefinir o direito à grave através do alargamento dos setores sujeitos a serviços mínimos. Portim, já de um princípio, em que os serviços e mil imissões abusivos, muitas vezes significam serviços máximos, colocando mais trabalhadores do que o dia normal de trabalho e o que faz o pacote de laboral é largar o conceito, a concessão das necessidades importeríveis, ou abacimento alimentar, a questão da portarívia e gelência, ou seto social, numa dimensão de subverter o exercício desse direito e retirar a expressão à luta dos trabalhadores. As medidas com mais polêmica e atenção mediática têm sido as cristão ligadas à licença de emimentação e perda por doutos estacionais, a oposição de extr..."
13,Justiça/Segurança,54.0,0.47368421052631576,114.0,0.4810126582278481,4,"Governo/Partidos, Justiça/Segurança, Ambiente/Meteorologia/Proteção Civil",,,"8, 9, 10, 11","lei para evotação no Parlamento. A defesa do agente da PSP que matou ou da irmonísima, cova da mora, estaca da vez mais comprometida, a intribunal sucede em sete polimentos de destemunhas que negam que evitiam as cvestes altava e compunhalam-a-meu. Até agora, só o agente que acompanhava o orgulho na cena do crime mantiva até a desfesa, o que dá cada vez mais força e potes da faca ter sido plantada junto ao corpo, apenas após amor. propriedade da Ducapesca, empresa do setor em presarial do Estado e o contrato de construção de utilização por 40 anos a uma empresa privada. Foram vários usos detalhes, a chamar a atenção das autoridades entre eles a construção das 9 piscinas que não passaram no projeto inicial apresentada a autarquia. A operação Dunes escutou esta segunda-feira 15 mandados de busca entre eles na própria camara que garantizar a colobrar com as autoridades. O anterior presidente disse surpreendido com a instigação. O município da Nazaré, e, naturalmente, eu e quando o município da Nazaré adata, teve zero haver com esse processo. É o Estado central que esfre um estroio e é nesse processo da condição o Estado central através da Ducapesca que lança o concurso para a explodação de turística das mesmas. O município intervém muito tempo depois e não intervém no contrato de construção, não há muito um processo acessamente turbado. As deligências ocorreram também a Lisboa e Caldas da Reinha. Entre as visadas estão ainda agência e português adobam ambiente e adocapesca. A presente investigação criminal está acentrada na algada prática de factos sujetivas de integrar encrimos de participação económica e negócio, falsificação, corrupção e branquimento de capitais. Nas buscas foram recolhidos de documentos em papel e material digital participaram na operação com 40 investigadores e três magistrados do Ministério Público.","lei para evotação no Parlamento. A defesa do agente da PSP que matou ou da irmonísima, cova da mora, estaca da vez mais comprometida, a intribunal sucede em sete polimentos de destemunhas que negam que evitiam as cvestes altava e compunhalam-a-meu. Até agora, só o agente que acompanhava o orgulho na cena do crime mantiva até a desfesa, o que dá cada vez mais força e potes da faca ter sido plantada junto ao corpo, apenas após amor. propriedade da Ducapesca, empresa do setor em presarial do Estado e o contrato de construção de utilização por 40 anos a uma empresa privada. Foram vários usos detalhes, a chamar a atenção das autoridades entre eles a construção das 9 piscinas que não passaram no p..."
14,Eleições/Campanha,90.0,0.375,240.0,0.6837606837606838,8,"Cultura, Eleições/Campanha, Governo/Partidos",,,"12, 13, 14, 15","É um não-categórico de Goveimelo à notícia da Agência Luz, a sobre as razões que levaram a avançar com a candidatura ablém. A notícia em causa diz que Goveimelo revela que foi tentativa de Marcelo para atravar, que levou a candidatar-se. Na base desta decisão, traçado um artigo do Smanário Espresso do ano passado, que dava conta de uma algada de exigência de investimento na marinha para aceitar manter-se como chefe de estado maior da armada. A notícia da Luz há tempo por base um livro que será lançado esta semana. Eu disse, foi assertivo que me fez definir o rome, porque quando eu lhi fiquei mesmo da nada, ela entendeu que aquela notícia era um recado. Não tem nada a senha de Portugal e, às fim de semana, Goveimelo explicou o que que eu deixou da nada. A certa altura tem um tarão pintar-me entre aspas. determinado tipo de argumentação que eu nunca fiz. Já esta segunda-feira, a candidatura de Goveimel emitiam comunicadas afirmando que a notícia da luz é falsa e enferma de uma falta de rigor inaceitável. Remeta ainda para a leitura do livro, onde diz que o candidato revela que para sua decisão pesou ter percebido que o presidente da República e o governo não estavam verdadeiramente interessados em nada da defesa. E portanto, não teria oportunidade de fazer a diferença enquanto o sema. de ser amado, deixou-se armadas e, por um senão, desobocém de terceiro, ou não candidato por ter. Quanto haja em se alusa, garantem comunicado que cumpriu todas as regras de ontológicas rejeitando e repudendo as acusações de falsidades e manipulação das declarações de Gouva e Mello no livro, as razões. Vejo a como reveladora de uma grande maturidade política desse candidato. Enfim, eu acho que quando tem a rico o VML, te dá alguma explicações aos portugueses. Eu não acho que isso seja a maneira mais nobre de estar nesta eleição e nesta campanha. O VML, que tem sentido uma ação irrática em tudo e não toma muita posição, e que o VML é o maior preocupação, que no momento em que o equilíbrio de poderes e o Estado direto em Portugal também passa pela comunicação social, tenha decidido hoje atacar a agência de dotar a�asas portuguesas.","É um não-categórico de Goveimelo à notícia da Agência Luz, a sobre as razões que levaram a avançar com a candidatura ablém. A notícia em causa diz que Goveimelo revela que foi tentativa de Marcelo para atravar, que levou a candidatar-se. Na base desta decisão, traçado um artigo do Smanário Espresso do ano passado, que dava conta de uma algada de exigência de investimento na marinha para aceitar manter-se como chefe de estado maior da armada. A notícia da Luz há tempo por base um livro que será lançado esta semana. Eu disse, foi assertivo que me fez definir o rome, porque quando eu lhi fiquei mesmo da nada, ela entendeu que aquela notícia era um recado. Não tem nada a senha de Portugal e, às ..."
15,Justiça/Segurança,150.0,0.7246376811594203,207.0,0.971830985915493,7,"Eleições/Campanha, Governo/Partidos, Justiça/Segurança, Ambiente/Meteorologia/Proteção Civil",André Ventura,,"16, 17, 18, 19, 20","e também a polêmica com os cartazes do candidato André Ventura. No outro caso de grande intensidade mediática, José Sócrates diz que o Tribunal tem de suspender imediatamente o julgamento do operação Marquês. Depois de ter ficado sem o advogado que o representou nos últimos 11 anos, o antigo Primeiro Ministro peseta pelo por carta à juída, a juíza que presida ao coletivo Sócrates pede a magistrada Susana Séca, que ponha fina aos patáculos degradantes de ver um advogado oficioso que não escolhiu e a quem não reconhece legitimidade é representá-lo o Tribunal. É uma situação que muito me desagrada e que insisto deve cessar imediatamente. Se tenho vinte dias para escolher novo advogado. Sócrates quer que o tribunal suspenda ao julgamento, enquanto escolhe novo advogado, mas a lei não prevê qualquer para a gente. Sócrates tem vinte dias para constituir novo mandatário e durante esse tempo Pedro de Lele deveria continuar a segurar o processo, porque não há renúncias imediatas. Durante os 20 dias, o advogado renunciou deve continuar a assurar o patrocínio. E isso não aconteceu. Se o advogado vigente que mantém o patrocínio não comparece nas deligências, o tribunal não meia alguém para o substituir. Foi isto que aconteceu. Rogerio Alves já não concorda que não tivesse sido conseguidas 48 horas ao novo mandatário para consultar o processo. Sempre com o advogado enumidado, assim de repente, para uma deligência, o código prevê que o tribunal dos vizas voisa lhe deu o tempo necessário para se se senharia do que é fundamental no processo. Não é que o processo parpeca a instância se suspende. Não, o processo para porque isso é o que é resoável para garantir uma efetiva de fioza. E assim o julgamento Marquês continuado correr tal como previsto sem parar. Até só grata de arranjar no ovo advogado, é mesmo José Manuel Ramos, quem vai conduzir o processo. O mês depois do sessar fogo na faixa de gás, o","e também a polêmica com os cartazes do candidato André Ventura. No outro caso de grande intensidade mediática, José Sócrates diz que o Tribunal tem de suspender imediatamente o julgamento do operação Marquês. Depois de ter ficado sem o advogado que o representou nos últimos 11 anos, o antigo Primeiro Ministro peseta pelo por carta à juída, a juíza que presida ao coletivo Sócrates pede a magistrada Susana Séca, que ponha fina aos patáculos degradantes de ver um advogado oficioso que não escolhiu e a quem não reconhece legitimidade é representá-lo o Tribunal. É uma situação que muito me desagrada e que insisto deve cessar imediatamente. Se tenho vinte dias para escolher novo advogado. Sócrates..."
16,Internacional,45.0,0.4166666666666667,108.0,1.0,5,"Justiça/Segurança, Internacional, Economia/Proteção Social",,,"19, 20, 21, 22","advogado, é mesmo José Manuel Ramos, quem vai conduzir o processo. O mês depois do sessar fogo na faixa de gás, o gêngreo e enviado de Donald Trump começou a discutir a segunda fase do plano de paz. Apesar das tregoas, mais de 260 policineanos foram mortos nestas quatro semanas. E um documentário que vai ser recebido a esta noite no Reino Unido, traz duas revelações perturbadoras. Soldados realitas descrevem como as tropas, disparavam sem restrições contra civis e confirmam que o uso de escudos humanos, palestinianos, se tornou uma retena. Mais de 68.000 mortos polestinianos em dois anos de guerra, a grande maioria civis. Israel tem as costas uma caixa por genocídio no Tribunal Internacional de Justiça, mas não é preciso cometer genocídio para cometer crimes de guerra. E são crimes de guerra generalizados que denunciam o documentário a transmitir esta segunda-feira pela Estação Britânica ITV. Nel, soldados e desrelitas, descrevem o colapso do código de condução em relação aos civis. Garantindo que estrópas podiam disparar à vontade, que mataram ou mataram polestiniano, dependia do capricho dos comandantes. Os militários entrevistados no documentário assumem que a prática sempre negada pelo exército de usar escudos humanos polestinianos se elastrou rapidamente e se tornou rutinaira. As forças armadas e desrelitas frizam que rutinaira é a mensagem que dizem ser transmitidas tropas durante a guerra, de que é prohibido o uso de escudos humanos. Com o frágil, se Sára fogo entrar agora no segundo mês, torna outro sompente de ou sujeio em um rote de novo Israel. Garant Costner encontrou-se com Benia Mineta Nialo em Juros Alain. Mas quero o desarmamento do Ramanse, quero seu desaparecimento enquanto ator político no futuro dos Pôls Chinanos de Gaza, não merece ainda como se sabe qual é a concordância por parte do grupo fundamentalista. E quanto à força internacional de estabilização para o território, está muito","advogado, é mesmo José Manuel Ramos, quem vai conduzir o processo. O mês depois do sessar fogo na faixa de gás, o gêngreo e enviado de Donald Trump começou a discutir a segunda fase do plano de paz. Apesar das tregoas, mais de 260 policineanos foram mortos nestas quatro semanas. E um documentário que vai ser recebido a esta noite no Reino Unido, traz duas revelações perturbadoras. Soldados realitas descrevem como as tropas, disparavam sem restrições contra civis e confirmam que o uso de escudos humanos, palestinianos, se tornou uma retena. Mais de 68.000 mortos polestinianos em dois anos de guerra, a grande maioria civis. Israel tem as costas uma caixa por genocídio no Tribunal Internacional..."
17,Internacional,3.0,1.0,3.0,1.0,1,Internacional,,,22,"Mas quero o desarmamento do Ramanse, quero seu desaparecimento enquanto ator político no futuro dos Pôls Chinanos de Gaza, não merece ainda como se sabe qual é a concordância por parte do grupo fundamentalista. E quanto à força internacional de estabilização para o território, está muito","Mas quero o desarmamento do Ramanse, quero seu desaparecimento enquanto ator político no futuro dos Pôls Chinanos de Gaza, não merece ainda como se sabe qual é a concordância por parte do grupo fundamentalista. E quanto à força internacional de estabilização para o território, está muito"
18,Internacional,72.0,0.7741935483870968,93.0,1.0,4,"Internacional, Governo/Partidos, Justiça/Segurança",,,"22, 23, 24","Mas quero o desarmamento do Ramanse, quero seu desaparecimento enquanto ator político no futuro dos Pôls Chinanos de Gaza, não merece ainda como se sabe qual é a concordância por parte do grupo fundamentalista. E quanto à força internacional de estabilização para o território, está muito longe de se formar. Inédia Daniel voltou a avisar esta segunda-feira que nunca aceitará a participação de tropas turcas nessa força. Na Ucrania, a caminho do quarto anos de guerra, o governo de Zelens, que enfrenta agora um escândalo, o gabinetas antico-rupezão, o Cranianis, viu imagens de milhares de notas que diz que responderam um esquema de subor nos há maior empresa energética do país e que traem envolvido pagamentos, não guardem dos 100 milhões de dólares. Entretanto, na linha da frente, os russes continuam a reivindicar ganhos e a apartar o cerco em Pokerovs. A Rússia reivindica a tomada de mais três localidades no leste e avanços em Mirno-Herrado, uma cidade a 3 km de Pocrovsk, o exército crâniano garante no entanto que ainda controlas rotas de abastecimento e que fez a rotação das tropas em Mirno-Herrado, incluindo de soldados feridos. Na retaguarda, que é, também, enfrenta problemas, estas imagens de maços de notas foram divulgadas por o cabinete anticorupção da Ucrania, no dia em que anunciou uma investigação em larga escala no setor energético do país. A operação levou mais de um ano, acumulou um milharde de horas de escutas e envolveu dezenas de buscas, incluindo esta segunda-feira aos secretórios da empresa pública, Energo Atom. Os investigadores dizem ter descoberto um esquema de subbornos no valor de 100 milhões de dólares. Sera-de-se","Mas quero o desarmamento do Ramanse, quero seu desaparecimento enquanto ator político no futuro dos Pôls Chinanos de Gaza, não merece ainda como se sabe qual é a concordância por parte do grupo fundamentalista. E quanto à força internacional de estabilização para o território, está muito longe de se formar. Inédia Daniel voltou a avisar esta segunda-feira que nunca aceitará a participação de tropas turcas nessa força. Na Ucrania, a caminho do quarto anos de guerra, o governo de Zelens, que enfrenta agora um escândalo, o gabinetas antico-rupezão, o Cranianis, viu imagens de milhares de notas que diz que responderam um esquema de subor nos há maior empresa energética do país e que traem envolv..."
19,Justiça/Segurança,3.0,1.0,3.0,1.0,1,"Justiça/Segurança, Internacional",,,24,"maços de notas foram divulgadas por o cabinete anticorupção da Ucrania, no dia em que anunciou uma investigação em larga escala no setor energético do país. A operação levou mais de um ano, acumulou um milharde de horas de escutas e envolveu dezenas de buscas, incluindo esta segunda-feira aos secretórios da empresa pública, Energo Atom. Os investigadores dizem ter descoberto um esquema de subbornos no valor de 100 milhões de dólares. Sera-de-se","maços de notas foram divulgadas por o cabinete anticorupção da Ucrania, no dia em que anunciou uma investigação em larga escala no setor energético do país. A operação levou mais de um ano, acumulou um milharde de horas de escutas e envolveu dezenas de buscas, incluindo esta segunda-feira aos secretórios da empresa pública, Energo Atom. Os investigadores dizem ter descoberto um esquema de subbornos no valor de 100 milhões de dólares. Sera-de-se"
20,Justiça/Segurança,6.0,0.5,12.0,1.0,2,"Justiça/Segurança, Internacional",,,24,"maços de notas foram divulgadas por o cabinete anticorupção da Ucrania, no dia em que anunciou uma investigação em larga escala no setor energético do país. A operação levou mais de um ano, acumulou um milharde de horas de escutas e envolveu dezenas de buscas, incluindo esta segunda-feira aos secretórios da empresa pública, Energo Atom. Os investigadores dizem ter descoberto um esquema de subbornos no valor de 100 milhões de dólares. Sera-de-se tão novo na finalizia, o que é o choque de organização, que o ex-nurado na Cineastra Enerhetica.","maços de notas foram divulgadas por o cabinete anticorupção da Ucrania, no dia em que anunciou uma investigação em larga escala no setor energético do país. A operação levou mais de um ano, acumulou um milharde de horas de escutas e envolveu dezenas de buscas, incluindo esta segunda-feira aos secretórios da empresa pública, Energo Atom. Os investigadores dizem ter descoberto um esquema de subbornos no valor de 100 milhões de dólares. Sera-de-se tão novo na finalizia, o que é o choque de organização, que o ex-nurado na Cineastra Enerhetica."
21,Internacional,120.0,0.25316455696202533,474.0,0.7348837209302326,16,"Internacional, Ambiente/Meteorologia/Proteção Civil, Governo/Partidos, Saúde, Economia/Proteção Social, Justiça/Segurança, Greves/Trabalho, Transportes/Mobilidade",,,"24, 25, 26, 27, 28, 29, 30, 31","tão novo na finalizia, o que é o choque de organização, que o ex-nurado na Cineastra Enerhetica. O Cremlin decidiu importa abertamente a censura, o mesmo a dizer que Putin autorizou o Estado a se mirror o controle total da internet na Russia, a medida entre em vigor a um de março do próximo ano. Vladimir Putin promulgou uma resolução que concede ao órgão regulador das telecomunicações russas o poder total de vigiar o tráfico de dados móveis de cada utilizador. Esta resolução não admite sequer intervenções judiciais de Ivan e Vento-Aes se idade aos insatisfeitos, o controle da internet passa apenas isso, pelas mãos agentes do serviço federal de segurança, ou seja, o antigo KGB, com esta reculamentação, todo o tráfico da internet russa vai passar por uma portada escutínio, sem que esteja contemplada na lei com qualquer puteção aos direitos fundamentais dos cidadãos. No Estados Unidos, pode estar prestes a acabar o apagão do Governo Federal, uma minoria de democratas aliós aos republicanos para um acordo no Senado que poderá significar o fim da paralização mais longa de sempre da história política dos Estados Unidos. Os efeitos irão demorar alguns dias até assortir em efeito, desde logo porque este acordo tem de passar primeiro a câmera dos representantes. Além disso, apesar de desbloquear o financiamento de programas alimentares, dos quais dependem 41 milhões de americanos, o acordo não contempla a principal exigência dos democratas. Os caramba inteiros subsidios federais para quem não têm forma de acelerar cuidados básicos de saúde, mas os republicanos insistem em cortar o chamado Obama-Kair. A importante, milhares de funcionários federais que se mantém em sensalários, desde os controleros aéreos, até a Polícia de Frontares. Essa dura realidade se tende também aos trabalhadores da base das lássas que entretanto e, por força, deixe-se com circunstencias já recorreram a aça-feira social de os sozores para pedir o avientamento desses montantes. O financiamento bancário garantido pelo Governo dos Açores, segura duas quinhzenas, mas os trabalhadores já avisaram que temem que possa vir a não ser suficiente. Esta medida vem a elevar os forços das famílias por agora, poderá aliviar mais uma quinze e nem muito bem, mas eventualmente, se isto, se esta situação, se se se se se se se se prolongar, não sei qual será o tipo de resposta que poderá ser dada aos trabalhadores. Para já o Governo dos Assores garantiu uma linha de crédito de 1 milhão e 200 mil euros, a Comissão de Trabalhadores de Lamenta que não tenha sido o Estado português, assumir a dianteira no processo e nas reivindicações junto dos Estados Unidos. Porque nós não podemos reinticar junto dos Estados Unidos que nos pague em EUA, mas podemos pedir ao Governo da República que faz o par. Marcelo Ruiolsoz, já está em Landa para participar nas comurações dos 50 anos de independência de Angola. As semímonias de Corre em Amanhã de Manhã ainda, presença demais de uma dezena de chefe de Estado e represent...","tão novo na finalizia, o que é o choque de organização, que o ex-nurado na Cineastra Enerhetica. O Cremlin decidiu importa abertamente a censura, o mesmo a dizer que Putin autorizou o Estado a se mirror o controle total da internet na Russia, a medida entre em vigor a um de março do próximo ano. Vladimir Putin promulgou uma resolução que concede ao órgão regulador das telecomunicações russas o poder total de vigiar o tráfico de dados móveis de cada utilizador. Esta resolução não admite sequer intervenções judiciais de Ivan e Vento-Aes se idade aos insatisfeitos, o controle da internet passa apenas isso, pelas mãos agentes do serviço federal de segurança, ou seja, o antigo KGB, com esta recul..."
