block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
11,Saúde,195.0,0.6190476190476191,315.0,0.8536585365853658,11,"Saúde, Governo/Partidos, Justiça/Segurança, Abertura/Manchetes, Greves/Trabalho, Educação",,,"18, 19, 20, 21, 22, 23","cancelados. Vamos agora aos hospitales ver o que se passou na saúde e impacta gravis joalho. Fecham-se sentidos sobretudo na cirurgia de as não urgentes e nas consultas programadas. A Fedoração Nacional dos Médicos fala numa adesão a rondar os 90%. vou ter que agora engender novamente para este número e mais nada a isso. F foram estes os relatos um pouco por todo o país. A norte no hospital do San João no Porto, consultas, isamos e analises clínicas foram adiadas. As consultas, seja a nível do hospital, seja a nível dos centros de saúde e a cirurgia programada irá sentir-se. E aqui o grande responsável é Luiz Montenegro, o seu governo que tem sido intransigente nas negociações em geral e também com este avanço deste pacote laboral. Em Lisbo, as consultas externas no hospital do San João no PZ estavam irreconcíveis esta manhã. Poucos utentes as portas abriram sem auxiliar ao serviço. Em relação aos técnicos auxiliar este saúde, posso dizer que estão a 100%. Inclusivemente, alguns serviços estão contrariamente a aquilo que o Tribunal arbitral de Curtou no nosso entendimento injustamente, há serviços que estão abaixo dos serviços mínimestipelados. No alentejo, o centro do saúde do alentejo central em Evro, a Nesse Questre, chegou a abrir aqui a edição foi total. Boa noite, Sandra, vamos então fazer tentar fazer esse retrato do impacto da greve, nesse saúde mais concretamente nos maiores hospitales do país. Comecemos pelo norte. No hospital são João, houve fortes constrangimentos nas consultas externas e analisclínicas adiadas. Segundo a federação nacional dos médicos, houve uma visão de cerca de 90%. Já em Lisboa, segundo a mesma federação, os números foram exatamente os mesmos. No entanto, tivemos o hospital que nos deu conta de outros números. Nos médicos, a deção foi de 30% em fermeiros cerca de 60% e técnicos e auxiliares de saúde foi cerca de 50%. Um exemplo visto, ou seja, nem tudo correu bem. Um exemplo disse foi que os médicos tiveram de sair dos seus gabinetes e irá sala de esperar a chamar os pacientes. Em Dacin, como todos sabemos, a saúde é um setor que tem que garantir os serviços mínimos, foram assegurados. O urgência, transporte, trantamentos ou oncológicos foram assegurados. A manhã, certamente saberemos números mais concretos deste agredo que não acontecia desde 2003. Feita que também a Ronda, porque o que se passou nos hospitales do país, vamos ver como reajou a educação. As escolas são sempre um dos setores mais sensíveis, sempre que há uma agreda de jovens. Aliás, muitos pais acabam também por adorar a agreda. Uma vez, não tem lugar para deixar os filhos. Assija-te a pedis que a paralisação de hoje encerrou mais de 170 escolas. A greve fez sentir-te de que maneira, nem de coação, milhares de alunos ficaram sem aulas, e ali as boas, muitas escolas encerradas, foi a marquesa de Alorna, onde o aviso chamava atenção para uma possível nova paralização esta sexta-feira, devido a greve da função pública. A exigência é clara, os trabalha...","cancelados. Vamos agora aos hospitales ver o que se passou na saúde e impacta gravis joalho. Fecham-se sentidos sobretudo na cirurgia de as não urgentes e nas consultas programadas. A Fedoração Nacional dos Médicos fala numa adesão a rondar os 90%. vou ter que agora engender novamente para este número e mais nada a isso. F foram estes os relatos um pouco por todo o país. A norte no hospital do San João no Porto, consultas, isamos e analises clínicas foram adiadas. As consultas, seja a nível do hospital, seja a nível dos centros de saúde e a cirurgia programada irá sentir-se. E aqui o grande responsável é Luiz Montenegro, o seu governo que tem sido intransigente nas negociações em geral e tam..."
12,Greves/Trabalho,60.0,0.5714285714285714,105.0,0.7446808510638298,4,"Abertura/Manchetes, Educação, Greves/Trabalho, Economia/Proteção Social",,,24,"Boa noite, Sandra Irat, pendeira da desão para a greve que está convocada para amanhã por vários sindicatos imperentes ligados à função pública que poderá abranger no nosso professor, mas também auxiliares de educação e outros funcionários como, por exemplo, dos refeitórios essenciais para que se mantenham funcionar a suas escolas. E por isso, já vários escolas alertaram os pais para que amanhã pudrá ser mais um dia de constrangimento. Nós estamos junto. Uma das escolas que hoje teve a serrada aqui em Viseu, a escola básica João de Barros. A desão aqui foi massiva hoje. A manhã, logo que se verá, qual será a desão destes sindicatos que mantém este pré-aviso de greve para amanhã. Por exemplo, o sindicato independente dos trabalhadores de organismos públicos e apoio social. Tem este greve de gratada para amanhã. A abranger de trabalhadores que estão em vários setores que estão ligados à administração pública de alguma forma, como seja de forma direta ou indireta através do Estado, que se mantenham, que amanhã também poderão adquirir, é esta greve. Sabemos que poderá não só afetar escolas como também outros serviços públicos que estão ligados ao setor do Estado. E, enfim, mais uma vez, o pacote laboral que está a motivar este segundo dia de protesto que amanhã poderá voltar a afetar o setor de educação e todo o setor ligado à administração pública.","Boa noite, Sandra Irat, pendeira da desão para a greve que está convocada para amanhã por vários sindicatos imperentes ligados à função pública que poderá abranger no nosso professor, mas também auxiliares de educação e outros funcionários como, por exemplo, dos refeitórios essenciais para que se mantenham funcionar a suas escolas. E por isso, já vários escolas alertaram os pais para que amanhã pudrá ser mais um dia de constrangimento. Nós estamos junto. Uma das escolas que hoje teve a serrada aqui em Viseu, a escola básica João de Barros. A desão aqui foi massiva hoje. A manhã, logo que se verá, qual será a desão destes sindicatos que mantém este pré-aviso de greve para amanhã. Por exemplo,..."
13,Saúde,90.0,0.39473684210526316,228.0,0.7916666666666666,9,"Educação, Economia/Proteção Social, Greves/Trabalho, Governo/Partidos, Transportes/Mobilidade, Saúde",,,"24, 25, 26, 27, 28, 29, 30","amanhã poderá voltar a afetar o setor de educação e todo o setor ligado à administração pública. De acordo com a Comissão do Trabalhador, a visão agrave foi superior a 60% e nas empresas ao redor da fábrica, o vacaos que chegaram aos 90%. Sobimos até Castelo Branco na covelha numa das principais empresas do produção de tais 6 no primeiro turno que começou às 6 e meia da manhã deveriam ter entrado ao serviço 200 pessoas entraram 75. Ficamos muito contentes porque é uma empresa onde as graus é muito difícil, o 7 orteis de ele resofre muitas porções por partes chefias e das entidades patronais e já ficamos muito contentes com esta adesão e este pacote laboral afeta muitos trabalhadores e os trabalhadores tiveram a consciência do quanto o Ziaf Fetar e daí esta adesão agrave. que foi entre os 65 e os 70% pelo menos no turno da manhã. Já os patrões têm um entendimento diferente, a confederação empresarial de Portugal garante que não há empresas paradas e que a economia real está funcionar. Na mesma linha do governo, a SIP diz que as faltas dos trabalhadores ou se lam entre os dois e os três por cento que se devem sobretudo a dificuldades com os transportes públicos e o encerramento de escolas do que propriamente coadam a greve. De qualquer modo, as imagens falam por si e são muitos. Milhares, os que dizem não, ao pacote laborado. A manhã é greve de alguns sindicatos da função pública, e também terá impacto nos hospitais. Já vimos o que é previsível acontecer nas escolas. Vamos agora até o encontro do António para ir a González, que está no hospital de Leiria, Boanói, António. Já se consegue fazer um retrato do que é possível acontecer nos hospitais amanhã. Vamos esperar, o Leiria não esteve, digamos, muito afetado pela greva, obviamente foi afetado durante o dia de hoje, mas quantas perspectivas para este dia da manhã, tenho comigo o presidente do Conselho da Administração do Tocque Manual Carvalho, o que que espera a o anúncio do greve da prea anunciado por alguns sindicatos, o que que espera aqui para o hospital de Leiria, concretamente. Bom, o que eu posso dizer é que a gente os resultados de edades são a gréva aqui na nossa instituição. O valor do global foi de 41%, com setor de informagem com 33% de edição e os médicos 50%. Foram garantidos a serviços mínimos, não ouvo qualquer realmente de constrangimento aqui na serviços de urgência. O que é dizer que para amanhã não há preocupação sensacional? Pegando pelos dados de hoje estamos, não estamos a espera que há grandes constrangimentos. Por demora a média hoje está no hora e vinte para a primeira atendimento que consideramos ser um... Um fracaso não foi. A decisão é subortude nos serviços públicos, como vemos. É por isso que o governo não pode dizer que esta greve não existiu, claro que ela existiu. Mas foi ela um sucesso e seré diferente. Por que o sucesso esta greve não se mete diretamente pela a decisão. Mete subortude pelo sucesso ou não. No objeto final quer fazer o governo recorre. O que pare...","amanhã poderá voltar a afetar o setor de educação e todo o setor ligado à administração pública. De acordo com a Comissão do Trabalhador, a visão agrave foi superior a 60% e nas empresas ao redor da fábrica, o vacaos que chegaram aos 90%. Sobimos até Castelo Branco na covelha numa das principais empresas do produção de tais 6 no primeiro turno que começou às 6 e meia da manhã deveriam ter entrado ao serviço 200 pessoas entraram 75. Ficamos muito contentes porque é uma empresa onde as graus é muito difícil, o 7 orteis de ele resofre muitas porções por partes chefias e das entidades patronais e já ficamos muito contentes com esta adesão e este pacote laboral afeta muitos trabalhadores e os tra..."
14,Governo/Partidos,81.0,0.574468085106383,141.0,1.0,5,"Governo/Partidos, Greves/Trabalho, Economia/Proteção Social",,CHEGA,30,"que o governo não pode dizer que esta greve não existiu, claro que ela existiu. Mas foi ela um sucesso e seré diferente. Por que o sucesso esta greve não se mete diretamente pela a decisão. Mete subortude pelo sucesso ou não. No objeto final quer fazer o governo recorre. O que parece a que esta greve por si não teve a dimensão suficiente para forçar o governo recorre? E foi isso que o governo já pronunciou. Mas pode ter tido força suficiente para uma de duas coisas. Ou para que os sindicatos ganhem força para um crescendo de novas manifestações. E até graves nas próximas semanas, e isso é mal pro governo, só ver um crescendo de protesto, ou então, a segunda coisa que embora não forço o governo recorrer, forçou o chega a mudar de opinião. Onde a reventura hoje disse uma coisa muito diferente do que tinha dita-te aqui. E disse que há medidas que estão previsitas neste pacote que são inacetáveis. Ora, isto pronuncia que o chega vai anunciar ou pode anunciar que tal como está, o pacote laboral não será aprovado pelo que... E se chega a mudar de posição, isso vai, naturalmente, a banar aqui as contas. O governo tem vindo a dizer que este é uma greve que, com objetivos meramente políticos, e que os funcionários públicos solidarizam como a greve que, na verdade, só afeta os privados. Este é verdade. Não, isso não é rigoroso. É verdade que, a maioria dos trabalhadores dos Estados tem o chamado contrato de trabalho em funções públicas, e, portanto, obedece ou respeito ao legisário do trabalho em funções públicas, que não é diretamente ao trato. Indiretamente algumas matérias que remetem para o código que trabalham, mas diretamente não são afetados, e, a verdade, que os funcionários públicos têm mais proteção do que os trabalhadores de iniciativa privada. No entanto, hoje, já há muitos trabalhadores dos Estados que têm contrato individual de trabalho. E para esses, é igual. Ou seja, são afetados. Não sabe quantissão, mas serão na casa dos 150 mil, talvez perto de dos Estados. Mas a dada assim a maior percentage de trabalhadores dos afetados foram aqueles que não cobrimos? Estas privados, claro. Não fizeram greve que são os privados. Vamos então agora para um palavra final. O que que te parece? Este pacote laboral vai ser ditado apenas a manutenção de aquilo que o governo já tinha dito, é para cumprir de é para cumprir de é para cumprir. Por vontade do governo não mudará. O governo entrou com muita confiança neste processo, tanto que não fez para negociações com o GT. Não, nesse que a desfersou criando algumas medidas para os trabalhadores, administraço-se o meu edício, testevelmente, que faça as empresas os trabalhadores, têm direitos a mais, e, portanto, esta proposta era para nivelar. E, portanto, de lado do governo,","que o governo não pode dizer que esta greve não existiu, claro que ela existiu. Mas foi ela um sucesso e seré diferente. Por que o sucesso esta greve não se mete diretamente pela a decisão. Mete subortude pelo sucesso ou não. No objeto final quer fazer o governo recorre. O que parece a que esta greve por si não teve a dimensão suficiente para forçar o governo recorre? E foi isso que o governo já pronunciou. Mas pode ter tido força suficiente para uma de duas coisas. Ou para que os sindicatos ganhem força para um crescendo de novas manifestações. E até graves nas próximas semanas, e isso é mal pro governo, só ver um crescendo de protesto, ou então, a segunda coisa que embora não forço o gover..."
15,Governo/Partidos,66.0,0.6470588235294118,102.0,1.0,5,"Governo/Partidos, Economia/Proteção Social, Greves/Trabalho, Eleições/Campanha",,CHEGA,"30, 31, 32, 33","final. O que que te parece? Este pacote laboral vai ser ditado apenas a manutenção de aquilo que o governo já tinha dito, é para cumprir de é para cumprir de é para cumprir. Por vontade do governo não mudará. O governo entrou com muita confiança neste processo, tanto que não fez para negociações com o GT. Não, nesse que a desfersou criando algumas medidas para os trabalhadores, administraço-se o meu edício, testevelmente, que faça as empresas os trabalhadores, têm direitos a mais, e, portanto, esta proposta era para nivelar. E, portanto, de lado do governo, não há nenhuma predisposição para isso. O paradoxa aqui é que o governo não depende só da O GT. Neste momento, o governo está nas mãos de chega. E, portanto, aquilo que chega a vier a exigir para aprovar esta lei, é aquilo que o governo é o terreno que o governo já perdeu. Obrigada por esta análise, que a Temes chega aqui como uma espécie de balança que faz pesar para um lado ou para o outro. O PSA vai ser o que não vai entrar neste guerra. A verdade é que a Casa Nova Legislação Liberal avançará o novo presente de república a decidir o que fará. A india de grevas já há candidatos a Blaine que defendem a vida negociação e há quem peça ao governo que retira a proposta. Em dia de greva geral, os candidatos presidenciais às querdas se irão a rua e juntaram saluta contra o pacote laboral. É o único atitude centro da parte do vente que seria retirar essa proposta. Que o que sabedores decidirem, como forma do outro, tramam em mim um candidato solidário, assim como trão o presidente solidário, seu fórile de percento republicans, uma proposta destra de pescaras mãos. Aquilo que nós temos visto por parte do governo não é um diálogo, é um monol, e um pizente da República não vai legislar, não só ir me expir num trabalho do governo, mas vai fazer um pouco importante, ouvi-se português que nós fomos aqui a fazer hoje e dizer ao governo que o governo tem também de usovir. Ovi hoje as declarações do governo atentar, minorizar agredo, gente que apetica de um dia de salário, que o governo tem de compreender, que não pode pedir a quem trabalha. Os três foram os únicos que optaram de desfarecer o lado dos trabalhadores e faltar o evento e a da democracia em Uairas, por onde passaram os bastantes candidatos presidenciais, ainda que com a visão diferentes sobre a legislação da Braula. É uma proposta temporária, do Governo tem que ter mais bom senso e um iludado para perceber que criou um problema e que senteu nesse problema e que agora a melhor maneira de fazer","final. O que que te parece? Este pacote laboral vai ser ditado apenas a manutenção de aquilo que o governo já tinha dito, é para cumprir de é para cumprir de é para cumprir. Por vontade do governo não mudará. O governo entrou com muita confiança neste processo, tanto que não fez para negociações com o GT. Não, nesse que a desfersou criando algumas medidas para os trabalhadores, administraço-se o meu edício, testevelmente, que faça as empresas os trabalhadores, têm direitos a mais, e, portanto, esta proposta era para nivelar. E, portanto, de lado do governo, não há nenhuma predisposição para isso. O paradoxa aqui é que o governo não depende só da O GT. Neste momento, o governo está nas mãos d..."
16,Eleições/Campanha,54.0,0.5806451612903226,93.0,1.0,4,"Eleições/Campanha, Governo/Partidos, Greves/Trabalho",,,"32, 33, 34, 35","tem de compreender, que não pode pedir a quem trabalha. Os três foram os únicos que optaram de desfarecer o lado dos trabalhadores e faltar o evento e a da democracia em Uairas, por onde passaram os bastantes candidatos presidenciais, ainda que com a visão diferentes sobre a legislação da Braula. É uma proposta temporária, do Governo tem que ter mais bom senso e um iludado para perceber que criou um problema e que senteu nesse problema e que agora a melhor maneira de fazer democraticamente é retirar a sua proposta. Nas três partes que estão envolvidas neste processo sejam capaces de juntar novamente e de alugar e negociar. Se chegamos a este ponto é por que o governo fallou. A greva é um direito que deve ser educável, é um direito fundamental, mas também temos que garantir direito que é em quero trabalhar e de quem. Hoje, aqui, se continuar a trabalhar e se não aconteceu e ouve pequenos partidos que fizeram isto um dia deles. O que é das forças que estão a apoiar e decidir fazer esta greva. Eu não vi o único alteração de ação liberal que admiti-se. E se acred que quando naar as novas gerações, não terem qualquer possibilidade em breve. Na minha posição, não só com candidatos, como usando a República, os interesses repetienses e, sobretudo, desta geração mais jovem, nunca fará greva. A avançar o novo tocote laboral tradicer promulgado ou não, o novo presidente da República. dessa vez, inevitablemente, para falarmos da greva geral. Qual é tu, Penhal? Estava as aspéras desse tipo de paralisação ou não ficar esteminamente surpreendido com o que... E também com o","tem de compreender, que não pode pedir a quem trabalha. Os três foram os únicos que optaram de desfarecer o lado dos trabalhadores e faltar o evento e a da democracia em Uairas, por onde passaram os bastantes candidatos presidenciais, ainda que com a visão diferentes sobre a legislação da Braula. É uma proposta temporária, do Governo tem que ter mais bom senso e um iludado para perceber que criou um problema e que senteu nesse problema e que agora a melhor maneira de fazer democraticamente é retirar a sua proposta. Nas três partes que estão envolvidas neste processo sejam capaces de juntar novamente e de alugar e negociar. Se chegamos a este ponto é por que o governo fallou. A greva é um dir..."
17,Other/Unknown,21.0,1.0,21.0,1.0,1,,,,"34, 35","os interesses repetienses e, sobretudo, desta geração mais jovem, nunca fará greva. A avançar o novo tocote laboral tradicer promulgado ou não, o novo presidente da República. dessa vez, inevitablemente, para falarmos da greva geral. Qual é tu, Penhal? Estava as aspéras desse tipo de paralisação ou não ficar esteminamente surpreendido com o que... E também com o","os interesses repetienses e, sobretudo, desta geração mais jovem, nunca fará greva. A avançar o novo tocote laboral tradicer promulgado ou não, o novo presidente da República. dessa vez, inevitablemente, para falarmos da greva geral. Qual é tu, Penhal? Estava as aspéras desse tipo de paralisação ou não ficar esteminamente surpreendido com o que... E também com o"
18,Internacional,165.0,0.2682926829268293,615.0,0.9111111111111111,21,"Governo/Partidos, Greves/Trabalho, Educação, Transportes/Mobilidade, Economia/Proteção Social, Ambiente/Meteorologia/Proteção Civil, Internacional",,,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47","que viste no Parlamento? O que vim do Parlamento de Remaustação do Língue Ventes, que não tem nada a ver com a greva geral. Era um Mítrax, aqui o Léon Mítrax, pediu-nos estar no estado da luz, fazer distúrbios, porque tenham estado a euria que nada. Mas se aproveitaram e encamaram. Sem clara, mas não tem nada a ver, que não são protestantes contra o bloco laboral. Nada. Bom, indo ao dia de greva geral, eu não posso dizer como é que ocorreu. Só posso ter processões. Não vou entrar na gaga de números entre o governo e os sindicatos, era o que me faltava. Que o que eu posso dizer é que está no end-jubo. Portanto, a minha conclusão resulta da perceção que agora é palavra de moda também de que a função pública fez grave o trefeito massivamente e quem não tem como ter patrão o Estado não fez grave, trabalhou ou há a testaça... Portanto, são publicados de rio e os privados não. Exatamente, o que é normal? Estamos habituados a isso, como estamos habituados, por exemplo, haver que a CP, a empresa pública, que mais graves faz do país, começou a fazer 24 horas antes. Já hortem. E os professores que agora vão fazer graves antes do fim de semana continuam a manhã para ter 4 dias de semana. Tudo isso era provisível. Sem nada. Tu e as graves a sexta-feira. Exatamente, não, mas era de... Mas é o facto, é o facto. Sabe a marca da para quinta, a sexta-feira, talvez não é a sexta, mas para prolongar um passo a sexta-quator dias de semana. Calle-les muito mal e eu acho em termos do penhão pública, mas para o telho é que sabe. E em relação à força ou não, que este protesto acaba por ter na sua opinião, em forçar o governo a recuar ou não no pacote laboral, para esse que... Toda a força está na UGT, como é o obvio, por aqui das... Mas tem a disposição necessária, porque não tem gru, não tem gru, não tem gru... Mas não para já vimos, não tem gru, hoje falar, dizendo que os números que têm são de uma greve inés possíveis e que não vai recuar coisa nenhuma, até porque está a desenvolver o país, e aliás usou muito a lavenca de classificação de o de Economist esta semana, dizendo que a nossa economia está... é a primeira classificada nos países ao fim de... É o melhor desempenhê, né? É doce com o pastel de mata, por ter que estar tudo bem. Esta mensagem do programa este tem solidêche e como é que se compagina com a greve de hoje? Bom, mas o terminal diz, outros pedidos são justacados, é reintegrado. O que é esta nova lei para o tempo de fazer é que o patrão, diga, não, eu não reintegro. Eu indiminizo para que eu não volte. É facilmente entendível, vamos imaginar uma pequena empresa, uma parcelaria com seis empregados. Há um que me erra com o patrão a vice-versa. É despedido, o terminal diz, não. Não, foi mal despedido, tem que voltar. Isso vai criar um ambiente. ser prejudicado. Portanto... Agora, deixe-me dizer, há coisas que eu acho insoportáveis neste pacote, por exemplo, a história dos contrátios a termo. Os contrátios a prazo não é só passar dois para três anos. É aqu...","que viste no Parlamento? O que vim do Parlamento de Remaustação do Língue Ventes, que não tem nada a ver com a greva geral. Era um Mítrax, aqui o Léon Mítrax, pediu-nos estar no estado da luz, fazer distúrbios, porque tenham estado a euria que nada. Mas se aproveitaram e encamaram. Sem clara, mas não tem nada a ver, que não são protestantes contra o bloco laboral. Nada. Bom, indo ao dia de greva geral, eu não posso dizer como é que ocorreu. Só posso ter processões. Não vou entrar na gaga de números entre o governo e os sindicatos, era o que me faltava. Que o que eu posso dizer é que está no end-jubo. Portanto, a minha conclusão resulta da perceção que agora é palavra de moda também de que a ..."
19,Internacional,9.0,1.0,9.0,1.0,1,Internacional,,,"46, 47","os Estados Unidos dos alô trâmpicos. Um grande perigo. Vamos avançar para o nosso último tema. Fica este superendido, chocado, indignado, não sei bem qual é o adjetivo, vitor com o jornal de baixo-sobrado, a coisa que é que a cada vez mais raro hoje em dia, todas as intelevoções de idade. O que acha a gente ter ideia da baixo para quem não sabe o único distribuidor adesonais em Portugal, dizer que não vai distribuir mais jornais no","os Estados Unidos dos alô trâmpicos. Um grande perigo. Vamos avançar para o nosso último tema. Fica este superendido, chocado, indignado, não sei bem qual é o adjetivo, vitor com o jornal de baixo-sobrado, a coisa que é que a cada vez mais raro hoje em dia, todas as intelevoções de idade. O que acha a gente ter ideia da baixo para quem não sabe o único distribuidor adesonais em Portugal, dizer que não vai distribuir mais jornais no"
20,Governo/Partidos,48.0,0.3333333333333333,144.0,1.0,6,"Internacional, Educação, Justiça/Segurança, Governo/Partidos",,,"46, 47, 48, 49","os Estados Unidos dos alô trâmpicos. Um grande perigo. Vamos avançar para o nosso último tema. Fica este superendido, chocado, indignado, não sei bem qual é o adjetivo, vitor com o jornal de baixo-sobrado, a coisa que é que a cada vez mais raro hoje em dia, todas as intelevoções de idade. O que acha a gente ter ideia da baixo para quem não sabe o único distribuidor adesonais em Portugal, dizer que não vai distribuir mais jornais no interior do país, porque é muito que eu quero ver em papel, eu quero tomar um pequeno almoço com eles, eu quero trocar-los, além disso, um jornal, que a gente vê na promícia, num café, não é só uma e de informação, é um meio de conversação, de convívio, de circulação de ideias, entre pessoas tão lignos caféos, não é só os velhotes, é todos os outros, tu acabas com aquilo, eu bensoi com a gente, gente, na parte de informação está tudo emignado porque o jornal que está lá sem ter as imatos cafées é o coer da manhã que não é propriamente, em mim é o opinião, um bom veículo de informação antes pelo contrário. Mas o jornal faz parte da vida local e desaparecer por assim-pricimento e acrescentas de fechar não os tribunais, fechar nos cores, fechar nos farmácios, fechou o centro de fichou a escola, quer dizer, e depois o que acontece depois, vamos cachar nos que não há lugares, não há casos antes de voar no porto, pois não pode haver as pessoas ver a estanda de amor. Eu não estou invignado. Não posso exigir uma empresa que continua para a dê a dinheiro e fazer o uso. Mas ela quer nos dar com o governo, realmente, quer o governo. Como mais indignado, por exemplo, com os anunciantes conservator da publicidade, com as agências de publicidade, que estão acaramisado toda a publicidade para as redes sociais e a seis dos meios ecuácicos de informação. Tu mais indignado com eles. E acho que o governo e as autarquias têm que tomar uma atitude para financiar as jornais para o interior. Não gostasse, então.","os Estados Unidos dos alô trâmpicos. Um grande perigo. Vamos avançar para o nosso último tema. Fica este superendido, chocado, indignado, não sei bem qual é o adjetivo, vitor com o jornal de baixo-sobrado, a coisa que é que a cada vez mais raro hoje em dia, todas as intelevoções de idade. O que acha a gente ter ideia da baixo para quem não sabe o único distribuidor adesonais em Portugal, dizer que não vai distribuir mais jornais no interior do país, porque é muito que eu quero ver em papel, eu quero tomar um pequeno almoço com eles, eu quero trocar-los, além disso, um jornal, que a gente vê na promícia, num café, não é só uma e de informação, é um meio de conversação, de convívio, de circula..."
21,Governo/Partidos,9.0,1.0,9.0,1.0,1,Governo/Partidos,,,49,"de informação. Tu mais indignado com eles. E acho que o governo e as autarquias têm que tomar uma atitude para financiar as jornais para o interior. Não gostasse, então.","de informação. Tu mais indignado com eles. E acho que o governo e as autarquias têm que tomar uma atitude para financiar as jornais para o interior. Não gostasse, então."
22,Governo/Partidos,3.0,1.0,3.0,1.0,1,Governo/Partidos,,,49,"de informação. Tu mais indignado com eles. E acho que o governo e as autarquias têm que tomar uma atitude para financiar as jornais para o interior. Não gostasse, então.","de informação. Tu mais indignado com eles. E acho que o governo e as autarquias têm que tomar uma atitude para financiar as jornais para o interior. Não gostasse, então."
23,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,50,Estamos de regresso com os,Estamos de regresso com os
24,Other/Unknown,24.0,1.0,24.0,1.0,1,,,,50,Estamos de regresso com os,Estamos de regresso com os
25,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,50,Estamos de regresso com os,Estamos de regresso com os
26,Governo/Partidos,24.0,1.0,24.0,1.0,1,Governo/Partidos,,,50,"avanços da Austrália na prohibição do acesso às redes sociais por monófonoos de 16 anos. O Governo Austrália nascelicitou a todas as plataformas como TikTok e Instagram e YouTube que reportem o progresso no bloqueio de contas. A Austrália é o primeiro país do mundo a prohibir o acesso a aquilo que chama a cocaína das crianças edlessentes, uma realidade duramente retratada no documentário español agarrado","avanços da Austrália na prohibição do acesso às redes sociais por monófonoos de 16 anos. O Governo Austrália nascelicitou a todas as plataformas como TikTok e Instagram e YouTube que reportem o progresso no bloqueio de contas. A Austrália é o primeiro país do mundo a prohibir o acesso a aquilo que chama a cocaína das crianças edlessentes, uma realidade duramente retratada no documentário español agarrado"
27,Economia/Proteção Social,9.0,0.6,15.0,1.0,2,"Governo/Partidos, Economia/Proteção Social",,,"50, 51","avanços da Austrália na prohibição do acesso às redes sociais por monófonoos de 16 anos. O Governo Austrália nascelicitou a todas as plataformas como TikTok e Instagram e YouTube que reportem o progresso no bloqueio de contas. A Austrália é o primeiro país do mundo a prohibir o acesso a aquilo que chama a cocaína das crianças edlessentes, uma realidade duramente retratada no documentário español agarrado O problema que estamos nos trocando com a edição das tecnologias é responsabilidade de muitas áreas e de muitas pessoas. E uma das outras empresas que se dediquem a criar o mundo dos videojogos ou de redes sociais. Quem controla a relação entre as tecnologias e a adolescente são as tecnologias. O jogo é um jogo de indústria e é que você precisa celebrar isso positivamente. E aí os videojogos, desde luego, são as ordens extraordinárias para niños, para jovens e o que isso acontece.","avanços da Austrália na prohibição do acesso às redes sociais por monófonoos de 16 anos. O Governo Austrália nascelicitou a todas as plataformas como TikTok e Instagram e YouTube que reportem o progresso no bloqueio de contas. A Austrália é o primeiro país do mundo a prohibir o acesso a aquilo que chama a cocaína das crianças edlessentes, uma realidade duramente retratada no documentário español agarrado O problema que estamos nos trocando com a edição das tecnologias é responsabilidade de muitas áreas e de muitas pessoas. E uma das outras empresas que se dediquem a criar o mundo dos videojogos ou de redes sociais. Quem controla a relação entre as tecnologias e a adolescente são as tecnologi..."
28,Economia/Proteção Social,21.0,1.0,21.0,0.7,1,Economia/Proteção Social,,,51,"O problema que estamos nos trocando com a edição das tecnologias é responsabilidade de muitas áreas e de muitas pessoas. E uma das outras empresas que se dediquem a criar o mundo dos videojogos ou de redes sociais. Quem controla a relação entre as tecnologias e a adolescente são as tecnologias. O jogo é um jogo de indústria e é que você precisa celebrar isso positivamente. E aí os videojogos, desde luego, são as ordens extraordinárias para niños, para jovens e o que isso acontece.","O problema que estamos nos trocando com a edição das tecnologias é responsabilidade de muitas áreas e de muitas pessoas. E uma das outras empresas que se dediquem a criar o mundo dos videojogos ou de redes sociais. Quem controla a relação entre as tecnologias e a adolescente são as tecnologias. O jogo é um jogo de indústria e é que você precisa celebrar isso positivamente. E aí os videojogos, desde luego, são as ordens extraordinárias para niños, para jovens e o que isso acontece."
29,No speech,0.0,0.0,0.0,0.0,0,,,,,,
30,No speech,0.0,0.0,0.0,0.0,0,,,,,,
31,No speech,0.0,0.0,0.0,0.0,0,,,,,,
32,No speech,0.0,0.0,0.0,0.0,0,,,,,,
33,No speech,0.0,0.0,0.0,0.0,0,,,,,,
34,No speech,0.0,0.0,0.0,0.0,0,,,,,,
35,No speech,0.0,0.0,0.0,0.0,0,,,,,,
36,No speech,0.0,0.0,0.0,0.0,0,,,,,,
37,No speech,0.0,0.0,0.0,0.0,0,,,,,,
38,No speech,0.0,0.0,0.0,0.0,0,,,,,,
39,No speech,0.0,0.0,0.0,0.0,0,,,,,,
40,No speech,0.0,0.0,0.0,0.0,0,,,,,,
41,No speech,0.0,0.0,0.0,0.0,0,,,,,,
42,No speech,0.0,0.0,0.0,0.0,0,,,,,,
