block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks,review_priority
13,30:45,35:33,1845.0,2133.0,4.8,Greves/Trabalho,Saúde,Greves/Trabalho,low_conflict,True,OCR and speech themes conflict.,0.792,0.395,9,weak_candidate_no_persistence,low,30:57,12.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",True,30:30,15.0,"theme_changed, volume_change_high","Greves/Trabalho, Economia/Proteção Social","Educação, Economia/Proteção Social, Greves/Trabalho, Governo/Partidos, Transportes/Mobilidade, Saúde",,,greve deixa país paralisado | tvi 20 25 | tvi greve deixa país paralisado | adesão de 70 nos ctt em cabo ruivo | erviço publico postal e de telecomunicaç | 20 25 | adesão de 70 nos ctt em cabo ruiv | piquete de greve,"amanhã poderá voltar a afetar o setor de educação e todo o setor ligado à administração pública. De acordo com a Comissão do Trabalhador, a visão agrave foi superior a 60% e nas empresas ao redor da fábrica, o vacaos que chegaram aos 90%. Sobimos até Castelo Branco na covelha numa das principais empresas do produção de tais 6 no primeiro turno que começou às 6 e meia da manhã deveriam ter entrado ao serviço 200 pessoas entraram 75. Ficamos muito contentes porque é uma empresa onde as graus é muito difícil, o 7 orteis de ele resofre muitas porções por partes chefias e das entidades patronais e já ficamos muito contentes com esta adesão e este pacote laboral afeta muitos trabalhadores e os tra...","33, 34",high
14,35:33,37:54,2133.0,2274.0,2.35,Greves/Trabalho,Governo/Partidos,Greves/Trabalho,low_conflict,True,OCR and speech themes conflict.,1.0,0.574,5,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,35:30,3.0,"new_theme_after_unknown, volume_change_high","Governo/Partidos, Greves/Trabalho","Governo/Partidos, Greves/Trabalho, Economia/Proteção Social",,,greve geral em todo o país | guerra dos números fracasso ou vitória | 20 29 | tvi | guerra dos números fracasso ou vitória pedro santos guerreiro i tvi diretor executivo | pedro santos guerreiro i tvi diretor executivo | tvi 20 29 | tvi 20 30,"que o governo não pode dizer que esta greve não existiu, claro que ela existiu. Mas foi ela um sucesso e seré diferente. Por que o sucesso esta greve não se mete diretamente pela a decisão. Mete subortude pelo sucesso ou não. No objeto final quer fazer o governo recorre. O que parece a que esta greve por si não teve a dimensão suficiente para forçar o governo recorre? E foi isso que o governo já pronunciou. Mas pode ter tido força suficiente para uma de duas coisas. Ou para que os sindicatos ganhem força para um crescendo de novas manifestações. E até graves nas próximas semanas, e isso é mal pro governo, só ver um crescendo de protesto, ou então, a segunda coisa que embora não forço o gover...",35,high
15,37:54,39:36,2274.0,2376.0,1.7,Greves/Trabalho,Governo/Partidos,Greves/Trabalho,low_conflict,True,OCR and speech themes conflict.,1.0,0.647,5,late_body_ocr_change,low,,63.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,37:30,24.0,"theme_changed, lexical_change_high","Greves/Trabalho, Saúde, Educação, Transportes/Mobilidade, Eleições/Campanha, Governo/Partidos","Governo/Partidos, Economia/Proteção Social, Greves/Trabalho, Eleições/Campanha","António Filipe, Jorge Pinto, Catarina Martins",,greve geral em todo o país | tvi 20 32 | tvi greve geral em todo o país | saúde transportes e educação fortemente afetados | 20 32 | tvi | greve geral paralisou o país | tvi 20 33,"final. O que que te parece? Este pacote laboral vai ser ditado apenas a manutenção de aquilo que o governo já tinha dito, é para cumprir de é para cumprir de é para cumprir. Por vontade do governo não mudará. O governo entrou com muita confiança neste processo, tanto que não fez para negociações com o GT. Não, nesse que a desfersou criando algumas medidas para os trabalhadores, administraço-se o meu edício, testevelmente, que faça as empresas os trabalhadores, têm direitos a mais, e, portanto, esta proposta era para nivelar. E, portanto, de lado do governo, não há nenhuma predisposição para isso. O paradoxa aqui é que o governo não depende só da O GT. Neste momento, o governo está nas mãos d...","36, 37, 38",high
17,41:09,41:30,2469.0,2490.0,0.35,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,weak_candidate_no_persistence,low,41:15,6.0,3,"new_body_terms, lexical_shift_from_baseline",True,40:30,39.0,"new_theme_after_unknown, lexical_change_high, volume_change_high",,,,,tvi 20 35 | irreverênci | irreverência | 5coluna miguel | 20 35,"os interesses repetienses e, sobretudo, desta geração mais jovem, nunca fará greva. A avançar o novo tocote laboral tradicer promulgado ou não, o novo presidente da República. dessa vez, inevitablemente, para falarmos da greva geral. Qual é tu, Penhal? Estava as aspéras desse tipo de paralisação ou não ficar esteminamente surpreendido com o que... E também com o",43,medium
18,41:30,52:45,2490.0,3165.0,11.25,Greves/Trabalho,Internacional,Greves/Trabalho,low_conflict,True,OCR and speech themes conflict.,0.911,0.268,21,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,"Greves/Trabalho, Internacional","Governo/Partidos, Greves/Trabalho, Educação, Transportes/Mobilidade, Economia/Proteção Social, Ambiente/Meteorologia/Proteção Civil, Internacional",,,tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,"que viste no Parlamento? O que vim do Parlamento de Remaustação do Língue Ventes, que não tem nada a ver com a greva geral. Era um Mítrax, aqui o Léon Mítrax, pediu-nos estar no estado da luz, fazer distúrbios, porque tenham estado a euria que nada. Mas se aproveitaram e encamaram. Sem clara, mas não tem nada a ver, que não são protestantes contra o bloco laboral. Nada. Bom, indo ao dia de greva geral, eu não posso dizer como é que ocorreu. Só posso ter processões. Não vou entrar na gaga de números entre o governo e os sindicatos, era o que me faltava. Que o que eu posso dizer é que está no end-jubo. Portanto, a minha conclusão resulta da perceção que agora é palavra de moda também de que a ...",44,high
19,52:45,52:54,3165.0,3174.0,0.15,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Internacional,,,tvi 20 47,"os Estados Unidos dos alô trâmpicos. Um grande perigo. Vamos avançar para o nosso último tema. Fica este superendido, chocado, indignado, não sei bem qual é o adjetivo, vitor com o jornal de baixo-sobrado, a coisa que é que a cada vez mais raro hoje em dia, todas as intelevoções de idade. O que acha a gente ter ideia da baixo para quem não sabe o único distribuidor adesonais em Portugal, dizer que não vai distribuir mais jornais no",45,medium
20,52:54,55:18,3174.0,3318.0,2.4,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.333,6,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,"Internacional, Educação, Justiça/Segurança, Governo/Partidos",,,20 47 | tvi 20 47 | menos notícias à antiga | 5coluna | tvi menos notícias à antiga | interior do país pode ficar sem jornais | tvi | scoluna,"os Estados Unidos dos alô trâmpicos. Um grande perigo. Vamos avançar para o nosso último tema. Fica este superendido, chocado, indignado, não sei bem qual é o adjetivo, vitor com o jornal de baixo-sobrado, a coisa que é que a cada vez mais raro hoje em dia, todas as intelevoções de idade. O que acha a gente ter ideia da baixo para quem não sabe o único distribuidor adesonais em Portugal, dizer que não vai distribuir mais jornais no interior do país, porque é muito que eu quero ver em papel, eu quero tomar um pequeno almoço com eles, eu quero trocar-los, além disso, um jornal, que a gente vê na promícia, num café, não é só uma e de informação, é um meio de conversação, de convívio, de circula...",46,medium
21,55:18,55:27,3318.0,3327.0,0.15,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,55:30,12.0,"lexical_change_high, semantic_change_high",,Governo/Partidos,,,tvi 20 49,"de informação. Tu mais indignado com eles. E acho que o governo e as autarquias têm que tomar uma atitude para financiar as jornais para o interior. Não gostasse, então.",47,medium
22,55:27,55:30,3327.0,3330.0,0.05,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,55:30,3.0,"lexical_change_high, semantic_change_high",,Governo/Partidos,,,tvi 20 49 | a televisão feita por si | 20 50 | 5coluna,"de informação. Tu mais indignado com eles. E acho que o governo e as autarquias têm que tomar uma atitude para financiar as jornais para o interior. Não gostasse, então.",48,medium
23,55:30,55:33,3330.0,3333.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,55:30,0.0,"lexical_change_high, semantic_change_high",,,,,20 50 | 5coluna | a segu | 2 976 | tvi 20 50 | agarrados ao ecr,Estamos de regresso com os,49,medium
24,55:33,55:57,3333.0,3357.0,0.4,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,candidate_detected,high,55:51,18.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",True,55:30,3.0,"lexical_change_high, semantic_change_high",,,,,agarrados ao ecrã jogos viciantes | tvi 20 51 | 20 51 | jornal nacional | 0 754 | 3 087 | a televisão feita por si,Estamos de regresso com os,50,medium
25,55:57,56:00,3357.0,3360.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,56:00,3.0,"new_theme_after_unknown, lexical_change_high, volume_change_high",,,,,the solution of the second second second second second second second second second second second second second second second second second second second second second second second second second second second second second | 21 06 | jornal nacional | a the rest of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of | contractor of the party o,Estamos de regresso com os,51,medium
26,56:00,56:24,3360.0,3384.0,0.4,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,56:00,0.0,"new_theme_after_unknown, lexical_change_high, volume_change_high",,Governo/Partidos,,,agarrados ao ecrã | 21 07 | tvi | tvi 21 07 | vício do jogo é um risco do uso de novas tecnologias | jornal nacional | 1v 21 07 | hhhh,"avanços da Austrália na prohibição do acesso às redes sociais por monófonoos de 16 anos. O Governo Austrália nascelicitou a todas as plataformas como TikTok e Instagram e YouTube que reportem o progresso no bloqueio de contas. A Austrália é o primeiro país do mundo a prohibir o acesso a aquilo que chama a cocaína das crianças edlessentes, uma realidade duramente retratada no documentário español agarrado",52,medium
27,56:24,56:39,3384.0,3399.0,0.25,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.6,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,56:30,6.0,"theme_changed, semantic_change_high",,"Governo/Partidos, Economia/Proteção Social",,,tvi 21 07 | 21 07 | jornal nacional | com o vício das tecnologias | o problema que enfrentamos | de muitas áreas e pessoas | é da responsabilidade,"avanços da Austrália na prohibição do acesso às redes sociais por monófonoos de 16 anos. O Governo Austrália nascelicitou a todas as plataformas como TikTok e Instagram e YouTube que reportem o progresso no bloqueio de contas. A Austrália é o primeiro país do mundo a prohibir o acesso a aquilo que chama a cocaína das crianças edlessentes, uma realidade duramente retratada no documentário español agarrado O problema que estamos nos trocando com a edição das tecnologias é responsabilidade de muitas áreas e de muitas pessoas. E uma das outras empresas que se dediquem a criar o mundo dos videojogos ou de redes sociais. Quem controla a relação entre as tecnologias e a adolescente são as tecnologi...",53,medium
28,56:39,57:09,3399.0,3429.0,0.5,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.7,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,56:30,9.0,"theme_changed, semantic_change_high",Economia/Proteção Social,Economia/Proteção Social,,,dos jogos de vídeos e das redes | e das empresas que criam o mundo | 21 07 | jornal iacional | jornal nacional | tvi 21 07 | tvi | a tecnologia e o adolescente,"O problema que estamos nos trocando com a edição das tecnologias é responsabilidade de muitas áreas e de muitas pessoas. E uma das outras empresas que se dediquem a criar o mundo dos videojogos ou de redes sociais. Quem controla a relação entre as tecnologias e a adolescente são as tecnologias. O jogo é um jogo de indústria e é que você precisa celebrar isso positivamente. E aí os videojogos, desde luego, são as ordens extraordinárias para niños, para jovens e o que isso acontece.",54,medium
29,57:09,57:27,3429.0,3447.0,0.3,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,56:30,39.0,"theme_changed, semantic_change_high",,,,,e claro era gratuito | o meu jogo era o fortnite | tvi 21 08 | 21 08 | tvi | não ganham dinheiro | quando fazemos o download do jogo | ganham dinheiro quando fazemos,,55,medium
30,57:27,57:30,3447.0,3450.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Desporto,,,,e através do qual os outros jogadores | nos reconhecem | 21 08 | tvi | o purchase items,,56,medium
31,57:30,58:27,3450.0,3507.0,0.95,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,weak_candidate_no_persistence,low,58:03,33.0,4,"new_body_terms, lexical_shift_from_baseline, body_zone_changed",False,,,,Economia/Proteção Social,,,,as empresas querem é | que compremos | 21 08 | d purchase items | opeview styles | cada vez mais viciantes | e tornam as coisas | e tomam as coisas,,57,medium
32,58:27,59:00,3507.0,3540.0,0.55,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,weak_candidate_no_persistence,low,58:36,9.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",False,,,,,,,,como na fifa ou no que for | tvi 21 09 | a esta nova dinâmica | muitos estão habituados | 21 09 | jornal nacional | determinados elementos | tenho de comprar,,58,medium
33,59:00,59:51,3540.0,3591.0,0.85,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Internacional,,,,tvi 21 10 | dois quatro euros | era talvez um euro e pouco | em que fiz as contas | mas chegou um momento | 21 10 | tvi | 200 euros ou cento e tal euros,,59,medium
34,59:51,01:00:21,3591.0,3621.0,0.5,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,e das apostas | os limites dos jogos de vídeo | tvi 21 10 | os limites dos jogos de vídeo e das apostas | 21 10 | nacional | jornal nacional | são cada vez mais difusos,,60,medium
35,01:00:21,01:00:39,3621.0,3639.0,0.3,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,21 11 | jornal nacional | comecei a jogar jogos de vídeo | quando tinha 16 anos | tvi 21 11 | como o gta | fifa e jogos desse tipo | tvi,,61,medium
36,01:00:39,01:00:54,3639.0,3654.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,e começou o meu calvário | tvi 21 11 | jogava roleta fazia apostas de jogos | chegava a jogar oito ou nove | horas por dia | chegava a jogar ofto ou nove | 21 11 | tvi,,62,medium
37,01:00:54,01:01:42,3654.0,3702.0,0.8,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 11 | olá boa tarde olá daniel | olá boa tarde | olá daniel | 21 11 | boa tarde | tudo bem | tvi 21 12,,63,medium
38,01:01:42,01:02:00,3702.0,3720.0,0.3,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,"Internacional, Desporto",,,,em espanha na liga de futebol | nos eua no basquetebol | 21 12 | tvi | jornal nacional | depois voltava ao futebol no japão | tvi 21 12 | já teria passado meia hora,,"64, 65",medium
39,01:02:00,01:02:12,3720.0,3732.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,quiin | tvi 21 13 | 21 13 | 1v i 21 13 | jornal nacional,,66,medium
40,01:02:12,01:02:27,3732.0,3747.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,21 13 | jornal nacional | a apostas imediatamente | agora as pessoas podem aceder | tvi | tvi 21 13 | já não é preciso ir a um casino | já temos um casino no bolso,,67,medium
