block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks
11,06:00,06:03,360.0,363.0,0.05,Other/Unknown,Abertura/Manchetes,Abertura/Manchetes,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,06:00,0.0,"new_theme_after_unknown, semantic_change_high, entities_changed, volume_change_high",,Abertura/Manchetes,,,andré mateus pinto | carlos valente | editor de imagem | pedro amanajás soraia maia | repórteres de imagem | cristiano costa cláudia viana | jornalistas | raquel amado rita macedo,"Boa noite, sim, precisamente vai ser assim até amanheia, a expectável que Marcelo",14
12,06:03,06:06,363.0,366.0,0.05,Other/Unknown,Abertura/Manchetes,Abertura/Manchetes,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,06:00,3.0,"new_theme_after_unknown, semantic_change_high, entities_changed, volume_change_high",Internacional,Abertura/Manchetes,,,telejornal | ter 02 20 03 | receção em honra dos reis de espanha | tele jornal | ter 02 20 04,"Boa noite, sim, precisamente vai ser assim até amanheia, a expectável que Marcelo",15
13,06:06,06:09,366.0,369.0,0.05,Other/Unknown,Abertura/Manchetes,Abertura/Manchetes,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,06:00,6.0,"new_theme_after_unknown, semantic_change_high, entities_changed, volume_change_high",,Abertura/Manchetes,,,the person named in | telejornal | ter 02 20 04,"Boa noite, sim, precisamente vai ser assim até amanheia, a expectável que Marcelo",16
14,06:09,06:15,369.0,375.0,0.1,Other/Unknown,Abertura/Manchetes,Abertura/Manchetes,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,06:00,9.0,"new_theme_after_unknown, semantic_change_high, entities_changed, volume_change_high",,Abertura/Manchetes,,,and the property of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the par | tele jornal | ter 02 20 04 | telejornal | rtp pt | presidente operado,"Boa noite, sim, precisamente vai ser assim até amanheia, a expectável que Marcelo",17
15,06:15,09:39,375.0,579.0,3.4,Internacional,Saúde,Internacional,low_conflict,True,OCR and speech themes conflict.,0.956,0.462,7,late_body_ocr_change,low,,60.0,4,"new_body_terms, lexical_shift_from_baseline, body_zone_changed",True,06:00,15.0,"new_theme_after_unknown, semantic_change_high, entities_changed, volume_change_high","Internacional, Saúde","Abertura/Manchetes, Saúde, Governo/Partidos, Transportes/Mobilidade, Internacional, Ambiente/Meteorologia/Proteção Civil",,,presidente operado | rtp pt | tele jornal | ter 02 20 04 | adiadas visitas oficiais a espanha e a | ddecidente adedada | telejornal | adiadas visitas oficiais a espanha e ao vaticano,"Boa noite, sim, precisamente vai ser assim até amanheia, a expectável que Marcelo Rebaldissosa, o presidente da República tenha alta, amanheia deverá acontecer ainda da parte da manhã, mas tudo irá depender da situação clínica do presidente da República. O último bolenso foi feito às 15 horas pela Presidente de Consolhe de Administração deste hospital, o hospital de San João, que nos dava nota precisamente disso desta situação clínica de Marcelo Rebaldissosa a evoluir favoravilmente, e visita também, que o presidente estava bem tranquilo, tinha passado bem anotos, já se tinha alimentado e também, já tinha feito o levanto, que é o que tem de fazer neste tipo de situações, Marcelo Rebaldissosa...",18
16,09:39,09:51,579.0,591.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tele jornal | ter 02 20 07,,19
17,09:51,10:09,591.0,609.0,0.3,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.5,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Saúde,,,tele jornal | ter 02 20 07 | o gilbert | hugo gilberto rtp | telejornal | ter 02 20 08,"Sim, aparentemente os sintomas iniciais aqui, o que o seu presidente de referiu logo de início, aparentemente mostrava que havia ali um sofrimento já de uma estrutura abdominal, razão placoal, ela achou que aquilo não era o habitual e a equipe médica que eu estava acompanhando à altura, também achou mais de progente não fazer a viagem para Lisboa e recorrer-me de atamento ao hospital. Foi o que fez e vem, e depois houve a decisão",20
18,10:09,10:12,609.0,612.0,0.05,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Saúde,Saúde,,,dir gastroentero | guilherm | tele jornal | ter 02 20 08 | dir gastroenterologia hospital são joão | guilherme macedo,"Sim, aparentemente os sintomas iniciais aqui, o que o seu presidente de referiu logo de início, aparentemente mostrava que havia ali um sofrimento já de uma estrutura abdominal, razão placoal, ela achou que aquilo não era o habitual e a equipe médica que eu estava acompanhando à altura, também achou mais de progente não fazer a viagem para Lisboa e recorrer-me de atamento ao hospital. Foi o que fez e vem, e depois houve a decisão",21
19,10:12,10:15,612.0,615.0,0.05,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Saúde,,,tele jornal | ter 02 20 08,"Sim, aparentemente os sintomas iniciais aqui, o que o seu presidente de referiu logo de início, aparentemente mostrava que havia ali um sofrimento já de uma estrutura abdominal, razão placoal, ela achou que aquilo não era o habitual e a equipe médica que eu estava acompanhando à altura, também achou mais de progente não fazer a viagem para Lisboa e recorrer-me de atamento ao hospital. Foi o que fez e vem, e depois houve a decisão",22
20,10:15,10:21,615.0,621.0,0.1,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Saúde,Saúde,,,tele jornal | ter 02 20 08 | dir gastroenterologia hospital são joão | guilherme macedo,"Sim, aparentemente os sintomas iniciais aqui, o que o seu presidente de referiu logo de início, aparentemente mostrava que havia ali um sofrimento já de uma estrutura abdominal, razão placoal, ela achou que aquilo não era o habitual e a equipe médica que eu estava acompanhando à altura, também achou mais de progente não fazer a viagem para Lisboa e recorrer-me de atamento ao hospital. Foi o que fez e vem, e depois houve a decisão",23
21,10:21,10:24,621.0,624.0,0.05,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Saúde,,,tele jornal | ter 02 20 08,"Sim, aparentemente os sintomas iniciais aqui, o que o seu presidente de referiu logo de início, aparentemente mostrava que havia ali um sofrimento já de uma estrutura abdominal, razão placoal, ela achou que aquilo não era o habitual e a equipe médica que eu estava acompanhando à altura, também achou mais de progente não fazer a viagem para Lisboa e recorrer-me de atamento ao hospital. Foi o que fez e vem, e depois houve a decisão",24
22,10:24,14:12,624.0,852.0,3.8,Saúde,Saúde,Saúde,high,False,,1.0,0.211,9,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Saúde,"Saúde, Educação",,,tele jornal | ter 02 20 08 | estado clínico do presidente | telejornal | risco de infeção é baixo | risco de infeção é baixo mas está sob vigilância | guilherme macedo | guilherme macedo dir gastroenterologia hospital são joão,"Sim, aparentemente os sintomas iniciais aqui, o que o seu presidente de referiu logo de início, aparentemente mostrava que havia ali um sofrimento já de uma estrutura abdominal, razão placoal, ela achou que aquilo não era o habitual e a equipe médica que eu estava acompanhando à altura, também achou mais de progente não fazer a viagem para Lisboa e recorrer-me de atamento ao hospital. Foi o que fez e vem, e depois houve a decisão clínica de se compreender que, de facto, se estava a ver ali um problema que tinha a ver com um encarceramento da Hérnia, e que isso poderia, obviamente, levar a uma complicação posterior mais grave. Hérnia chegou a estar encarcerada, não chegou a estar estrangulada...","25, 26, 27"
23,14:12,14:18,852.0,858.0,0.1,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,14:30,18.0,"theme_changed, lexical_change_high, volume_change_high",,"Saúde, Educação",,,tele jornal | ter 02 20 12,"explicações com o Guilherme Macede, o professor, director do serviço de gastroenterologia do hospital de São João, onde continuo internado o presidente da Reba. Hoje o Lberta, então, com a explicação sobre aquilo que, de facto, aconteceu em termos de saludo com Marcelo Rebelliçóz. E durante os dois mandatos, a saludo do presidente da República, foi notícia aqui, por diversas vezes, foi operada quatro erdias e isso mantidou um catatriz me cardíaco em 2018, preocupos portugueses,",28
24,14:18,14:21,858.0,861.0,0.05,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,14:30,12.0,"theme_changed, lexical_change_high, volume_change_high",,"Saúde, Educação",,,tele jornal | ter 02 20 12 | paravision | griggrigiw,"explicações com o Guilherme Macede, o professor, director do serviço de gastroenterologia do hospital de São João, onde continuo internado o presidente da Reba. Hoje o Lberta, então, com a explicação sobre aquilo que, de facto, aconteceu em termos de saludo com Marcelo Rebelliçóz. E durante os dois mandatos, a saludo do presidente da República, foi notícia aqui, por diversas vezes, foi operada quatro erdias e isso mantidou um catatriz me cardíaco em 2018, preocupos portugueses,",29
25,14:21,17:21,861.0,1041.0,3.0,Saúde,Ambiente/Meteorologia/Proteção Civil,Saúde,low_conflict,True,OCR and speech themes conflict.,0.217,0.769,2,weak_candidate_no_persistence,low,14:51,30.0,2,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump",True,14:30,9.0,"theme_changed, lexical_change_high, volume_change_high","Saúde, Governo/Partidos","Saúde, Educação, Ambiente/Meteorologia/Proteção Civil",,,saúde do presidente | tele jornal | ter 02 20 12 | marcelo já foi operad | telejornal | marcelo já foi operado a três hérnias | em 2017 foi operado a uma hérnia umbilidal | em 2017 foi operado a uma hérnia umbilical,"explicações com o Guilherme Macede, o professor, director do serviço de gastroenterologia do hospital de São João, onde continuo internado o presidente da Reba. Hoje o Lberta, então, com a explicação sobre aquilo que, de facto, aconteceu em termos de saludo com Marcelo Rebelliçóz. E durante os dois mandatos, a saludo do presidente da República, foi notícia aqui, por diversas vezes, foi operada quatro erdias e isso mantidou um catatriz me cardíaco em 2018, preocupos portugueses, quando desmayou em público num dia de calor, em bom.","30, 31, 32, 33, 34"
26,17:21,17:24,1041.0,1044.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,18:00,39.0,"theme_changed, lexical_change_high, semantic_change_high, volume_change_high, gap_high",,,,,arquivo rtp | editor de imagem | imagem | luís vilar | filipa dias mendes | jornalista | tele jornal | ter 02 20 15,,35
27,17:24,17:48,1044.0,1068.0,0.4,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,18:00,36.0,"theme_changed, lexical_change_high, semantic_change_high, volume_change_high, gap_high",,,,,tele jornal | ter 02 20 15 | télejornal | telejornal | mp receia fuga de sócrates,,36
28,17:48,18:36,1068.0,1116.0,0.8,Internacional,Internacional,Internacional,high,False,,0.625,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,18:00,12.0,"theme_changed, lexical_change_high, semantic_change_high, volume_change_high, gap_high",Internacional,Internacional,,,tele jornal | ter 02 20 15 | encontro rússia eua | witkoff reunido com vladimi | telejornal | witkoff reunido com vladimir putin | ter 02 20 16 | putin diz que a rússia está pronta para lutar,"A presidência russa divulgou imagens em que Vladimir Putin dá boas vindas ao enviado especial do presidente Trump, Steve Whitkoff, e ao gênero do líder norte-americano Jared Kushner. Os dois homens de confiança de Donald Trump chegaram a um escuvo para discutir detalhes de plano de paz para o crânia que já foi analisado com Kiev.",37
29,18:36,18:42,1116.0,1122.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,18:00,36.0,"theme_changed, lexical_change_high, semantic_change_high, volume_change_high, gap_high",,,,,já o disse centenas de vezes | telejornal | ter 02 20 16 | declarar nos guerra e iniciar o conflito | mas se a europa decidir subitamente | tele jornal | estamos prontos neste momento,,38
30,18:42,18:51,1122.0,1131.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,18:00,42.0,"theme_changed, lexical_change_high, semantic_change_high, volume_change_high, gap_high",,,,,tele jornal | ter 02 20 16 | telejornal,,39
31,18:51,19:12,1131.0,1152.0,0.35,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Internacional,,,,e estão a impedir o presidente trump | eles próprios se recusaram a negociar | tele jornal | ter 02 20 16 | telejornal | se quiserem voltar à realidade | com base na situação | que se está a desenrolar no terreno,,40
32,19:12,19:18,1152.0,1158.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,telejornal | ter 02 20 17,,41
33,19:18,19:30,1158.0,1170.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,20:00,42.0,"lexical_change_high, semantic_change_high, gap_high",,,,,telejornal | ter 02 20 17 | elejornal | estamos a tentar resolver isso,,42
34,19:30,19:39,1170.0,1179.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,20:00,30.0,"lexical_change_high, semantic_change_high, gap_high",Internacional,,,,esta seria a nona | já resolv i oito guerras | telejornal | ter 02 20 17 | já resolvi oito guerras | há pessoas na rússia agora a ver | se conseguimos acertar agulhas | digo vos que não é,,43
35,19:39,19:45,1179.0,1185.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,20:00,21.0,"lexical_change_high, semantic_change_high, gap_high",,,,,telejornal | ter 02 20 17 | que caos | tele jornal,,44
36,19:45,20:00,1185.0,1200.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,20:00,15.0,"lexical_change_high, semantic_change_high, gap_high",,,,,tele jornal | ter 02 20 17 | ci i i | government | na héireann | rialtas | as questões mais delicadas | as mais difíceis,,45
37,20:00,20:03,1200.0,1203.0,0.05,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,20:00,0.0,"lexical_change_high, semantic_change_high, gap_high",,"Abertura/Manchetes, Internacional",,,tele jornal | ter 02 20 17,"Estamos agora em direto com a Ucranica, um Washington, com os nossos enviados especiais e correspondentes, Boa Noite Sambre, os enviados da RTP à Ucrania, paus ironímios, Zeppin Tears, tiveram hoje as portas da cidade de Pokrovsk, que a Rússia Grante já",46
38,20:03,20:12,1203.0,1212.0,0.15,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,20:00,3.0,"lexical_change_high, semantic_change_high, gap_high",,"Abertura/Manchetes, Internacional",,,telejornal | ter 02 20 17 | lusine bayatyan | repórter de imagem | evgueny mouravitch | jornalista | tele jornal | ter 02 20 18,"Estamos agora em direto com a Ucranica, um Washington, com os nossos enviados especiais e correspondentes, Boa Noite Sambre, os enviados da RTP à Ucrania, paus ironímios, Zeppin Tears, tiveram hoje as portas da cidade de Pokrovsk, que a Rússia Grante já",47
39,20:12,20:21,1212.0,1221.0,0.15,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,20:00,12.0,"lexical_change_high, semantic_change_high, gap_high",,"Abertura/Manchetes, Internacional",,,tele jornal | ter 02 20 18 | ter 02 20 10 | telejornal | rtp pt | rtp | rtp r | rtp p,"Estamos agora em direto com a Ucranica, um Washington, com os nossos enviados especiais e correspondentes, Boa Noite Sambre, os enviados da RTP à Ucrania, paus ironímios, Zeppin Tears, tiveram hoje as portas da cidade de Pokrovsk, que a Rússia Grante já",48
40,20:21,28:30,1221.0,1710.0,8.15,Internacional,Internacional,Internacional,high,False,,0.877,0.51,15,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,20:00,21.0,"lexical_change_high, semantic_change_high, gap_high",Internacional,"Abertura/Manchetes, Internacional, Eleições/Campanha, Justiça/Segurança",,,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,"Estamos agora em direto com a Ucranica, um Washington, com os nossos enviados especiais e correspondentes, Boa Noite Sambre, os enviados da RTP à Ucrania, paus ironímios, Zeppin Tears, tiveram hoje as portas da cidade de Pokrovsk, que a Rússia Grante já ter conquistado, por isso, Boa Noite Palpe pergunta que a d'una das partes que lema que mantei o control da cidade. Foi ou não, já conquistado Essa é uma guerra da informação, ou seja, cada uma das partes está a tentar mostrar o poder que tem sobre a região, neste caso, sobre Pocróvsica. Na verdade, já há cerca de duas semanas,mos cobo também tinha dito através do Ministério da Defesa, que soldados russo, que tinham estado a astiar a bandeira...","49, 50, 51, 52"
41,28:30,28:36,1710.0,1716.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,telejornal | ter 02 20 26 | não não só a venezuela | tele jornal,,53
42,28:36,28:48,1716.0,1728.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tivemos uma pausa | 20 26 | pete hegsethter 02 | tele jornal | tivemo s uma pausa | para atingir neste momento | porque é difícil encontrar barcos | pete hegset ter 02,,54
43,28:48,28:57,1728.0,1737.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Internacional,,,,de anteriores administrações | na abordagem repetitivá | 20 26 | pete hegsethter 02 | telejornal | na abordagem repetitiva | telej ornal | isto é o oposto dessa abordagem,,55
44,28:57,29:09,1737.0,1749.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,com o apoio dos nossos comandantes | nós podemos contar sempre | tele jornal | ter 02 20 26 | the real property and address | tomamos decisões em situações difíceis | telejornal | fazemo lo no caso de todos estes ataques,,56
45,29:09,29:12,1749.0,1752.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,fizeram o que devia ser feito continuaremos a fazê lo | telejornal | ter 02 20 27 | tele jornal | e temos o apoio deles | sr presidente | 20 27 | pete hegsethter 02 ssecretary of war,,57
46,29:12,29:15,1752.0,1755.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,pete hegset ter 02 20 27 secretary of war | telejornal | ter 02 20 27,,58
47,29:15,29:18,1755.0,1758.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,30:00,45.0,"lexical_change_high, semantic_change_high, gap_high",,,,,conaduro zona digital | telejornal | ter 02 20 27 | maduro zona digital | tele jornal,,59
48,29:18,29:21,1758.0,1761.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,30:00,42.0,"lexical_change_high, semantic_change_high, gap_high",,,,,the p | tele jornal | ter 02 20 27,,60
