block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks,review_priority
19,21:27,22:18,1287.0,1338.0,0.85,Other/Unknown,Eleições/Campanha,Eleições/Campanha,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.941,3,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,21:00,27.0,"lexical_change_high, volume_change_high",,Eleições/Campanha,"André Ventura, Cotrim Figueiredo, Luís Marques Mendes, Catarina Martins, Jorge Pinto",Catarina Martins,18 9 | 120 7 | 20 16 | tvi 19 3 | 19 2 | 18 4 | andre ventura | continue view,"seguro, construída o primeiro lugar só, obligadamente, está nos 20,7 relativamente ao dia de ondas. Mas depois, govei e mel e andréventura trocam de posições. Não porque andréventura tenha subido ele até de cheio, mas govei e mel o cheio mais relativamente ao dia de ondas dos 19.2 para os 18.3. Curiosidade, ficou agora empatado com o 30-figureto, que está aqui numa rampa de lançamento de disputar o terceiro lugar, exatamente os mesmos pontos que o almeirante govei e mel. Outra nota, marques menos, volta a tecer, ele tinha 15,4 ontem passa para os 15.1. Isso são apenas dois dias, depois nós vamos olhar para as curvas de cada um, este é apenas duas fotografias que tiramos, vai ser mais interes...","25, 26",medium
21,35:42,35:57,2142.0,2157.0,0.25,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,35:30,12.0,"theme_changed, lexical_change_high, semantic_change_high",,Internacional,,,tvi 20 30 | usa bloco de cimento para matar ama | 20 30 | 20 31 | jornal nacional | tvi 20 31 | 0 754,Na Venezuela aumenta o receio de que o regime da delas e rodrigas se tainha vendido a Donald Trump. Os,31,medium
22,35:57,36:57,2157.0,2217.0,1.0,Governo/Partidos,Internacional,Governo/Partidos,low_conflict,True,OCR and speech themes conflict.,1.0,1.0,3,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,35:30,27.0,"theme_changed, lexical_change_high, semantic_change_high","Internacional, Governo/Partidos","Internacional, Ambiente/Meteorologia/Proteção Civil",,,tvi 20 31 | machado agradece a trump | 20 31 | nacional | jornal nacional | tvi machado agradece a trump | tvi 20 31 machado agradece a trump | líder da oposição diz que regressa em breve ao país,"Na Venezuela aumenta o receio de que o regime da delas e rodrigas se tainha vendido a Donald Trump. Os opositors derunciam a presença de milícias armadas nas ruas. É neste cenário que Maria Corina Machado anunciou que a tenciona regra-se rápido e da mental país, apesar de Trump inserir que são necessados nítios que agora governam a Venezuela. Em Caracas, o clima do incertez é tanto que uma simples confusão entre os diferentes serviços de segurança fieza Maduro, levaram-nos a acionar as fezes antiérias para combater um drone que final era inofensivo. desde a operação militar dos Estados Unidos ou Sábado, que a Venezuela vive em permanente estado de alerta e solução. Mas a ameaça que fez até a...",32,high
23,36:57,37:06,2217.0,2226.0,0.15,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.667,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,37:00,3.0,"theme_changed, semantic_change_high",,"Internacional, Governo/Partidos",,,acto de notificesta captura foi dano | estro portal web www vtv gob ve | totalmente nula | 20 32 | jornal nacional | viv uob ve | en redes sociales i | portal web www vtv gob ve,"desde a operação militar dos Estados Unidos ou Sábado, que a Venezuela vive em permanente estado de alerta e solução. Mas a ameaça que fez até acionar a defesa antiaéria, afinal, não passou de uma falha de comunicação entre os diferentes serviços de segurança, ligados ao regime de Maduro, que se multipliquem apelos e exigências aos Estados Unidos. Dicha captura ha sido totalmente nula, violatoria do Direito Internacional. Apesar de um regime não terem ainda cair do, a oposição celebra a captura de Nicolás Maduro. Maria Corina Machado, líder do oposição, promete repissar ao país depois de 16 meses a viver na equilentinidade. Um plano que vai para a sua elhetção, como é possível. January 3rd, ...",33,medium
24,37:06,37:27,2226.0,2247.0,0.35,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,37:00,6.0,"theme_changed, semantic_change_high",Justiça/Segurança,"Governo/Partidos, Internacional",,,tiroteio em caracas | tvi 20 32 | 20 32 | jornal nacional | king | tiroteio em caracas anear regressar venezuela na mautiado | tvi | estou a planear regressar à venezuela na mautiado,"do Direito Internacional. Apesar de um regime não terem ainda cair do, a oposição celebra a captura de Nicolás Maduro. Maria Corina Machado, líder do oposição, promete repissar ao país depois de 16 meses a viver na equilentinidade. Um plano que vai para a sua elhetção, como é possível. January 3rd, vai ser o encontro de uma história, como o dia de Jocelyn, confinada em a tyranny. Mas Donald Trump, que diz que vai liderar a Venezuela durante o",34,medium
25,37:27,38:00,2247.0,2280.0,0.55,Eleições/Campanha,Internacional,Eleições/Campanha,low_conflict,True,OCR and speech themes conflict.,1.0,0.909,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,37:00,27.0,"theme_changed, semantic_change_high","Eleições/Campanha, Internacional","Governo/Partidos, Internacional, Eleições/Campanha",,,futuro da venez | tvi 20 32 | futuro da venezuela | tvi futuro da venezuela | 20 32 | jornal nacional | tri imp afasta novas fi ficões nos próximos 30 dias | trump afasta novas eleições nos próximos 30 dias,"do Direito Internacional. Apesar de um regime não terem ainda cair do, a oposição celebra a captura de Nicolás Maduro. Maria Corina Machado, líder do oposição, promete repissar ao país depois de 16 meses a viver na equilentinidade. Um plano que vai para a sua elhetção, como é possível. January 3rd, vai ser o encontro de uma história, como o dia de Jocelyn, confinada em a tyranny. Mas Donald Trump, que diz que vai liderar a Venezuela durante o período de transição, a festa Corina Machado de um eventual novo governo. Washington, pressiona a Presidente Interina, número 2 de Maduro, para colaborar com os Estados Unidos até por que para Trump está completamente fora de questão, a Venezuela e elei...",35,high
26,38:00,38:06,2280.0,2286.0,0.1,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,38:30,30.0,"new_theme_after_unknown, volume_change_high",Justiça/Segurança,,,,e pensem nisto | ninguém foi morto | tvi 20 33 | e do outro lado muitas | pessoas morreram | 20 33 | tvi | infelizmente,Testei do difícil perceber como é que a população e os círculos de poder da Venezuela estão,36,medium
27,38:06,38:24,2286.0,2304.0,0.3,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,38:30,24.0,"new_theme_after_unknown, volume_change_high",Internacional,,,,20 33 | jornal nacional | não estamos em guerra | tvi 20 33 | ivau estaivius eivi guerra | trump quer investir na venezuela a longo prazo | sandra almeida azevedo i jornalista,Testei do difícil perceber como é que a população e os círculos de poder da Venezuela estão,37,medium
28,38:24,41:27,2304.0,2487.0,3.05,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.328,7,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,38:30,6.0,"new_theme_after_unknown, volume_change_high",,"Internacional, Justiça/Segurança",,,crise na venezi | tvi 20 33 | crise na venezuela | 20 33 | jornal nacional | coi ômbia morii 17a mii itares na fronteira | colômbia mobiliza militares na fronteira | 20 34,"Testei do difícil perceber como é que a população e os círculos de poder da Venezuela estão a reagir à decapitação do regime, uma equipa de enviados da TVA está a tentar acceder ao país através da Colombia numa cidade de fronteira marcada pela violência de um dos cartéis invocados por Donald Trump para sequestrar Nicolás Maduro. O capela acabou de nos deixar um primeiro retrato desta fronteira uma das mais movimentadas da América do Sul. Estamos na fronteira entre Colombia e Venezuela. Atrás de mim, a passagem para um país que agora está cada vez mais isolado e fechado depois da agressão norte-americana. Daqui, esta é um tráfico habitual. De resto, esta é a fronteira, provavelmente uma das m...",38,medium
30,43:09,45:00,2589.0,2700.0,1.85,Transportes/Mobilidade,Justiça/Segurança,Transportes/Mobilidade,low_conflict,True,OCR and speech themes conflict.,0.459,0.412,2,late_body_ocr_change,low,,63.0,5,"body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline, body_zone_changed",True,43:30,21.0,"lexical_change_high, volume_change_high","Justiça/Segurança, Transportes/Mobilidade",Justiça/Segurança,,,20 38 | macroal | ministério público | jornal acional | jornal | tvi 20 38 | jornal nacional | ama brasileira assassinada,"A Arguida colocou entulho sobre o corpo de forma a encobrir o mesmo. A homicida sem mostrar arrependimento confesso tudo em tribunal. Arguida traindo utilizado o telemóvel de vítima, fazendo-se passar pela mesma, escrevendo mensagens onde dizia ter ido para o algarve com uma amiga, visando, assim, a diar a participação do desaparecimento. A homicida de 43 anos a guardar julgamento à imprisão preventiva está indiciada por homicídio qualificado por afanação de cada haver de tensão de arma progüida e falsidade informática.",40,high
31,45:00,45:54,2700.0,2754.0,0.9,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,2,weak_candidate_no_persistence,low,45:21,21.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",True,45:00,0.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,"Governo/Partidos, Saúde",,,20 40 | jornal nacional | sensação térmica chegou aos 24 c | tvi 20 40 | jornal iacional | 1 0 40 | cdpi clinica de diagnostico | a state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the,"A ministra da Saúde afastou a Alessandro Lorenzo da Presidência do Hospital de Coimbra. Foi o culminar de uma série de polêmicas reveladas aqui no esclusive. A Inspeção Jaldas, atirados em Saúde, confirma que a Alessandro Lorenzo, como teu várias irregularidades enquanto presidente da OLS, e propõe mesmo o direito do regresso das Verbas injustificadas, esta foi a gota de água para que Anna Palamartins avançasse com admissão. O senhor que seque é um diretor de serviço do mesmo hospital de Coimbra-Chemes,",41,medium
32,45:54,46:24,2754.0,2784.0,0.5,Justiça/Segurança,Saúde,Justiça/Segurança,low_conflict,True,OCR and speech themes conflict.,1.0,0.2,2,weak_candidate_no_persistence,low,46:00,6.0,4,"new_body_terms, lexical_shift_from_baseline, body_zone_changed",False,,,,Justiça/Segurança,Saúde,,,idre | lourenço | 20 41 | tvi | alexandre | franci maio | exandre | e oluoivo,"do Hospital de Coimbra. Foi o culminar de uma série de polêmicas reveladas aqui no esclusive. A Inspeção Jaldas, atirados em Saúde, confirma que a Alessandro Lorenzo, como teu várias irregularidades enquanto presidente da OLS, e propõe mesmo o direito do regresso das Verbas injustificadas, esta foi a gota de água para que Anna Palamartins avançasse com admissão. O senhor que seque é um diretor de serviço do mesmo hospital de Coimbra-Chemes, Francisco Maiomatos. Foi em maio de 2025 que o exclusivo mergulhou no mundo de Alexandre Lourenço. Em 2007, assuma presidência da associação portuguesa de gestores hospitalares, enquanto desempenhava funções na unidade de inovação e desenvolvimento no cen...",42,high
33,46:24,46:42,2784.0,2802.0,0.3,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.667,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,47:00,36.0,"lexical_change_high, semantic_change_high",,Saúde,,,20 41 | exclusivo | tvi 20 41,"Francisco Maiomatos. Foi em maio de 2025 que o exclusivo mergulhou no mundo de Alexandre Lourenço. Em 2007, assuma presidência da associação portuguesa de gestores hospitalares, enquanto desempenhava funções na unidade de inovação e desenvolvimento no centro hospitalar de Coimbra. Durante seis anos, represento a APA, em conferências por todo mundo, iniciada a explainha do exterior farmacéutica e continuava a ser pago o Plus serviço Nacional de Saúde. Mas as ausências acumulavam-se no hospital.",43,medium
35,47:15,47:18,2835.0,2838.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,47:00,15.0,"lexical_change_high, semantic_change_high",,,,,crescenos junt | 20 42 | eem me uma ortunidade | fct he liberow norterozo | nxva cuf over | start | ste | rec,"Em maio de 2022, no dia 3, a Lega afalha na marcação do registro biométrico, portanto, admit que estava a trabalhar. Mas",46,medium
36,47:18,47:30,2838.0,2850.0,0.2,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,weak_candidate_no_persistence,low,47:24,6.0,3,"new_body_terms, lexical_shift_from_baseline",True,47:00,18.0,"lexical_change_high, semantic_change_high","Saúde, Eleições/Campanha",,,,tvi 20 42 | 20 42 | diolucivo | 31 falha de marceção biométrica | 31 felha de marcação biométrica | caminho dos hospitais | elegões de apah | 08 49,"Em maio de 2022, no dia 3, a Lega afalha na marcação do registro biométrico, portanto, admit que estava a trabalhar. Mas","47, 48, 49",medium
37,47:30,47:57,2850.0,2877.0,0.45,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,47:00,30.0,"lexical_change_high, semantic_change_high",,Saúde,,,tvi 20 42 | manipulava registo biométrico e faltava ao trabalho | 20 42 | alexandre lourenco | tvi | alexandre lourenço | exclusivo | paulo veiga moura advogado especialista em direito público,no blog social publica um vídeo prova o contrário. A final estava no congresso de sustentabilidade em saúde. Em Lisboa.,50,medium
38,47:57,48:00,2877.0,2880.0,0.05,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Saúde,Saúde,,,inspeção geral das atividades em saúde | tvi 20 43,no blog social publica um vídeo prova o contrário. A final estava no congresso de sustentabilidade em saúde. Em Lisboa.,51,medium
39,48:00,48:15,2880.0,2895.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 20 43 | 20 43 | exclusivo | a plataforma de assiduidade mostra que alexandre lourenco teve ao longo do periodo em | classificação não foi possível determinar de forma mequivoca o respetivo enquadramento | encontram se classificados internamente como auséricia oficial ou servico externo entre | estes 9 foram confirmados como correspondendo a participação em eventos realizados am | grature de servico auséricia oficial e servico externo des quais uma parte significativa,,52,medium
40,48:15,48:36,2895.0,2916.0,0.35,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,49:00,45.0,"theme_changed, semantic_change_high, gap_high",,,,,description of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of | igas | 20 43 | exclusivo | processo de inspeção 134 2025 ins | projeto de relatório | cesso de inspeção 134 2025 ins | página 32 de 165,,53,medium
41,48:36,49:03,2916.0,2943.0,0.45,Saúde,Economia/Proteção Social,Saúde,low_conflict,True,OCR and speech themes conflict.; Low speech coverage inside OCR block.,0.111,1.0,1,candidate_detected,high,48:45,9.0,4,"body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,49:00,24.0,"theme_changed, semantic_change_high, gap_high",Saúde,Economia/Proteção Social,,,the reserve and description of the person | tvi 20 43 | i to 8 | ajosta cityto | ajostie direte | aquesção de committuro gestion | aquitopio de serviços de | centro hospitalur e christeptidia de,"A análise dos contratos celebrados com as empresas Baimi e Novox revelam indícios de práticas suetivas de configurar um eventual fracionamento contra atual e violação dos princípios da contratação pública, nomeadamente no que respeita a agregação de necessidades, transparência e concorrência, facto, poderão eventualmente integrar infrações geradoras de responsabilidade financeira, sâncio-natoria.","54, 55",high
42,49:03,49:30,2943.0,2970.0,0.45,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,49:00,3.0,"theme_changed, semantic_change_high, gap_high",,Economia/Proteção Social,,,111 35 | a state of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the | 20 44 | tvi | assumendo a expressão de igualdade concorrencial procurando por um lado impelir as | avalisção rigorosa da fundamenteção legal adotada tendo em conta a clara integração | de acordo com o artigo 1 a do ccp o princípio da concorrência apresenta se como u,"A análise dos contratos celebrados com as empresas Baimi e Novox revelam indícios de práticas suetivas de configurar um eventual fracionamento contra atual e violação dos princípios da contratação pública, nomeadamente no que respeita a agregação de necessidades, transparência e concorrência, facto, poderão eventualmente integrar infrações geradoras de responsabilidade financeira, sâncio-natoria.",56,medium
44,49:57,50:00,2997.0,3000.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,49:30,27.0,"lexical_change_high, semantic_change_high",,,,,rui nunes presidente ass portuguesa de bioética | tvi 20 45,"Responsabilidades que crescem quando olhamos para os valores declarados só em 2019, no site de Informe de Plassociação Portuguesa de Administradores Hospitalares, liderada à época por Alexandre Lorenzo. Só iniciando o recebê-lo da indústria farmacéutica, 210 mil euros, mas no relatário de contas aqui o exclusivo teve acesso, o valor dos patrocinos é superior a 400 mil euros.",58,medium
45,50:00,50:09,3000.0,3009.0,0.15,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,49:30,30.0,"lexical_change_high, semantic_change_high",,,,,a iiistes diretos iii trapassam vai or permitido por lei | contratos públicos suspeitos | tvi 20 45 | ajustes diretos ultrapassam valor permitido por lei | 20 45 | tvi | exclusivo,"A análise revelou a discrepância as significativas entre os valores de patrocínio declarados pela APH e os registados na plataforma de um informe de totalizando uma diferença de 520.179 euros entre 2019 e 2024. O Iníto do Fogo. Asechandredorence foi informado deste relatório e recorreu, os colosivos sabem que os",59,medium
47,50:27,50:33,3027.0,3033.0,0.1,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.5,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,50:30,3.0,"new_theme_after_unknown, lexical_change_high",,"Governo/Partidos, Saúde",,,tvi 20 45,"A análise revelou a discrepância as significativas entre os valores de patrocínio declarados pela APH e os registados na plataforma de um informe de totalizando uma diferença de 520.179 euros entre 2019 e 2024. O Iníto do Fogo. Asechandredorence foi informado deste relatório e recorreu, os colosivos sabem que os inspétores da IGA sessão prestem a enviar a versão final para a Ministra da Saúde. Mas pranto os factos e a conduta de Alexandre Lorenzo a Napalmar-Tis já tomou uma decisão. Não conduziu à frente da O LES de Coimbra. Alexandre Lorenzo diz que encarad a decisão com naturalidade e serenidade.",61,medium
48,50:33,51:09,3033.0,3069.0,0.6,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.75,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,50:30,3.0,"new_theme_after_unknown, lexical_change_high","Saúde, Justiça/Segurança","Governo/Partidos, Saúde",,,20 45 | exclusivo | inspeç | inspeção geral das atividades em | tvi 20 45 | inspeção geral das atividades em saúde | denaiting adóc inivectioacão | imbra alexandre lourenço afastado da presidência,"inspétores da IGA sessão prestem a enviar a versão final para a Ministra da Saúde. Mas pranto os factos e a conduta de Alexandre Lorenzo a Napalmar-Tis já tomou uma decisão. Não conduziu à frente da O LES de Coimbra. Alexandre Lorenzo diz que encarad a decisão com naturalidade e serenidade. Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição.","62, 63",medium
