block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
4,144.0,384.0,02:24,06:24,240.0,4.0,10,300.0,330.0,05:00,05:30,30.0,30.0,0.125,1.0,Saúde,"Saúde, Ambiente/Meteorologia/Proteção Civil, Greves/Trabalho",hospital de braga ativa plano de contingência nível 3 | 19 57 | frio faz disparar a gripe | tvi 19 57 | alarms | back | ruto | jornal nacional,Other/Unknown,,,,Tudo isso contribui para um valor que merece reflexão desde a almenes,6,
4,144.0,384.0,02:24,06:24,240.0,4.0,11,330.0,360.0,05:30,06:00,30.0,30.0,0.125,1.0,Saúde,"Saúde, Ambiente/Meteorologia/Proteção Civil, Greves/Trabalho",hospital de braga ativa plano de contingência nível 3 | 19 57 | frio faz disparar a gripe | tvi 19 57 | alarms | back | ruto | jornal nacional,Saúde,Saúde,,,"que morrem mais de 460 as pessoas por dia em Portugal. É um número acima do normal e prolonga-se a várias semanas. Ao sessão nacional de saúde pública, avançar com algumas explicações, o novo vírus da gripe, as temperaturas muito baixas e as condições económicas e o invilcimento da população. Há 26 dias consecutivos que morrem mais de 400 pessoas por dia em Portugal. Os dias 27 de dezembro e 2 de janeiro ultrapassaram os","6, 7",
4,144.0,384.0,02:24,06:24,240.0,4.0,12,360.0,390.0,06:00,06:30,30.0,24.0,0.1,0.8,Saúde,"Saúde, Ambiente/Meteorologia/Proteção Civil, Greves/Trabalho",hospital de braga ativa plano de contingência nível 3 | 19 57 | frio faz disparar a gripe | tvi 19 57 | alarms | back | ruto | jornal nacional,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,,,"485 óbitos, valores 37% acima do esperado. Um dos problemas prende-se com a pobreza energética. Somos considerado um país conclima a meno, mas no inverno é um dos que se passa mais frio em casa com custos de letra cidade muito altos em comparação com outros países da Europa. Não só por presidência energética, uma tendência só se econômica, mais vulnerable também entre os menores a raziliência, digamos mesmo, de um ponto de vista nutricional,",7,
5,384.0,450.0,06:24,07:30,66.0,1.1,12,360.0,390.0,06:00,06:30,30.0,6.0,0.09090909090909091,0.2,Ambiente/Meteorologia/Proteção Civil,"Saúde, Ambiente/Meteorologia/Proteção Civil",condições económicas e frio são possíveis causas | 20 01 | mortalidade em portugal | tvi | condições económicas e frio são possíveis causas bernardo gomes i pres ass médicos de saúde pública | condições económicas e frio são possíveis causas bernardo gomes pres ass médicos de saúde pública | bernardo gomes i pres ass médicos de saúde pública | jornal nacional,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,,,"485 óbitos, valores 37% acima do esperado. Um dos problemas prende-se com a pobreza energética. Somos considerado um país conclima a meno, mas no inverno é um dos que se passa mais frio em casa com custos de letra cidade muito altos em comparação com outros países da Europa. Não só por presidência energética, uma tendência só se econômica, mais vulnerable também entre os menores a raziliência, digamos mesmo, de um ponto de vista nutricional,",7,
5,384.0,450.0,06:24,07:30,66.0,1.1,13,390.0,420.0,06:30,07:00,30.0,30.0,0.45454545454545453,1.0,Ambiente/Meteorologia/Proteção Civil,"Saúde, Ambiente/Meteorologia/Proteção Civil",condições económicas e frio são possíveis causas | 20 01 | mortalidade em portugal | tvi | condições económicas e frio são possíveis causas bernardo gomes i pres ass médicos de saúde pública | condições económicas e frio são possíveis causas bernardo gomes pres ass médicos de saúde pública | bernardo gomes i pres ass médicos de saúde pública | jornal nacional,Other/Unknown,,,,"de hábil e a desresuelência crânica e coisas associadas que fazem com pessoas também, também que não são","7, 8",
5,384.0,450.0,06:24,07:30,66.0,1.1,14,420.0,450.0,07:00,07:30,30.0,30.0,0.45454545454545453,1.0,Ambiente/Meteorologia/Proteção Civil,"Saúde, Ambiente/Meteorologia/Proteção Civil",condições económicas e frio são possíveis causas | 20 01 | mortalidade em portugal | tvi | condições económicas e frio são possíveis causas bernardo gomes i pres ass médicos de saúde pública | condições económicas e frio são possíveis causas bernardo gomes pres ass médicos de saúde pública | bernardo gomes i pres ass médicos de saúde pública | jornal nacional,Other/Unknown,,,,"propriamente conhecidas por ter dificuldade da SES. Por exemplo, as serviços são mais uma vez, também estamos fortos nas países especialmente emvelhecidas, juntamente com condições climatéricas mais difíceis, porquarem também nós agravamos que nos vão nos valentejar. E existe também esses fenómenos de vulnerabilidade social, mas também existe também o outro tipo de condições climatéricas que fazem como que não seja tão intenso e estímido, sugo do ligamos neste autor humano. Em 2025, morreram 111.974",8,
6,450.0,474.0,07:30,07:54,24.0,0.4,15,450.0,480.0,07:30,08:00,30.0,24.0,1.0,0.8,Other/Unknown,,tvi 20 02 | 20 02 | jornal nacional | a segu | 2 976 | botija de gás 9 mais cara | tvi 20 03 | cunha automóveis comércio de automóveis tle 251 839 135,Other/Unknown,,,,"pessoas, mais 5 mil, do que as registadas em 2024, dezembro e janeiro foram os mensos onde ocorreram o maior número de óbitos.",8,
7,474.0,477.0,07:54,07:57,3.0,0.05,15,450.0,480.0,07:30,08:00,30.0,3.0,1.0,0.1,Other/Unknown,,20 03 | jornal nacional | tvi 20 03,Other/Unknown,,,,"pessoas, mais 5 mil, do que as registadas em 2024, dezembro e janeiro foram os mensos onde ocorreram o maior número de óbitos.",8,
8,477.0,837.0,07:57,13:57,360.0,6.0,15,450.0,480.0,07:30,08:00,30.0,3.0,0.008333333333333333,0.1,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Other/Unknown,,,,"pessoas, mais 5 mil, do que as registadas em 2024, dezembro e janeiro foram os mensos onde ocorreram o maior número de óbitos.",8,
8,477.0,837.0,07:57,13:57,360.0,6.0,16,480.0,510.0,08:00,08:30,30.0,30.0,0.08333333333333333,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Transportes/Mobilidade,"Internacional, Transportes/Mobilidade",,,"São algumas das imagens que nos chegam do choca em cadeia, que aconteceu perto de bordelhos e envolviam cerca de uma centena de viaturas entre elas dois autocarros de matrícula portuguesa. O relógio marcava a sete da manhã em França, quando uma autocarro da Flixbass será travado para evitar o trânsito parado, ao fazer, ele foi atingido por",9,
8,477.0,837.0,07:57,13:57,360.0,6.0,17,510.0,540.0,08:30,09:00,30.0,30.0,0.08333333333333333,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Justiça/Segurança,"Justiça/Segurança, Transportes/Mobilidade, Ambiente/Meteorologia/Proteção Civil",,,"trás por um outro autocarro da empresa Oveniture. Um acidente que provocou pelo menos duas mortes deixou mais de 50 pessoas feridas, algumas com gravidade, uma delas portuguesa. Relátus de cain por lá passou, referem a pouca aderencia da estrada devido ao gelo e à queda de neve. queia uma tempestada pequena, mas com o frio fez com o fijo lá, de tudo. A estrada gelou completamente, viu um pequeno acidente, entre dois carros, e me tiu pê, ligeiramente ao","9, 10",
8,477.0,837.0,07:57,13:57,360.0,6.0,18,540.0,570.0,09:00,09:30,30.0,30.0,0.08333333333333333,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Justiça/Segurança,"Justiça/Segurança, Transportes/Mobilidade",,,"trabalho e o caminhão foi sempre não queria parar. Ora, aí, como os outros também foram enganados, foram, como as todas, apanhadas da surpresa. Em comunicado, a Flixba se confirma a morte de uma das 45 pessoas que o autocar transportava, a outra vítima mortal será um passageiro do autocarro de aovenitur, mas, de acordo com o ministério dos negócios estrangeiros, nenhuma destas vítimas é de nacionalidade portuguesa. A Flixbaça diante ainda que, apesar das condições metrológicas","10, 11",
8,477.0,837.0,07:57,13:57,360.0,6.0,19,570.0,600.0,09:30,10:00,30.0,30.0,0.08333333333333333,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Internacional,"Justiça/Segurança, Internacional, Transportes/Mobilidade",,,"adversas em França, este trouxe da Radovia a 63, não estava abrangido, pelas restrições de trânsito emitidas plas autoridades francesas. Certo é que este acidente Radoviário não foi o único deste amanhã. Os órgãos de comunicação social francesas falam no total a emplumenos três mortes.",11,
8,477.0,837.0,07:57,13:57,360.0,6.0,20,600.0,630.0,10:00,10:30,30.0,30.0,0.08333333333333333,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Governo/Partidos,"Governo/Partidos, Justiça/Segurança",,,"A mais uma surpresa na saga do julgamento do operação Marquês, o novo advogado dos S Sócrates foi hospitalizado e não tem previsão de alta. O Tribunal decidiu manter as reações e chamou-lo duas advogadas oficosas para representarem o antigo primeiro ministro. Ambas recusaram a tarefa, mas a juíza presidente determinou que uma delas garante de facto, a",12,
8,477.0,837.0,07:57,13:57,360.0,6.0,21,630.0,660.0,10:30,11:00,30.0,30.0,0.08333333333333333,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Justiça/Segurança,"Governo/Partidos, Saúde, Justiça/Segurança",,,"defesa de Sócrates e a próxima seção foi agendada para segunda-feira. É até prestado perfeita contra o normal funcionamento da justiça, o julgamento da operação Marqueis, voltou a ser adiado, advogado que representam o antigo Primeiro Ministro, foi internado no hospital de Santa Maria com uma peneumonia. José Preto informou o tribunal, mas não no meu único representante, a juiza tinha duas hipóteses, ou suspendi","12, 13",
8,477.0,837.0,07:57,13:57,360.0,6.0,22,660.0,690.0,11:00,11:30,30.0,30.0,0.08333333333333333,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Other/Unknown,,,,"o julgamento, ou chamava um defensor do Estado foi o que aconteceu. Isso é uma caricatura distisou que está a acontecer, é muito sério e deve ser elevado a série. por uma razão simples e evidente que espera toda a gente compreenda, o processo tem mais de 300 mil páginas. Ainda a","13, 14",
8,477.0,837.0,07:57,13:57,360.0,6.0,23,690.0,720.0,11:30,12:00,30.0,30.0,0.08333333333333333,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Justiça/Segurança,Justiça/Segurança,,CHEGA,"sessão não tinha começado e a advogada oficiosa já se tinha recusado a representar José Sócrates. O motivo é militante do chega. Fui o baita duas vezes veridor por um determinado partido político, do qual, nesta não hábit essas moções, que tem sido bastante crítica, politicamente, de todo este processo e do que está aqui, não hábit o objeto de processo e da própria pessoa avisada. E, portanto, não seria minimamente etique. Antes de ser, do chega, há advogada a potencial",14,
8,477.0,837.0,07:57,13:57,360.0,6.0,24,720.0,750.0,12:00,12:30,30.0,30.0,0.08333333333333333,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Justiça/Segurança,"Governo/Partidos, Justiça/Segurança",,PS,"mesmo partido que Sócrates, o PS, chegou a ser presidenta junto a de fregues e a da Asambúja, pelo Partido Socialista. Nessa altura, em 2011, há um jornal local e elogiu o homem que hoje se recusou a defender. Gustavo de conhecer melhor José Sócrates, tenho como uma pessoa inteligente, competente e como a personalidade forte. Rejeitada à defesa do Antigo I Ministro, é chamada uma nova defensor apaga pro estado desta vez, a navelio que também não se mostrou disposta",14,
8,477.0,837.0,07:57,13:57,360.0,6.0,25,750.0,780.0,12:30,13:00,30.0,30.0,0.08333333333333333,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Justiça/Segurança,"Justiça/Segurança, Ambiente/Meteorologia/Proteção Civil",,,"a representar José Sócrates por não conhecer o processo se usando a seca, a Presidente do Colégio de Juízes, não lhe deu hipóteses e recusou o pedido escusa. Estando de ter bom senso, não continuo a pensar em petits coisas do processo, com tudo ela que nós temos, como é, o ófio também, a juíza fez muito bem portar na lei, e também vou fazer ele que não te compete. Legal me acontecer na próxima terça feira, não sai, não sai,",14,
8,477.0,837.0,07:57,13:57,360.0,6.0,26,780.0,810.0,13:00,13:30,30.0,30.0,0.08333333333333333,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Justiça/Segurança,Justiça/Segurança,,,"não sai. Mas, estamos a falar com José Sócrates, vamos ver... Nós vamos recorrer, nós vamos fazer aquilo que compete fazer, o que estava a pensar, que eu iria fazer, não posso fazer outra coisa, não sei, recorrer da decisão. A navele tem cinco dias para consultar um dos processos mais mediáticos da justiça portuguesa, dia 13 é a data marcada para retomar o julgamento. E aí pode voltar a rejeitar de fender o antigo cobernante.","14, 15",
8,477.0,837.0,07:57,13:57,360.0,6.0,27,810.0,840.0,13:30,14:00,30.0,27.0,0.075,0.9,Justiça/Segurança,"Justiça/Segurança, Internacional",tvi acidente mortal em frança | acidente mortal em frança | tvi 20 03 | 20 03 | jornal nacional | duas pessoas morreram e há dezenas de feridos | macronal | tvi,Saúde,Saúde,,,"Fica também em cognitácia o advogado José Preto já estará com condições de saúde para estar presentes, a intribunal.",15,
9,837.0,873.0,13:57,14:33,36.0,0.6,27,810.0,840.0,13:30,14:00,30.0,3.0,0.08333333333333333,0.1,Economia/Proteção Social,"Economia/Proteção Social, Habitação",gram | 140 | 20 09 | 110 | novas tabelas de irs | tvi 20 09 | jornal nacional | quem ganha até 920 por mês fica isento de descontos,Saúde,Saúde,,,"Fica também em cognitácia o advogado José Preto já estará com condições de saúde para estar presentes, a intribunal.",15,
9,837.0,873.0,13:57,14:33,36.0,0.6,28,840.0,870.0,14:00,14:30,30.0,30.0,0.8333333333333334,1.0,Economia/Proteção Social,"Economia/Proteção Social, Habitação",gram | 140 | 20 09 | 110 | novas tabelas de irs | tvi 20 09 | jornal nacional | quem ganha até 920 por mês fica isento de descontos,Economia/Proteção Social,"Economia/Proteção Social, Greves/Trabalho",,,"O Dia de Reis vem com um presente especial para que enganhem até 920 euros por mês. Agora ficam os entos de RES, todos os trabalhadores e pensionistas que ganham o equivalente ao salário iminho, qualquer",16,
9,837.0,873.0,13:57,14:33,36.0,0.6,29,870.0,900.0,14:30,15:00,30.0,3.0,0.08333333333333333,0.1,Economia/Proteção Social,"Economia/Proteção Social, Habitação",gram | 140 | 20 09 | 110 | novas tabelas de irs | tvi 20 09 | jornal nacional | quem ganha até 920 por mês fica isento de descontos,Economia/Proteção Social,"Economia/Proteção Social, Greves/Trabalho",,,"coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais",16,
10,873.0,876.0,14:33,14:36,3.0,0.05,29,870.0,900.0,14:30,15:00,30.0,3.0,1.0,0.1,Other/Unknown,,20 09 | jornal nacional,Economia/Proteção Social,"Economia/Proteção Social, Greves/Trabalho",,,"coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais",16,
11,876.0,885.0,14:36,14:45,9.0,0.15,29,870.0,900.0,14:30,15:00,30.0,9.0,1.0,0.3,Other/Unknown,Economia/Proteção Social,ies declaração anual de informação contabilística e fiscal | imposto municipal sobre imposto municipal sobre | imposto sobre o valor acrescentado iva | modelos dos pedidos de alteração de morada com retroatividade | 20 09 | cidadania fiscal | imposto municipal sobre imércia | informações de suporte,Economia/Proteção Social,"Economia/Proteção Social, Greves/Trabalho",,,"coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais",16,
12,885.0,891.0,14:45,14:51,6.0,0.1,29,870.0,900.0,14:30,15:00,30.0,6.0,1.0,0.2,Other/Unknown,,tvi 20 09 | 20 10 | jornal nacional | 91111 | maa,Economia/Proteção Social,"Economia/Proteção Social, Greves/Trabalho",,,"coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais",16,
13,891.0,894.0,14:51,14:54,3.0,0.05,29,870.0,900.0,14:30,15:00,30.0,3.0,1.0,0.1,Other/Unknown,,20 10 | tvi 20 10,Economia/Proteção Social,"Economia/Proteção Social, Greves/Trabalho",,,"coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais",16,
14,894.0,1095.0,14:54,18:15,201.0,3.35,29,870.0,900.0,14:30,15:00,30.0,6.0,0.029850746268656716,0.2,Economia/Proteção Social,"Economia/Proteção Social, Greves/Trabalho, Internacional, Justiça/Segurança",tvi 20 10 | 20 10 | tvi | salário bruto 2 000 | fonte | fonte ilya | aciona | iornal,Economia/Proteção Social,"Economia/Proteção Social, Greves/Trabalho",,,"coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais",16,
14,894.0,1095.0,14:54,18:15,201.0,3.35,30,900.0,930.0,15:00,15:30,30.0,30.0,0.14925373134328357,1.0,Economia/Proteção Social,"Economia/Proteção Social, Greves/Trabalho, Internacional, Justiça/Segurança",tvi 20 10 | 20 10 | tvi | salário bruto 2 000 | fonte | fonte ilya | aciona | iornal,Economia/Proteção Social,Economia/Proteção Social,,,"13 e se ganha 2.000 euros brutos, vai ver o salário de quido aumentar mais 17 euros brumês. Os pensionistas também vão sentir o alívio com as novas tabelas de retenção na fonte. Um casal com pensões de 1.300 euros vai ver cada uma destes pensões aumentar 3 euros brumês, no caso das pensões de 1.500 euros, o alívio é de 4 euros e em pensões de 2.000 euros o aumento vai chegar",16,
14,894.0,1095.0,14:54,18:15,201.0,3.35,31,930.0,960.0,15:30,16:00,30.0,30.0,0.14925373134328357,1.0,Economia/Proteção Social,"Economia/Proteção Social, Greves/Trabalho, Internacional, Justiça/Segurança",tvi 20 10 | 20 10 | tvi | salário bruto 2 000 | fonte | fonte ilya | aciona | iornal,Economia/Proteção Social,"Economia/Proteção Social, Greves/Trabalho",,,"aos 8 euros brumês. O despacho com as tabelas de retenção publicado esta terça-feira no portal das finanças, produz efeitos a partir do dia um de janeiro. Para os pensionistas o acerto é automático quanto aos trabalhadores, se as empresas não aplicarem as novas tabelas ainda em janeiro, terão de corrigir os valores no próximo mês.",16,
