block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
11,Economia/Proteção Social,9.0,1.0,9.0,1.0,1,"Economia/Proteção Social, Greves/Trabalho",,,16,"coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais","coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais"
12,Economia/Proteção Social,6.0,1.0,6.0,1.0,1,"Economia/Proteção Social, Greves/Trabalho",,,16,"coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais","coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais"
13,Economia/Proteção Social,3.0,1.0,3.0,1.0,1,"Economia/Proteção Social, Greves/Trabalho",,,16,"coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais","coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais"
14,Economia/Proteção Social,81.0,0.47368421052631576,171.0,0.8507462686567164,7,"Economia/Proteção Social, Greves/Trabalho, Internacional",,"CHEGA, LIVRE","16, 17, 18","coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais 13 e se ganha 2.000 euros brutos, vai ver o salário de quido aumentar mais 17 euros brumês. Os pensionistas também vão sentir o alívio com as novas tabelas de retenção na fonte. Um casal com pensões de 1.300 euros vai ver cada uma destes pensões aumentar 3 euros brumês, no caso das pensões de 1.500 euros, o alívio é de 4 euros e em pensões de 2.000 euros o aumento vai chegar aos 8 euros brumês. O despacho com as tabelas de retenção publicado esta terça-feira no portal das finanças, produz efeitos a partir do dia um de janeiro. Para os pensionistas o acerto é automático quanto aos trabalhadores, se as empresas não aplicarem as novas tabelas ainda em janeiro, terão de corrigir os valores no próximo mês. e como levamos a mostrar é mesmo assim. Uma botilla de gás botando custa em Portugal 34€ e 3 centimos um valor bem mais elevado que em Espanha onde não chega aos 16€ já para a botilla de gás pro pânio porque há gasta de 32€ e 47 centimos em Espanha pouco mais de 15€ ou seja, com o preço que paga por uma botilla em Portugal no país vizinho, traz duas e ainda ele sobra dinheiro em apenas 5 anos a entidade de remuladora dos serviços inergéticos regista subidas de 36% no caso do boteno e quase 28% no propeno em Portugal. Mas não é só no gás que se registam estas diferenças com os pressilovados dos combustíveis os portugueses continuam abastecêro o carro do outro lado da fronteira. Eu que faço bastantes quilômetros por dia, vale a pena, sem dúvida. É a única coisa que vêm fazer a Espanha, se além de passear é mesmo por gasolina. A quem não pensa assim, e até para ir ao supermercado, prefira fazer mais quilômetros. Eu sou de Braque, e realmente vêm muito longe, porque com pensa... Onibel de latissínios, de bolhaios, de produtos de gênero, faz muita diferença no nosso orçamento familiar. Há várias explicações para a diferença de preços nos combustíveis. Em Espanha, o mercado é tabulado e regulado pelo Estado. Em Portugal, é livre.","coisa como 12.880 euros anuais. Deis a insenção para o alívio dos descontos, há descidas das taxas do segundo ao quinto de escalões, bem com uma atualização em cerca de 13,5% dos novos escalões de reinimento. Querem estudiar que com as novas tabelas, um trabalhador com um salário de 1.200 euros brutos solteiro e sem filhos, passa a receber mais 12 euros ao fim do mês, se ganha 1.500 euros brutos, recebe mais 13 e se ganha 2.000 euros brutos, vai ver o salário de quido aumentar mais 17 euros brumês. Os pensionistas também vão sentir o alívio com as novas tabelas de retenção na fonte. Um casal com pensões de 1.300 euros vai ver cada uma destes pensões aumentar 3 euros brumês, no caso das pensõ..."
15,Economia/Proteção Social,45.0,0.30612244897959184,147.0,1.0,6,"Economia/Proteção Social, Internacional, Governo/Partidos, Abertura/Manchetes, Eleições/Campanha",,LIVRE,"18, 19, 20, 21, 22","produtos de gênero, faz muita diferença no nosso orçamento familiar. Há várias explicações para a diferença de preços nos combustíveis. Em Espanha, o mercado é tabulado e regulado pelo Estado. Em Portugal, é livre. Não há comolhar para o nosso país sem passar por um setor incrível. No relatório do OCD, sobre o panorama português, habita são sures como uma das maiores fragilidades da economia. Para reiras estruturais ao investimento, baixa produtividade na construção, atrazo no licenciamento e o número reduzido de novos fogos estão entre os óbstacles identificados. Algo que pode parecer um paradoxo, uma vez que o Portugal é um dos países do OCD com maior se toque de casas por habitante, ou seja, até a imóveis, mas nascem asessíveis nem têm condições de habitabilidade. Partindo deste problema, surge a primeira solução a aumentar as taxas efetivas sobre imóveis subutilizados e a seguintes. Recumendamos um conjunto de reformos que incluem oumentar a oferta. Por outro lado, reduzir a carga fiscal sobre as transações como EMT e aumentar a tributação sobre a propriedade como EMI. A política fiscal é uma outra preocupação levantada pela OCD. Organização pede prudência orçamental e suger que o governo ponde-a hermedidas expansionistas como novas reduções do IRC e do IRS jovem. O escutivo não tence na cumprir. Redissão do ir a reácido e a receia são medidas estruturantes, são medidas bandeiras deste governo, que estão presentes nas programas primeiro-electroídicas e depois do governo, e portanto são medidas que são para implementar e depois farsiar a gestão orcemental necessária. O Sator do trabalho também está em destaque nos estudo da OCD. Portugal tem um mercado robusto, mas a organização pede novamente ou emite gradual das formas e despadas. Há mudanças curtas, mas são o suficiente para alguns candidatos de mudar a imposição. Vamos lá ver então. Então, nos ver","produtos de gênero, faz muita diferença no nosso orçamento familiar. Há várias explicações para a diferença de preços nos combustíveis. Em Espanha, o mercado é tabulado e regulado pelo Estado. Em Portugal, é livre. Não há comolhar para o nosso país sem passar por um setor incrível. No relatório do OCD, sobre o panorama português, habita são sures como uma das maiores fragilidades da economia. Para reiras estruturais ao investimento, baixa produtividade na construção, atrazo no licenciamento e o número reduzido de novos fogos estão entre os óbstacles identificados. Algo que pode parecer um paradoxo, uma vez que o Portugal é um dos países do OCD com maior se toque de casas por habitante, ou se..."
16,Eleições/Campanha,9.0,1.0,9.0,1.0,1,Eleições/Campanha,,,22,"Há mudanças curtas, mas são o suficiente para alguns candidatos de mudar a imposição. Vamos lá ver então. Então, nos ver","Há mudanças curtas, mas são o suficiente para alguns candidatos de mudar a imposição. Vamos lá ver então. Então, nos ver"
17,Eleições/Campanha,9.0,0.3,30.0,1.0,2,Eleições/Campanha,,,22,"Há mudanças curtas, mas são o suficiente para alguns candidatos de mudar a imposição. Vamos lá ver então. Então, nos ver seguro, construída o primeiro lugar só, obligadamente, está nos 20,7 relativamente ao dia de ondas. Mas depois, govei e mel e andréventura trocam de posições. Não porque andréventura tenha subido ele até de cheio, mas govei e mel o cheio mais relativamente ao dia de ondas dos 19.2 para os 18.3. Curiosidade, ficou agora empatado com o 30-figureto, que está aqui numa rampa de lançamento de disputar o terceiro lugar, exatamente os mesmos pontos que o almeirante govei e mel. Outra nota, marques menos, volta a tecer, ele tinha 15,4 ontem passa","Há mudanças curtas, mas são o suficiente para alguns candidatos de mudar a imposição. Vamos lá ver então. Então, nos ver seguro, construída o primeiro lugar só, obligadamente, está nos 20,7 relativamente ao dia de ondas. Mas depois, govei e mel e andréventura trocam de posições. Não porque andréventura tenha subido ele até de cheio, mas govei e mel o cheio mais relativamente ao dia de ondas dos 19.2 para os 18.3. Curiosidade, ficou agora empatado com o 30-figureto, que está aqui numa rampa de lançamento de disputar o terceiro lugar, exatamente os mesmos pontos que o almeirante govei e mel. Outra nota, marques menos, volta a tecer, ele tinha 15,4 ontem passa"
18,Other/Unknown,6.0,1.0,6.0,1.0,1,,,,22,"seguro, construída o primeiro lugar só, obligadamente, está nos 20,7 relativamente ao dia de ondas. Mas depois, govei e mel e andréventura trocam de posições. Não porque andréventura tenha subido ele até de cheio, mas govei e mel o cheio mais relativamente ao dia de ondas dos 19.2 para os 18.3. Curiosidade, ficou agora empatado com o 30-figureto, que está aqui numa rampa de lançamento de disputar o terceiro lugar, exatamente os mesmos pontos que o almeirante govei e mel. Outra nota, marques menos, volta a tecer, ele tinha 15,4 ontem passa","seguro, construída o primeiro lugar só, obligadamente, está nos 20,7 relativamente ao dia de ondas. Mas depois, govei e mel e andréventura trocam de posições. Não porque andréventura tenha subido ele até de cheio, mas govei e mel o cheio mais relativamente ao dia de ondas dos 19.2 para os 18.3. Curiosidade, ficou agora empatado com o 30-figureto, que está aqui numa rampa de lançamento de disputar o terceiro lugar, exatamente os mesmos pontos que o almeirante govei e mel. Outra nota, marques menos, volta a tecer, ele tinha 15,4 ontem passa"
19,Eleições/Campanha,48.0,0.9411764705882353,51.0,1.0,3,Eleições/Campanha,Catarina Martins,PCP/CDU,22,"seguro, construída o primeiro lugar só, obligadamente, está nos 20,7 relativamente ao dia de ondas. Mas depois, govei e mel e andréventura trocam de posições. Não porque andréventura tenha subido ele até de cheio, mas govei e mel o cheio mais relativamente ao dia de ondas dos 19.2 para os 18.3. Curiosidade, ficou agora empatado com o 30-figureto, que está aqui numa rampa de lançamento de disputar o terceiro lugar, exatamente os mesmos pontos que o almeirante govei e mel. Outra nota, marques menos, volta a tecer, ele tinha 15,4 ontem passa para os 15.1. Isso são apenas dois dias, depois nós vamos olhar para as curvas de cada um, este é apenas duas fotografias que tiramos, vai ser mais interessante quando tivermos várias para perceber ascendências de subida e de chida. Já agora vamos olhar para os restantes candidatos, só para perceber aqui também duas curiosidades a primeira, e ontem dizia que nenhum deles tinha conseguido subir a cima dos 3% dos candidatos que estão mais abaixo nesta tabela, nenhum deles tinha conseguido subir a cima dos 3%, mas a verdade é que nessa onda de hoje o candidato do PCP, Antônio Flip consegue 3,5%, ou seja, ultra-passa de catarina martins, que mantém exatamente os mesmos de 2,9 de ontem e depois outra nota, John Spinto. E manuals vão ver, este é um empatadíssimo, um 1,3%, embora hámos-teim um descido relativamente ao dia de ontem esta sonagem. De pita górica para a TVX, CNN, Portugal, JTN e ETSF foi feito nos dias 3, 4 e 5 de janeiro à mostra composta por 68 entrevistas. A margem de erro é de 4,06% para um nível de","seguro, construída o primeiro lugar só, obligadamente, está nos 20,7 relativamente ao dia de ondas. Mas depois, govei e mel e andréventura trocam de posições. Não porque andréventura tenha subido ele até de cheio, mas govei e mel o cheio mais relativamente ao dia de ondas dos 19.2 para os 18.3. Curiosidade, ficou agora empatado com o 30-figureto, que está aqui numa rampa de lançamento de disputar o terceiro lugar, exatamente os mesmos pontos que o almeirante govei e mel. Outra nota, marques menos, volta a tecer, ele tinha 15,4 ontem passa para os 15.1. Isso são apenas dois dias, depois nós vamos olhar para as curvas de cada um, este é apenas duas fotografias que tiramos, vai ser mais interes..."
20,Eleições/Campanha,252.0,0.5,504.0,0.6268656716417911,18,"Eleições/Campanha, Economia/Proteção Social, Governo/Partidos, Educação, Sondagens, Justiça/Segurança, Internacional","Catarina Martins, André Ventura","PCP/CDU, CHEGA","22, 23, 24, 25, 26, 27, 28, 29, 30, 31","nessa onda de hoje o candidato do PCP, Antônio Flip consegue 3,5%, ou seja, ultra-passa de catarina martins, que mantém exatamente os mesmos de 2,9 de ontem e depois outra nota, John Spinto. E manuals vão ver, este é um empatadíssimo, um 1,3%, embora hámos-teim um descido relativamente ao dia de ontem esta sonagem. De pita górica para a TVX, CNN, Portugal, JTN e ETSF foi feito nos dias 3, 4 e 5 de janeiro à mostra composta por 68 entrevistas. A margem de erro é de 4,06% para um nível de confiança de 95,5%. Não pode haver candidatos títobiantes. Eu estou a falar de um candidato que é uma candidata humana, que é a área socialista que no passado não defendeu a sua própria área, foi para além da troika e não tinha de cidade disso. Mas também há mim nos para os outros adversárias. Eu acho que o Dr. André Ventura nunca será presente na República, por isso esse prigo não parece um grande prigo. Críticas ainda para marcimentos? Se há uma candidata, candidato é um gasto de Estado. E o nome é Ismarque Smentos e por isso saiu o ataque sobre um evento al chumo do próximo orçamento. Este é só o Ismarque Smentos, a criada tirava Fumaça, só Fumaça, para não nos petiram as eleições presidenciais. Nós temos que ser liais, quando estamos em cima e embaixo. O Ismarque Smentos, nunca quis falar disso até agora. Agora passou para quinto aos seus nascionagens, quer falar do orçamento do Estado, e quero para pensar que isso menta-la, por ser líder do chega. Vou dizer uma coisa aos marcos mentos, tem que ser muito pimenta-la, que ser muito politicamente, politicamente, para menta-la. Mas vai mais longe. A contrário do que disse que a vaca se olva na da aventura, garante que nem francisco, sacaneiro, apoiaria marcos mentos e mais de pressa, voltaria na sua candidatura. Assim segue o trinte figuredo, para já longe das multidões dos comícios ou ruadas, a tarde é dedicada a liga dos combatentes. A verdade é a verdade, muito bem. Então vindo para a dica. É o único candidato que fazer esta visita. Espera também ter aqui uma placa, Ricardo Camusão. Essa é a placa, não depende de mim. Estar na função que possa permitir a liga decidir convidar-me, sim. Eu não vou falar do que não é tolerável para o professor Cavaccileva. Lembra-me também dos seus consolados, que é como Prime Ministro, que é como o Presidente de Aébrica, sobretudo como Prime Ministro, a forte carga reformista que tiveram seus governos, e da forma como Portugal se desenvolveu nessa altura, prefiro guardar a memória desse tempo. E tem a certeza que a memória desse tempo, rapidos, está mais representada na minha quinta-tura do que notra. E para que fique claro, sublinha e avisa. O que tem no direto e todos os portugueses têm no direto de escolher as pessoas que os inspiram nos quais se revém, sem se cuidar se isso é usorpar ou não o patrimônio do outro estetidismo, do outro partido, do outro fares da vida, não? Tenho o direito de poder dizer, há coisas na maneira de estar na política, na verticalidade, na frontalida...","nessa onda de hoje o candidato do PCP, Antônio Flip consegue 3,5%, ou seja, ultra-passa de catarina martins, que mantém exatamente os mesmos de 2,9 de ontem e depois outra nota, John Spinto. E manuals vão ver, este é um empatadíssimo, um 1,3%, embora hámos-teim um descido relativamente ao dia de ontem esta sonagem. De pita górica para a TVX, CNN, Portugal, JTN e ETSF foi feito nos dias 3, 4 e 5 de janeiro à mostra composta por 68 entrevistas. A margem de erro é de 4,06% para um nível de confiança de 95,5%. Não pode haver candidatos títobiantes. Eu estou a falar de um candidato que é uma candidata humana, que é a área socialista que no passado não defendeu a sua própria área, foi para além da..."
21,Internacional,15.0,1.0,15.0,1.0,1,Internacional,,,31,Na Venezuela aumenta o receio de que o regime da delas e rodrigas se tainha vendido a Donald Trump. Os,Na Venezuela aumenta o receio de que o regime da delas e rodrigas se tainha vendido a Donald Trump. Os
22,Internacional,60.0,1.0,60.0,1.0,3,"Internacional, Ambiente/Meteorologia/Proteção Civil",,,"31, 32","Na Venezuela aumenta o receio de que o regime da delas e rodrigas se tainha vendido a Donald Trump. Os opositors derunciam a presença de milícias armadas nas ruas. É neste cenário que Maria Corina Machado anunciou que a tenciona regra-se rápido e da mental país, apesar de Trump inserir que são necessados nítios que agora governam a Venezuela. Em Caracas, o clima do incertez é tanto que uma simples confusão entre os diferentes serviços de segurança fieza Maduro, levaram-nos a acionar as fezes antiérias para combater um drone que final era inofensivo. desde a operação militar dos Estados Unidos ou Sábado, que a Venezuela vive em permanente estado de alerta e solução. Mas a ameaça que fez até acionar a defesa antiaéria, afinal, não passou de uma falha de comunicação entre os diferentes serviços de segurança, ligados ao regime de Maduro, que se multipliquem apelos e exigências aos Estados Unidos. Dicha captura ha sido totalmente nula, violatoria","Na Venezuela aumenta o receio de que o regime da delas e rodrigas se tainha vendido a Donald Trump. Os opositors derunciam a presença de milícias armadas nas ruas. É neste cenário que Maria Corina Machado anunciou que a tenciona regra-se rápido e da mental país, apesar de Trump inserir que são necessados nítios que agora governam a Venezuela. Em Caracas, o clima do incertez é tanto que uma simples confusão entre os diferentes serviços de segurança fieza Maduro, levaram-nos a acionar as fezes antiérias para combater um drone que final era inofensivo. desde a operação militar dos Estados Unidos ou Sábado, que a Venezuela vive em permanente estado de alerta e solução. Mas a ameaça que fez até a..."
23,Governo/Partidos,6.0,0.6666666666666666,9.0,1.0,2,"Internacional, Governo/Partidos",,,"32, 33","desde a operação militar dos Estados Unidos ou Sábado, que a Venezuela vive em permanente estado de alerta e solução. Mas a ameaça que fez até acionar a defesa antiaéria, afinal, não passou de uma falha de comunicação entre os diferentes serviços de segurança, ligados ao regime de Maduro, que se multipliquem apelos e exigências aos Estados Unidos. Dicha captura ha sido totalmente nula, violatoria do Direito Internacional. Apesar de um regime não terem ainda cair do, a oposição celebra a captura de Nicolás Maduro. Maria Corina Machado, líder do oposição, promete repissar ao país depois de 16 meses a viver na equilentinidade. Um plano que vai para a sua elhetção, como é possível. January 3rd, vai ser o encontro de uma história, como o dia de Jocelyn, confinada em a tyranny. Mas Donald Trump, que diz que vai liderar a Venezuela durante o","desde a operação militar dos Estados Unidos ou Sábado, que a Venezuela vive em permanente estado de alerta e solução. Mas a ameaça que fez até acionar a defesa antiaéria, afinal, não passou de uma falha de comunicação entre os diferentes serviços de segurança, ligados ao regime de Maduro, que se multipliquem apelos e exigências aos Estados Unidos. Dicha captura ha sido totalmente nula, violatoria do Direito Internacional. Apesar de um regime não terem ainda cair do, a oposição celebra a captura de Nicolás Maduro. Maria Corina Machado, líder do oposição, promete repissar ao país depois de 16 meses a viver na equilentinidade. Um plano que vai para a sua elhetção, como é possível. January 3rd, ..."
24,Governo/Partidos,21.0,1.0,21.0,1.0,1,"Governo/Partidos, Internacional",,,"32, 33","do Direito Internacional. Apesar de um regime não terem ainda cair do, a oposição celebra a captura de Nicolás Maduro. Maria Corina Machado, líder do oposição, promete repissar ao país depois de 16 meses a viver na equilentinidade. Um plano que vai para a sua elhetção, como é possível. January 3rd, vai ser o encontro de uma história, como o dia de Jocelyn, confinada em a tyranny. Mas Donald Trump, que diz que vai liderar a Venezuela durante o","do Direito Internacional. Apesar de um regime não terem ainda cair do, a oposição celebra a captura de Nicolás Maduro. Maria Corina Machado, líder do oposição, promete repissar ao país depois de 16 meses a viver na equilentinidade. Um plano que vai para a sua elhetção, como é possível. January 3rd, vai ser o encontro de uma história, como o dia de Jocelyn, confinada em a tyranny. Mas Donald Trump, que diz que vai liderar a Venezuela durante o"
25,Internacional,30.0,0.9090909090909091,33.0,1.0,2,"Governo/Partidos, Internacional, Eleições/Campanha",,,"32, 33","do Direito Internacional. Apesar de um regime não terem ainda cair do, a oposição celebra a captura de Nicolás Maduro. Maria Corina Machado, líder do oposição, promete repissar ao país depois de 16 meses a viver na equilentinidade. Um plano que vai para a sua elhetção, como é possível. January 3rd, vai ser o encontro de uma história, como o dia de Jocelyn, confinada em a tyranny. Mas Donald Trump, que diz que vai liderar a Venezuela durante o período de transição, a festa Corina Machado de um eventual novo governo. Washington, pressiona a Presidente Interina, número 2 de Maduro, para colaborar com os Estados Unidos até por que para Trump está completamente fora de questão, a Venezuela e eleições agora. O regime de Maduro tenta resistir a patrulhas nas ruas da capital de um país mergulhado na insertesa depois da operação militar americana que Trump considerou ter sido fantástica.","do Direito Internacional. Apesar de um regime não terem ainda cair do, a oposição celebra a captura de Nicolás Maduro. Maria Corina Machado, líder do oposição, promete repissar ao país depois de 16 meses a viver na equilentinidade. Um plano que vai para a sua elhetção, como é possível. January 3rd, vai ser o encontro de uma história, como o dia de Jocelyn, confinada em a tyranny. Mas Donald Trump, que diz que vai liderar a Venezuela durante o período de transição, a festa Corina Machado de um eventual novo governo. Washington, pressiona a Presidente Interina, número 2 de Maduro, para colaborar com os Estados Unidos até por que para Trump está completamente fora de questão, a Venezuela e elei..."
26,Other/Unknown,6.0,1.0,6.0,1.0,1,,,,34,Testei do difícil perceber como é que a população e os círculos de poder da Venezuela estão,Testei do difícil perceber como é que a população e os círculos de poder da Venezuela estão
27,Other/Unknown,18.0,1.0,18.0,1.0,1,,,,34,Testei do difícil perceber como é que a população e os círculos de poder da Venezuela estão,Testei do difícil perceber como é que a população e os círculos de poder da Venezuela estão
28,Internacional,60.0,0.32786885245901637,183.0,1.0,7,"Internacional, Justiça/Segurança",,,"34, 35","Testei do difícil perceber como é que a população e os círculos de poder da Venezuela estão a reagir à decapitação do regime, uma equipa de enviados da TVA está a tentar acceder ao país através da Colombia numa cidade de fronteira marcada pela violência de um dos cartéis invocados por Donald Trump para sequestrar Nicolás Maduro. O capela acabou de nos deixar um primeiro retrato desta fronteira uma das mais movimentadas da América do Sul. Estamos na fronteira entre Colombia e Venezuela. Atrás de mim, a passagem para um país que agora está cada vez mais isolado e fechado depois da agressão norte-americana. Daqui, esta é um tráfico habitual. De resto, esta é a fronteira, provavelmente uma das mais movimentadas da América Latina e é, sem dúvida, a mais movimentada entre Colombia e Venezuela. Por aqui, passam centenas e centenas de pessoas por hora, de motas, de autocargos, de cágulos e caminhões. O tráfico é de facto muito elevado, mas para jornalistas, neste momento, a Venezuela não permite a entrada. E por isso, o resultado é este. São inúmeros tendes de jornalistas que fazem aqui a cobertura para o mundo ver aquilo e acompanhar aquilo que se passa na Venezuela, que neste momento é um país que atravessa em certezas e muita suspensão, porque há militias, os coetivos do usted, a fazer uma vigilância e um controlo apretado de todas as pessoas e, obviamente, estrangeiros serão também muito interrogados, porque há a vontade do Estado, a Venezuela, nos das autoridades perceberam quais foram as falhas que permitiram a Ação norte-americana da Madrugada, de Sábado, que acabou com o sequestro de Nicolás Madruro. Aqui, esforças da Colombia, um país também, alô, ameaçado, como sabemos, por Donald Trump, mantém, sem prontidão, a presença é visível, sobretudo, neste território, que agora está cheio de imprensa internacional e que é conhecido pelas piores reisões de trata-se de um território que tem uma iludíssima atividade criminosa do Trém da Árgula, um coetivo criminoso, considerado uma organização turista por vários países, que, como se hoje, restamente nesta região, o lado da Venezuela, e que tem os seus tentáculos aqui em tudo quanto é crime atualmente. Nomeadamente, o rapito esquesta de pessoas e extorsão pela sua libertação. É a realidade de uma fronteira que agora, neste momento, porque não se pode entrar na Venezuela, está a ser o centro das atensões do mundo.","Testei do difícil perceber como é que a população e os círculos de poder da Venezuela estão a reagir à decapitação do regime, uma equipa de enviados da TVA está a tentar acceder ao país através da Colombia numa cidade de fronteira marcada pela violência de um dos cartéis invocados por Donald Trump para sequestrar Nicolás Maduro. O capela acabou de nos deixar um primeiro retrato desta fronteira uma das mais movimentadas da América do Sul. Estamos na fronteira entre Colombia e Venezuela. Atrás de mim, a passagem para um país que agora está cada vez mais isolado e fechado depois da agressão norte-americana. Daqui, esta é um tráfico habitual. De resto, esta é a fronteira, provavelmente uma das m..."
29,Justiça/Segurança,102.0,1.0,102.0,1.0,5,"Justiça/Segurança, Internacional",,,"35, 36, 37","tem os seus tentáculos aqui em tudo quanto é crime atualmente. Nomeadamente, o rapito esquesta de pessoas e extorsão pela sua libertação. É a realidade de uma fronteira que agora, neste momento, porque não se pode entrar na Venezuela, está a ser o centro das atensões do mundo. O Ministério Público revelou novos detalhes sobre o Homem Sídio de Lucinete Freitas, é a Amabrasilera que desapareceu no início de dezembro, na amadora, e que foi encontrada a morte a duas semanas depois. Um motivo futilo, estará na origem do crime, que foi assumido pela patroa. A mulher foi assassinada com um recurso a um bloco de cimento. Lucinete Freitas tinha 55 anos vivia sozinha e trabalhava como ama e empregada do mestre canama dora. Proveniente do Brasil decidiu mudar-se para Portugal em abril do ano passado. No dia 5 de dezembro, desapareceu sem deixar qualquer pista. Três dias depois, a Polícia Judiciária descobri o corpo no barro de Santa Madalena, próximo da residência onde trabalhava, nesse mesmo dia, a patrôa foi detida. Sem apontar nenhuma causa específico, o Ministério Público vem agora dizer que a Suspeita e a vítima tinham uma relação paltada por conflitos frequentes. No dia 5 de dezembro, a Arguida sou o protege do levar a vítima a casa conduziu a um local hermo onde a agrediu violentamente na cabeça com um bloco de cimento, causando leções que determinaram a morte. A Arguida colocou entulho sobre o corpo de forma a encobrir o mesmo. A homicida sem mostrar arrependimento confesso tudo em tribunal. Arguida traindo utilizado o telemóvel de vítima, fazendo-se passar pela mesma, escrevendo mensagens onde dizia ter ido para o algarve com uma amiga, visando, assim, a diar a participação do desaparecimento. A homicida de 43 anos a guardar julgamento à imprisão preventiva está indiciada por homicídio qualificado por","tem os seus tentáculos aqui em tudo quanto é crime atualmente. Nomeadamente, o rapito esquesta de pessoas e extorsão pela sua libertação. É a realidade de uma fronteira que agora, neste momento, porque não se pode entrar na Venezuela, está a ser o centro das atensões do mundo. O Ministério Público revelou novos detalhes sobre o Homem Sídio de Lucinete Freitas, é a Amabrasilera que desapareceu no início de dezembro, na amadora, e que foi encontrada a morte a duas semanas depois. Um motivo futilo, estará na origem do crime, que foi assumido pela patroa. A mulher foi assassinada com um recurso a um bloco de cimento. Lucinete Freitas tinha 55 anos vivia sozinha e trabalhava como ama e empregada ..."
30,Justiça/Segurança,21.0,0.4117647058823529,51.0,0.4594594594594595,2,Justiça/Segurança,,,37,"A Arguida colocou entulho sobre o corpo de forma a encobrir o mesmo. A homicida sem mostrar arrependimento confesso tudo em tribunal. Arguida traindo utilizado o telemóvel de vítima, fazendo-se passar pela mesma, escrevendo mensagens onde dizia ter ido para o algarve com uma amiga, visando, assim, a diar a participação do desaparecimento. A homicida de 43 anos a guardar julgamento à imprisão preventiva está indiciada por homicídio qualificado por afanação de cada haver de tensão de arma progüida e falsidade informática.","A Arguida colocou entulho sobre o corpo de forma a encobrir o mesmo. A homicida sem mostrar arrependimento confesso tudo em tribunal. Arguida traindo utilizado o telemóvel de vítima, fazendo-se passar pela mesma, escrevendo mensagens onde dizia ter ido para o algarve com uma amiga, visando, assim, a diar a participação do desaparecimento. A homicida de 43 anos a guardar julgamento à imprisão preventiva está indiciada por homicídio qualificado por afanação de cada haver de tensão de arma progüida e falsidade informática."
