block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
11,Eleições/Campanha,3.0,1.0,3.0,1.0,1,"Eleições/Campanha, Sondagens, Justiça/Segurança","Luís Marques Mendes, Catarina Martins, Jorge Pinto",PSD/AD,"2, 3","um valor que está no limite da margem de erro. Sem possibilidade para a segunda volta, estão Govimelo e Marques Mendes, ambos empatados com 14%, o candidato apoiado no PSD tem a maior queda, chegou a recolher 20% na ultima sondagem. Os candidatos da esquerda estão bem longe, Catarina Martins e António Flipp com 2%, Jorge Pinto com 1,5%, os restantes não chegam a sequer. É 1% São mudanças significativas","um valor que está no limite da margem de erro. Sem possibilidade para a segunda volta, estão Govimelo e Marques Mendes, ambos empatados com 14%, o candidato apoiado no PSD tem a maior queda, chegou a recolher 20% na ultima sondagem. Os candidatos da esquerda estão bem longe, Catarina Martins e António Flipp com 2%, Jorge Pinto com 1,5%, os restantes não chegam a sequer. É 1% São mudanças significativas"
12,Eleições/Campanha,6.0,1.0,6.0,1.0,1,"Eleições/Campanha, Sondagens, Justiça/Segurança","Luís Marques Mendes, Catarina Martins, Jorge Pinto",PSD/AD,"2, 3","um valor que está no limite da margem de erro. Sem possibilidade para a segunda volta, estão Govimelo e Marques Mendes, ambos empatados com 14%, o candidato apoiado no PSD tem a maior queda, chegou a recolher 20% na ultima sondagem. Os candidatos da esquerda estão bem longe, Catarina Martins e António Flipp com 2%, Jorge Pinto com 1,5%, os restantes não chegam a sequer. É 1% São mudanças significativas","um valor que está no limite da margem de erro. Sem possibilidade para a segunda volta, estão Govimelo e Marques Mendes, ambos empatados com 14%, o candidato apoiado no PSD tem a maior queda, chegou a recolher 20% na ultima sondagem. Os candidatos da esquerda estão bem longe, Catarina Martins e António Flipp com 2%, Jorge Pinto com 1,5%, os restantes não chegam a sequer. É 1% São mudanças significativas"
13,Eleições/Campanha,21.0,1.0,21.0,1.0,1,"Eleições/Campanha, Sondagens",André Ventura,"PSD/AD, PS",3,"faça a última sondagem em dezembro que já refletem a primeira semana de campanha e também os posicionamentos partidários. Marquismente só recolhe 3 em cada 10 votantes da AD. João que trinta-fegria tem quase a mesma fatia de eleitor da coligação que governa e é o mais votado entre os jovens, seguro só ter metado eleiturado do PS e é o preferido entre os mais velhos. Ventura que recolhe mais votos na faça etária dos 33 aos 64 anos.","faça a última sondagem em dezembro que já refletem a primeira semana de campanha e também os posicionamentos partidários. Marquismente só recolhe 3 em cada 10 votantes da AD. João que trinta-fegria tem quase a mesma fatia de eleitor da coligação que governa e é o mais votado entre os jovens, seguro só ter metado eleiturado do PS e é o preferido entre os mais velhos. Ventura que recolhe mais votos na faça etária dos 33 aos 64 anos."
14,Eleições/Campanha,9.0,1.0,9.0,0.375,1,"Eleições/Campanha, Sondagens",André Ventura,"PSD/AD, PS",3,"faça a última sondagem em dezembro que já refletem a primeira semana de campanha e também os posicionamentos partidários. Marquismente só recolhe 3 em cada 10 votantes da AD. João que trinta-fegria tem quase a mesma fatia de eleitor da coligação que governa e é o mais votado entre os jovens, seguro só ter metado eleiturado do PS e é o preferido entre os mais velhos. Ventura que recolhe mais votos na faça etária dos 33 aos 64 anos.","faça a última sondagem em dezembro que já refletem a primeira semana de campanha e também os posicionamentos partidários. Marquismente só recolhe 3 em cada 10 votantes da AD. João que trinta-fegria tem quase a mesma fatia de eleitor da coligação que governa e é o mais votado entre os jovens, seguro só ter metado eleiturado do PS e é o preferido entre os mais velhos. Ventura que recolhe mais votos na faça etária dos 33 aos 64 anos."
15,No speech,0.0,0.0,0.0,0.0,0,,,,,,
16,No speech,0.0,0.0,0.0,0.0,0,,,,,,
17,No speech,0.0,0.0,0.0,0.0,0,,,,,,
18,Eleições/Campanha,27.0,1.0,27.0,1.0,1,"Eleições/Campanha, Sondagens",,,4,"É quase uma certeza que a campanha vai continuar de boas de dia 18, e os inquirites desta sondagem responderam sobre a possibilidade de votar nos principais candidatos na segunda volta. 54% a Demita em Vultar em seguro. Gov.ML pode chegar aos 48%","É quase uma certeza que a campanha vai continuar de boas de dia 18, e os inquirites desta sondagem responderam sobre a possibilidade de votar nos principais candidatos na segunda volta. 54% a Demita em Vultar em seguro. Gov.ML pode chegar aos 48%"
19,Justiça/Segurança,15.0,0.8333333333333334,18.0,1.0,2,"Eleições/Campanha, Sondagens, Educação, Justiça/Segurança",André Ventura,,4,"É quase uma certeza que a campanha vai continuar de boas de dia 18, e os inquirites desta sondagem responderam sobre a possibilidade de votar nos principais candidatos na segunda volta. 54% a Demita em Vultar em seguro. Gov.ML pode chegar aos 48% se conseguir passar da primeira volta. Cutrindo figarei de Marx-Mendes não passam dos 45, André Ventura tem a maior taxa de rejeição apenas 33% a Demita em Vultar Nel na segunda volta. Este inquérito foi realizado por Universidade Católica para a RTP ante não o e jornal público entre os dias 6 e 9 de janeiro, foram obtidos 1770 inquéritos válidos, a margem de arredo de 2,2% com o nível de confiança de 95%.","É quase uma certeza que a campanha vai continuar de boas de dia 18, e os inquirites desta sondagem responderam sobre a possibilidade de votar nos principais candidatos na segunda volta. 54% a Demita em Vultar em seguro. Gov.ML pode chegar aos 48% se conseguir passar da primeira volta. Cutrindo figarei de Marx-Mendes não passam dos 45, André Ventura tem a maior taxa de rejeição apenas 33% a Demita em Vultar Nel na segunda volta. Este inquérito foi realizado por Universidade Católica para a RTP ante não o e jornal público entre os dias 6 e 9 de janeiro, foram obtidos 1770 inquéritos válidos, a margem de arredo de 2,2% com o nível de confiança de 95%."
20,Justiça/Segurança,9.0,1.0,9.0,1.0,1,"Educação, Justiça/Segurança",André Ventura,,4,"se conseguir passar da primeira volta. Cutrindo figarei de Marx-Mendes não passam dos 45, André Ventura tem a maior taxa de rejeição apenas 33% a Demita em Vultar Nel na segunda volta. Este inquérito foi realizado por Universidade Católica para a RTP ante não o e jornal público entre os dias 6 e 9 de janeiro, foram obtidos 1770 inquéritos válidos, a margem de arredo de 2,2% com o nível de confiança de 95%.","se conseguir passar da primeira volta. Cutrindo figarei de Marx-Mendes não passam dos 45, André Ventura tem a maior taxa de rejeição apenas 33% a Demita em Vultar Nel na segunda volta. Este inquérito foi realizado por Universidade Católica para a RTP ante não o e jornal público entre os dias 6 e 9 de janeiro, foram obtidos 1770 inquéritos válidos, a margem de arredo de 2,2% com o nível de confiança de 95%."
21,Eleições/Campanha,30.0,0.8333333333333334,36.0,0.8571428571428571,2,"Educação, Justiça/Segurança, Eleições/Campanha, Sondagens",André Ventura,,"4, 5","se conseguir passar da primeira volta. Cutrindo figarei de Marx-Mendes não passam dos 45, André Ventura tem a maior taxa de rejeição apenas 33% a Demita em Vultar Nel na segunda volta. Este inquérito foi realizado por Universidade Católica para a RTP ante não o e jornal público entre os dias 6 e 9 de janeiro, foram obtidos 1770 inquéritos válidos, a margem de arredo de 2,2% com o nível de confiança de 95%. E daqui a pouco vamos estar em direto com os nossos juno-listos que acompanham as principais candidaturas presidenciais. Todos eles já estão apóstos, vamos saber, em direto, com cada um impacto dessa grande sondagem, com os diferentes candidatos presidenciais. Já lavamos. Para já, vamos olhar mais em detalhe e fazer a análise dos resultados da sondagem da RTP, como no Alcarvalho, e a Maria Castelo Branco, como noito aos dois, bem vindos.","se conseguir passar da primeira volta. Cutrindo figarei de Marx-Mendes não passam dos 45, André Ventura tem a maior taxa de rejeição apenas 33% a Demita em Vultar Nel na segunda volta. Este inquérito foi realizado por Universidade Católica para a RTP ante não o e jornal público entre os dias 6 e 9 de janeiro, foram obtidos 1770 inquéritos válidos, a margem de arredo de 2,2% com o nível de confiança de 95%. E daqui a pouco vamos estar em direto com os nossos juno-listos que acompanham as principais candidaturas presidenciais. Todos eles já estão apóstos, vamos saber, em direto, com cada um impacto dessa grande sondagem, com os diferentes candidatos presidenciais. Já lavamos. Para já, vamos ol..."
22,Eleições/Campanha,420.0,0.7,600.0,0.8547008547008547,20,"Eleições/Campanha, Justiça/Segurança, Sondagens, Governo/Partidos, Educação, Saúde",André Ventura,"PS, PSD/AD, PCP/CDU","6, 7, 8, 9, 10, 11, 12, 13","Consegue ser o candidato mais agregador. Eu acho que isso talvez... Também não é uma surpresa? Ou não? É uma surpresa que o iletrado do PS esteja mais fixo em, então, nos descegurdo, que o iletrado de estar em marcos mentes. Porque repare o iletrado de estar com quase a mesma adição à candidatura de marcos mentes que é da candidatura de cotrinho. Isso é bastante surpreendente. Quer dizer que pelo avó do útil da parte de cotrinho pode mesmo funcionar agora na Rata Final. Sim, e não. Se a perspectiva dessa pergunta envolver apenas um ano antes de quatro ou cinco dias, não, não é sorprendente. Agora, se eu fizer, se esta pergunta há três semanas atrás, eu diria que sim, quase que dava para apostar que era muito impervável que o que tem de ferido, é da perceste nesta reta final com esta possibilidade de disputar uma segunda volta deixando para trás um candidato tão forte como o Luís Marcessmentes e também da alguma forma como Henrique Covamel. O que é interessante verificar naquilo que se tem passado desde o início da campanha e que esta sondagem da uma forma cristaliza, torna mais claro, é a luta que houve no interior tanto do grande delante roado flutuante do centro-direita e do centro-de-cento esquerda. Aquilo que nós vimos é que houve uma transferência de votos dentro do da área e do centro-direita do PSD para o centro-de-cento esquerdo do PS e vice-versa. Foi que a questão se discutiu. E isso foi bem aproveitado por seguro e mal aproveitado por marxementes. Mal é muito mal aproveitado por marxementes porque ele tem um topo de segurar o seu espaço natural fazendo um discurso muito colado ao do governo. Isso não funcionou. Quem capitalizou pelo contário esta semana, particularmente a última semana, de grandes contatamentos com esta crise do Inem foi o que o tempo de Figueiredo. O marxementes tanto não teve noção, não teve alucidez para perceber que uma exceciva colagem ao governo numa matéria tão polêmica que mais podia ser pernicioso e isso reflete nas sondagens. Mas depois, por outro lado, nós vemos que em torneos a seguro, para além de ter 51% dos seus eleitores, ação do Partitualista, a seguir aventura, o que mais fieliza o seu eleitorado natural. Mas ele também tem 10% de votos que vai buscar a área da A.D. o que não deixa de ser curioso. É curioso que GoVML parte como o grande favorito destas eleições, temos vindo a campanha, vemos estes números, Maria, neste momento já nem começamos por discutir sondagens com GoVML. Ele está a ser a grande useão atendendo a ação da ação. a dois dias ou amanhã, talvez. Mas eu acho que aqui há um fator muito grande de volatilidade ainda dos eleitores, porque a aventura consegue. E ainda temos indecisio. Se temos indecisio mesmo dentro das pessoas que já demonstram a intenção de votar. Ou seja, já declararam o seu interesse de voto, ou a sua intenção, e dizem que há probabilidade de alterar. Nós temos cerca de metade o eletroada ainda aí. E portanto, e de repente nós olhamos, que é que está o eletroado mais fi...","Consegue ser o candidato mais agregador. Eu acho que isso talvez... Também não é uma surpresa? Ou não? É uma surpresa que o iletrado do PS esteja mais fixo em, então, nos descegurdo, que o iletrado de estar em marcos mentes. Porque repare o iletrado de estar com quase a mesma adição à candidatura de marcos mentes que é da candidatura de cotrinho. Isso é bastante surpreendente. Quer dizer que pelo avó do útil da parte de cotrinho pode mesmo funcionar agora na Rata Final. Sim, e não. Se a perspectiva dessa pergunta envolver apenas um ano antes de quatro ou cinco dias, não, não é sorprendente. Agora, se eu fizer, se esta pergunta há três semanas atrás, eu diria que sim, quase que dava para apos..."
23,No speech,0.0,0.0,0.0,0.0,0,,,,,,
24,Saúde,57.0,0.3220338983050847,177.0,0.7195121951219512,6,"Abertura/Manchetes, Eleições/Campanha, Sondagens, Educação, Saúde, Economia/Proteção Social, Governo/Partidos",André Ventura,,"14, 15, 16, 17","Sem mais demoras vamos a essa reação de André Ventura, muito boa noite, a André Ventura, esta sondaja de a Universidade Católica indica que está à frente, ainda que em parte de técnico, mas há uma percentage de intenções de voto que é em tudo semelhante a que conseguiu nas logis Lativas, nas últimas logis Lativas. Isso significa que não está a conseguir alargar a base eleitoral e jogutou essa capacidade de crescimento. Em primeiro lugar significa uma grande vitória, que estou em primeiro lugar e acho que este é ser reconhecido e é fredo do trabalho que tenho feito e que o partido está imobilizado na nível do país todo. Pois eu acho que esta campanha mostrou que era possível convencer as pessoas sem entrar em despiques, em picar dias, em coisas que não interessavam. Foi falar de pensões, foi falar de saúde e das crises em que o país é enfrenta do que precisávamos de fazer pelo país e acho que conseguimos mostrar que como a campanha de diferente conseguimos liderar e estar afrentes. As pessoas sentirem que eu tinha esse melhor perfil para o presidente da República, porque esta sondação da Agem da Pra RTP mostrou ainda outra coisa. É que mesmo dar anterior de um valor que já era elevado, ainda houve uma evolução positiva nas últimas semanas. E eu acho que é de uma campanha que foi educada nos temas que interessavam ao país e as pessoas. Para uma segunda volta é important a largar a base literal. Esgotou ou não, essa base é literal? Agora estamos na primeira, este tem que ser devagar. Agora estamos a liderar a primeira, estamos a lutar para vencer a primeira, as pessoas reconhecem que temos falar dos temas que importa, estamos a liderar essa primeira volta. Quero liderar essa primeira volta, quero vencer essa primeira volta e acho que esta sondação mostra também que há um grupo cada vez mais alargado de pessoas, quer na primeira, quer eventualmente na segunda, que querem uma mudança no país, não quer manter o sistema exatamente tal como ele está. Sotidicidamos para a ansade que passava esta primeira volta, entendendo que venha a ser o meu adversário na segunda volta, temos um debate alargado com temas que interessam as pessoas em um picaradias e coisas menores e eu acho que na segunda volta vou ter capacidade de vencer também as ilestões presenciais. A aventura muito obrigada a reação do candidato presidencial, a sondagem da Universidade Católica para RTP, a campanha de André Ventura passou hoje por Braga e Guimarães, com dois alvos muito concretos, João contra a Indifico Gredo. E o Primeiro Ministro, André Ventura, dizer que o Primeiro Ministro não tem noção dos problemas do serviço nacional de saúde. Primeiro que posso fazer é dizer ao primeiro nisso que ele é o maior sem noção do país quando diz que não há causa na saúde. Eu vou exigir ao governo que atu na saúde num quadro de resultados. Tem que atingir determinados resultados. É um primeiro caso. Ou não ouvir o que o presidente republica faz. De mim, o governo não dessalva a semeleira, repalenta...","Sem mais demoras vamos a essa reação de André Ventura, muito boa noite, a André Ventura, esta sondaja de a Universidade Católica indica que está à frente, ainda que em parte de técnico, mas há uma percentage de intenções de voto que é em tudo semelhante a que conseguiu nas logis Lativas, nas últimas logis Lativas. Isso significa que não está a conseguir alargar a base eleitoral e jogutou essa capacidade de crescimento. Em primeiro lugar significa uma grande vitória, que estou em primeiro lugar e acho que este é ser reconhecido e é fredo do trabalho que tenho feito e que o partido está imobilizado na nível do país todo. Pois eu acho que esta campanha mostrou que era possível convencer as pess..."
25,Saúde,3.0,1.0,3.0,0.5,1,"Governo/Partidos, Saúde",,,17,"Primeiro que posso fazer é dizer ao primeiro nisso que ele é o maior sem noção do país quando diz que não há causa na saúde. Eu vou exigir ao governo que atu na saúde num quadro de resultados. Tem que atingir determinados resultados. É um primeiro caso. Ou não ouvir o que o presidente republica faz. De mim, o governo não dessalva a semeleira, repalenta. Não ouvir o país, e eu não quero acreditar que isso vai acontecer.","Primeiro que posso fazer é dizer ao primeiro nisso que ele é o maior sem noção do país quando diz que não há causa na saúde. Eu vou exigir ao governo que atu na saúde num quadro de resultados. Tem que atingir determinados resultados. É um primeiro caso. Ou não ouvir o que o presidente republica faz. De mim, o governo não dessalva a semeleira, repalenta. Não ouvir o país, e eu não quero acreditar que isso vai acontecer."
26,No speech,0.0,0.0,0.0,0.0,0,,,,,,
27,Governo/Partidos,30.0,0.5,60.0,0.2777777777777778,2,"Eleições/Campanha, Governo/Partidos, Saúde",,,18,"O dia foi passado na margem sul do Tejo, o tema da saúde voltou a entrar na campanha do Goveimelo, muito crítico com o governo e com os palavras do Lisbon de Negro, de que é uma precisão de cause que não corresponde à realidade. Ora, Goveimelo fala a necessidade de mudanças, de outrasções nas lideranças políticas e diz que se o governo não tem a capacidade para resolver o problema de eve de mentir.","O dia foi passado na margem sul do Tejo, o tema da saúde voltou a entrar na campanha do Goveimelo, muito crítico com o governo e com os palavras do Lisbon de Negro, de que é uma precisão de cause que não corresponde à realidade. Ora, Goveimelo fala a necessidade de mudanças, de outrasções nas lideranças políticas e diz que se o governo não tem a capacidade para resolver o problema de eve de mentir."
28,No speech,0.0,0.0,0.0,0.0,0,,,,,,
29,No speech,0.0,0.0,0.0,0.0,0,,,,,,
30,Sondagens,111.0,0.7872340425531915,141.0,0.7014925373134329,5,Sondagens,André Ventura,,"19, 20, 21","Na verdade, esta sondagem é conferindo, mas como eu tenho vivido a dizer de algumas semanas, é este ano de que a criatura que cresce em todas as sondagens, todas as casas de sondagem, e neste momento, a escolha ficou muito mais tardado por isso que isso. Com esta sondagem, é uma ótima amigora de margem dele. Eu gostei que mais pequena, só há três criaturas como civilidades caram da volta. A minha, de Torres de Acesgúria e de André Ventura, tantos dias, tem esta escolha que flara, entre estes três, dois ou uma a segunda volta. Se querem até alguém responsável, não se passe sempre de direita, apenas a segunda volta, só tem uma alternative notoria. Então, obrigada. A gente Herman Fig based de violência naORIA дрgação, a sondagem da STK, um dia fica também marcado pelos rémişos no que turunce com a적ada. Fique muito difícil de uma coisa Pakulou Nobodyeday para anticンダathi, depois deょgros Sur cucidós sobre que�a em alguma forma. Um pouco nest味as só acá... Dejou vous volunteer de um coup de quinco thigré próximo ao Jumping. e eu vou te explicar se hoje voltou a fazer ele, mas diz mesmo que não sabe bem o que passou pela cabeça, quando tenho feito. E de acordo com esta sondagem, que divulgamos o início do total da jornal, doísmar que","Na verdade, esta sondagem é conferindo, mas como eu tenho vivido a dizer de algumas semanas, é este ano de que a criatura que cresce em todas as sondagens, todas as casas de sondagem, e neste momento, a escolha ficou muito mais tardado por isso que isso. Com esta sondagem, é uma ótima amigora de margem dele. Eu gostei que mais pequena, só há três criaturas como civilidades caram da volta. A minha, de Torres de Acesgúria e de André Ventura, tantos dias, tem esta escolha que flara, entre estes três, dois ou uma a segunda volta. Se querem até alguém responsável, não se passe sempre de direita, apenas a segunda volta, só tem uma alternative notoria. Então, obrigada. A gente Herman Fig based de v..."
31,Sondagens,3.0,1.0,3.0,1.0,1,Sondagens,,,21,"E de acordo com esta sondagem, que divulgamos o início do total da jornal, doísmar que","E de acordo com esta sondagem, que divulgamos o início do total da jornal, doísmar que"
32,Eleições/Campanha,12.0,0.6666666666666666,18.0,1.0,2,"Sondagens, Eleições/Campanha",,,21,"E de acordo com esta sondagem, que divulgamos o início do total da jornal, doísmar que os menos não têm condições de chegar a segunda volta, e é o candidato que mais te seiu desde uma outra sondagem última, que foi feita a em dezembro. Nesta altura, o candidato está no encontro com o apoio antes de ancião no Distrito de Lairia, e é acompanhado pela Flippa, de esmenos Flippa. Vamos também a reação dessa candidatura à esta sondagem da RTP.","E de acordo com esta sondagem, que divulgamos o início do total da jornal, doísmar que os menos não têm condições de chegar a segunda volta, e é o candidato que mais te seiu desde uma outra sondagem última, que foi feita a em dezembro. Nesta altura, o candidato está no encontro com o apoio antes de ancião no Distrito de Lairia, e é acompanhado pela Flippa, de esmenos Flippa. Vamos também a reação dessa candidatura à esta sondagem da RTP."
