block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks
11,03:21,03:24,201.0,204.0,0.05,Other/Unknown,Eleições/Campanha,Eleições/Campanha,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,03:00,21.0,"theme_changed, entities_changed",,"Eleições/Campanha, Sondagens, Justiça/Segurança",,"Luís Marques Mendes, Catarina Martins, Jorge Pinto",tele jornal | ter 13 20 00 | ter 13 20 01,"um valor que está no limite da margem de erro. Sem possibilidade para a segunda volta, estão Govimelo e Marques Mendes, ambos empatados com 14%, o candidato apoiado no PSD tem a maior queda, chegou a recolher 20% na ultima sondagem. Os candidatos da esquerda estão bem longe, Catarina Martins e António Flipp com 2%, Jorge Pinto com 1,5%, os restantes não chegam a sequer. É 1% São mudanças significativas",11
12,03:24,03:30,204.0,210.0,0.1,Other/Unknown,Eleições/Campanha,Eleições/Campanha,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,03:00,24.0,"theme_changed, entities_changed",Eleições/Campanha,"Eleições/Campanha, Sondagens, Justiça/Segurança",Catarina Martins,"Luís Marques Mendes, Catarina Martins, Jorge Pinto",humberto | tele jornal | ter 13 20 01 | humberto correia | andré pestana | catarina martins | estimativa | presidenciais eleições 20 28 telejornal,"um valor que está no limite da margem de erro. Sem possibilidade para a segunda volta, estão Govimelo e Marques Mendes, ambos empatados com 14%, o candidato apoiado no PSD tem a maior queda, chegou a recolher 20% na ultima sondagem. Os candidatos da esquerda estão bem longe, Catarina Martins e António Flipp com 2%, Jorge Pinto com 1,5%, os restantes não chegam a sequer. É 1% São mudanças significativas",12
13,03:30,03:51,210.0,231.0,0.35,Other/Unknown,Eleições/Campanha,Eleições/Campanha,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,03:00,30.0,"theme_changed, entities_changed",,"Eleições/Campanha, Sondagens",,André Ventura,7 421 | sto | tele jornal | ter 13 20 01 | 2009 24 | contractor of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of | allege control of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state ,"faça a última sondagem em dezembro que já refletem a primeira semana de campanha e também os posicionamentos partidários. Marquismente só recolhe 3 em cada 10 votantes da AD. João que trinta-fegria tem quase a mesma fatia de eleitor da coligação que governa e é o mais votado entre os jovens, seguro só ter metado eleiturado do PS e é o preferido entre os mais velhos. Ventura que recolhe mais votos na faça etária dos 33 aos 64 anos.",13
14,03:51,04:15,231.0,255.0,0.4,Other/Unknown,Eleições/Campanha,Eleições/Campanha,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.375,1.0,1,candidate_detected,high,04:06,15.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",False,,,,,"Eleições/Campanha, Sondagens","Henrique Gouveia e Melo, Luís Marques Mendes",André Ventura,tele jornal | ter 13 20 01 | henrique gouveia e melo | luís marques mendes | telejornal | andré pestana | humberto correia | 0 5,"faça a última sondagem em dezembro que já refletem a primeira semana de campanha e também os posicionamentos partidários. Marquismente só recolhe 3 em cada 10 votantes da AD. João que trinta-fegria tem quase a mesma fatia de eleitor da coligação que governa e é o mais votado entre os jovens, seguro só ter metado eleiturado do PS e é o preferido entre os mais velhos. Ventura que recolhe mais votos na faça etária dos 33 aos 64 anos.",14
15,04:15,04:18,255.0,258.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,05:00,45.0,"theme_changed, entities_changed",,,,,0 5 | tele jornal | ter 13 20 01,,15
16,04:18,04:24,258.0,264.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,05:00,42.0,"theme_changed, entities_changed",,,,,telejornal | ter 13 20 01 | gouvel e melo | hannel hann | leader | tele jornal | presio | management of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of,,16
17,04:24,04:30,264.0,270.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,05:00,36.0,"theme_changed, entities_changed",,,,,tele jornal | ter 13 20 02 | 507 | ligado | ter 13 20 02 9 | a state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the,,17
18,04:30,04:57,270.0,297.0,0.45,Other/Unknown,Eleições/Campanha,Eleições/Campanha,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,weak_candidate_no_persistence,low,04:54,24.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",True,05:00,30.0,"theme_changed, entities_changed",,"Eleições/Campanha, Sondagens",,,tele jornal | ter 13 20 02 | 59 votantes admitem mudar | telejornal | 74 votantes decididos | l decididos | 0 6x | seguro presidente,"É quase uma certeza que a campanha vai continuar de boas de dia 18, e os inquirites desta sondagem responderam sobre a possibilidade de votar nos principais candidatos na segunda volta. 54% a Demita em Vultar em seguro. Gov.ML pode chegar aos 48%",18
19,04:57,05:15,297.0,315.0,0.3,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.833,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,05:00,3.0,"theme_changed, entities_changed",,"Eleições/Campanha, Sondagens, Educação, Justiça/Segurança","André Ventura, Luís Marques Mendes",André Ventura,tele jornal | ter 13 20 02 | andré ventura | luís marques mendes | telejornal,"É quase uma certeza que a campanha vai continuar de boas de dia 18, e os inquirites desta sondagem responderam sobre a possibilidade de votar nos principais candidatos na segunda volta. 54% a Demita em Vultar em seguro. Gov.ML pode chegar aos 48% se conseguir passar da primeira volta. Cutrindo figarei de Marx-Mendes não passam dos 45, André Ventura tem a maior taxa de rejeição apenas 33% a Demita em Vultar Nel na segunda volta. Este inquérito foi realizado por Universidade Católica para a RTP ante não o e jornal público entre os dias 6 e 9 de janeiro, foram obtidos 1770 inquéritos válidos, a margem de arredo de 2,2% com o nível de confiança de 95%.",19
20,05:15,05:24,315.0,324.0,0.15,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,05:00,15.0,"theme_changed, entities_changed",,"Educação, Justiça/Segurança",,André Ventura,tele jornal | ter 13 20 02 | telejornal | ter 13 20 03,"se conseguir passar da primeira volta. Cutrindo figarei de Marx-Mendes não passam dos 45, André Ventura tem a maior taxa de rejeição apenas 33% a Demita em Vultar Nel na segunda volta. Este inquérito foi realizado por Universidade Católica para a RTP ante não o e jornal público entre os dias 6 e 9 de janeiro, foram obtidos 1770 inquéritos válidos, a margem de arredo de 2,2% com o nível de confiança de 95%.",20
21,05:24,06:06,324.0,366.0,0.7,Other/Unknown,Eleições/Campanha,Eleições/Campanha,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.857,0.833,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,05:30,6.0,"theme_changed, lexical_change_high, semantic_change_high, entities_changed",,"Educação, Justiça/Segurança, Eleições/Campanha, Sondagens",,André Ventura,telejornal | ter 13 20 03 | tele jornal | editora de imagem | matilde gomes | a uma amostra aleatória de 1770 i | jornalista | pedro zambujo,"se conseguir passar da primeira volta. Cutrindo figarei de Marx-Mendes não passam dos 45, André Ventura tem a maior taxa de rejeição apenas 33% a Demita em Vultar Nel na segunda volta. Este inquérito foi realizado por Universidade Católica para a RTP ante não o e jornal público entre os dias 6 e 9 de janeiro, foram obtidos 1770 inquéritos válidos, a margem de arredo de 2,2% com o nível de confiança de 95%. E daqui a pouco vamos estar em direto com os nossos juno-listos que acompanham as principais candidaturas presidenciais. Todos eles já estão apóstos, vamos saber, em direto, com cada um impacto dessa grande sondagem, com os diferentes candidatos presidenciais. Já lavamos. Para já, vamos ol...",21
22,06:06,17:48,366.0,1068.0,11.7,Eleições/Campanha,Eleições/Campanha,Eleições/Campanha,high,False,,0.855,0.7,20,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,06:30,24.0,"semantic_change_high, entities_changed","Eleições/Campanha, Sondagens, Saúde","Eleições/Campanha, Justiça/Segurança, Sondagens, Governo/Partidos, Educação, Saúde","André Ventura, Cotrim Figueiredo, Luís Marques Mendes, Henrique Gouveia e Melo, António José Seguro",André Ventura,tele jornal | ter 13 20 03 | sondagem presidenciais | ventura e seguro empatados rumo à segunda volta | 20 03 | ter 13 | maria castello branc | comentadora rtp,"Consegue ser o candidato mais agregador. Eu acho que isso talvez... Também não é uma surpresa? Ou não? É uma surpresa que o iletrado do PS esteja mais fixo em, então, nos descegurdo, que o iletrado de estar em marcos mentes. Porque repare o iletrado de estar com quase a mesma adição à candidatura de marcos mentes que é da candidatura de cotrinho. Isso é bastante surpreendente. Quer dizer que pelo avó do útil da parte de cotrinho pode mesmo funcionar agora na Rata Final. Sim, e não. Se a perspectiva dessa pergunta envolver apenas um ano antes de quatro ou cinco dias, não, não é sorprendente. Agora, se eu fizer, se esta pergunta há três semanas atrás, eu diria que sim, quase que dava para apos...","22, 23, 24"
23,17:48,17:51,1068.0,1071.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,18:00,12.0,"theme_changed, lexical_change_high, entities_changed, gap_high",,,,,editor de imagem | emanuel prezado andré mateus pinto | miguel cervan | repórteres de imagem | jornalistas | novo | pedro andré esteves andreia filipa | tele jornal,,25
24,17:51,21:57,1071.0,1317.0,4.1,Eleições/Campanha,Saúde,Eleições/Campanha,low_conflict,True,OCR and speech themes conflict.,0.72,0.322,6,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,18:00,9.0,"theme_changed, lexical_change_high, entities_changed, gap_high","Eleições/Campanha, Sondagens","Abertura/Manchetes, Eleições/Campanha, Sondagens, Educação, Saúde, Economia/Proteção Social, Governo/Partidos","André Ventura, Cotrim Figueiredo",André Ventura,tele jornal | ter 13 20 15 | con | telejornal | tele jo rnal | orn | sondagem presidenciais | ventura à frente empatado com seguro,"Sem mais demoras vamos a essa reação de André Ventura, muito boa noite, a André Ventura, esta sondaja de a Universidade Católica indica que está à frente, ainda que em parte de técnico, mas há uma percentage de intenções de voto que é em tudo semelhante a que conseguiu nas logis Lativas, nas últimas logis Lativas. Isso significa que não está a conseguir alargar a base eleitoral e jogutou essa capacidade de crescimento. Em primeiro lugar significa uma grande vitória, que estou em primeiro lugar e acho que este é ser reconhecido e é fredo do trabalho que tenho feito e que o partido está imobilizado na nível do país todo. Pois eu acho que esta campanha mostrou que era possível convencer as pess...","26, 27"
25,21:57,22:03,1317.0,1323.0,0.1,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.5,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,21:30,27.0,"theme_changed, semantic_change_high, entities_changed, gap_high",,"Governo/Partidos, Saúde",,,tele jornal | ter 13 20 19 | editor de imagem | pedro pessoa | repórteres de imagem | rodrigo lobo tiago mp costa | jornalistas | josé antónio pereira sandra machado soare,"Primeiro que posso fazer é dizer ao primeiro nisso que ele é o maior sem noção do país quando diz que não há causa na saúde. Eu vou exigir ao governo que atu na saúde num quadro de resultados. Tem que atingir determinados resultados. É um primeiro caso. Ou não ouvir o que o presidente republica faz. De mim, o governo não dessalva a semeleira, repalenta. Não ouvir o país, e eu não quero acreditar que isso vai acontecer.",28
26,22:03,22:09,1323.0,1329.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,21:30,33.0,"theme_changed, semantic_change_high, entities_changed, gap_high",,,,,tele jornal | ter 13 20 19 | telejornal,,29
27,22:09,25:45,1329.0,1545.0,3.6,Sondagens,Governo/Partidos,Sondagens,medium_related,False,Themes differ but belong to the same broad group.,0.278,0.5,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,21:30,39.0,"theme_changed, semantic_change_high, entities_changed, gap_high","Eleições/Campanha, Sondagens, Justiça/Segurança, Governo/Partidos, Saúde, Ambiente/Meteorologia/Proteção Civil","Eleições/Campanha, Governo/Partidos, Saúde",Henrique Gouveia e Melo,,sondagem presidenciais | tele jornal | ter 13 20 19 | gouveia e melo com 14 e longe da se | gouveia e melo com 14 e longe da segunda volta | rtp pt | ter 13 20 20 | rtp,"O dia foi passado na margem sul do Tejo, o tema da saúde voltou a entrar na campanha do Goveimelo, muito crítico com o governo e com os palavras do Lisbon de Negro, de que é uma precisão de cause que não corresponde à realidade. Ora, Goveimelo fala a necessidade de mudanças, de outrasções nas lideranças políticas e diz que se o governo não tem a capacidade para resolver o problema de eve de mentir.",30
28,25:45,25:48,1545.0,1548.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,26:00,15.0,"theme_changed, lexical_change_high, gap_high",,,,,editora de image | matilde gome | repórteres de image | ricardo passos mota | tiago pass | jornalista | pedro zambujo alexandra and | tele jornal,,31
29,25:48,26:00,1548.0,1560.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,26:00,12.0,"theme_changed, lexical_change_high, gap_high",,,,,tele jornal | ter 13 20 23 | property | aper tw,,32
30,26:00,29:21,1560.0,1761.0,3.35,Eleições/Campanha,Sondagens,Eleições/Campanha,medium_related,False,Themes differ but belong to the same broad group.,0.701,0.787,5,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,26:00,0.0,"theme_changed, lexical_change_high, gap_high","Eleições/Campanha, Sondagens",Sondagens,"Cotrim Figueiredo, André Ventura",André Ventura,tele jornal | ter 13 20 23 | sondagem presidenciais | 20 23 | ter 13 | rtp pt | appricate | cotrim de figueire,"Na verdade, esta sondagem é conferindo, mas como eu tenho vivido a dizer de algumas semanas, é este ano de que a criatura que cresce em todas as sondagens, todas as casas de sondagem, e neste momento, a escolha ficou muito mais tardado por isso que isso. Com esta sondagem, é uma ótima amigora de margem dele. Eu gostei que mais pequena, só há três criaturas como civilidades caram da volta. A minha, de Torres de Acesgúria e de André Ventura, tantos dias, tem esta escolha que flara, entre estes três, dois ou uma a segunda volta. Se querem até alguém responsável, não se passe sempre de direita, apenas a segunda volta, só tem uma alternative notoria. Então, obrigada. A gente Herman Fig based de v...","33, 34"
31,29:21,29:24,1761.0,1764.0,0.05,Other/Unknown,Sondagens,Sondagens,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,29:30,9.0,"theme_changed, volume_change_high",,Sondagens,,,editor de imagem | joana gonçalves de almeida | luís vilar | repórter de imagem | eduarda dias | jornalista | tele jornal | ter 13 20 26,"E de acordo com esta sondagem, que divulgamos o início do total da jornal, doísmar que",35
32,29:24,29:42,1764.0,1782.0,0.3,Other/Unknown,Eleições/Campanha,Eleições/Campanha,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.667,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,29:30,6.0,"theme_changed, volume_change_high",,"Sondagens, Eleições/Campanha",,,tele jornal | ter 13 20 27 | 45 e e w | apres w | serar aw,"E de acordo com esta sondagem, que divulgamos o início do total da jornal, doísmar que os menos não têm condições de chegar a segunda volta, e é o candidato que mais te seiu desde uma outra sondagem última, que foi feita a em dezembro. Nesta altura, o candidato está no encontro com o apoio antes de ancião no Distrito de Lairia, e é acompanhado pela Flippa, de esmenos Flippa. Vamos também a reação dessa candidatura à esta sondagem da RTP.",36
33,29:42,34:15,1782.0,2055.0,4.55,Eleições/Campanha,Eleições/Campanha,Eleições/Campanha,high,False,,0.78,0.507,8,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,29:30,12.0,"theme_changed, volume_change_high","Eleições/Campanha, Sondagens","Eleições/Campanha, Sondagens, Governo/Partidos, Greves/Trabalho","Luís Marques Mendes, Cotrim Figueiredo",Catarina Martins,sondagem presidenciais | tele jornal | ter 13 20 27 | marques me | rtai | marques mendes cai para quinto e longe da 2 volta | rtp pt | rlp pt,"os menos não têm condições de chegar a segunda volta, e é o candidato que mais te seiu desde uma outra sondagem última, que foi feita a em dezembro. Nesta altura, o candidato está no encontro com o apoio antes de ancião no Distrito de Lairia, e é acompanhado pela Flippa, de esmenos Flippa. Vamos também a reação dessa candidatura à esta sondagem da RTP. Diem-me há porque é que há a sua isca, para a rua. A rua desmente todas as sondagens. Acabámos ter aqui um comício como o viu, como a multidão, num dia de semana, onde aconteceu a mesma coisa entre os montos no destino fila real. E nos dias anteriores, na rua é um grande entusiasmo. E portanto, as sondagens falham. E nos últimos anos tem falha...",37
34,34:15,34:18,2055.0,2058.0,0.05,Other/Unknown,Greves/Trabalho,Greves/Trabalho,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,34:00,15.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, entities_changed, gap_high",,"Eleições/Campanha, Governo/Partidos, Greves/Trabalho",,Catarina Martins,antónio antunes david araújo | editor de imagem | repórteres de imagem | antónio nabo filipa dias mendes | jornalistas | carlos felgueiras e sousa | tele jornal | ter 13 20 31,Catarina Martins acusa todos os candidatos de creerem o apoio do governo e critica a falta de transparência na discussão sobre o pacote laboral na manifestação convocada pela CGTP. Antonio Flipp afirmou que há,38
35,34:18,36:42,2058.0,2202.0,2.4,Eleições/Campanha,Eleições/Campanha,Eleições/Campanha,high,False,,0.292,0.714,2,late_body_ocr_change,low,,36.0,4,"new_body_terms, lexical_shift_from_baseline, body_zone_changed",True,34:30,12.0,"theme_changed, entities_changed","Eleições/Campanha, Governo/Partidos","Eleições/Campanha, Governo/Partidos, Greves/Trabalho","Catarina Martins, António Filipe, Jorge Pinto","Catarina Martins, Jorge Pinto",tele | tele jornal | ter 13 20 31 | pacote laboral | catarina martins critica adversários | 20 32 | ter 13 | ter 13 20 32,Catarina Martins acusa todos os candidatos de creerem o apoio do governo e critica a falta de transparência na discussão sobre o pacote laboral na manifestação convocada pela CGTP. Antonio Flipp afirmou que há candidatos que mudaram o discurso enquanto Jorge Pinto fendeu a ansiedade de um presidente vigila.,"39, 40"
