block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
19,Internacional,300.0,0.7575757575757576,396.0,0.7674418604651163,14,"Abertura/Manchetes, Sondagens, Governo/Partidos, Eleições/Campanha, Internacional, Saúde, Economia/Proteção Social",,,"4, 5, 6, 7, 8","É no maior que agora em direto está o jornalista Pedro Paivas, junto ao estabelecimento presional de Nicolás Maduro, Pedro, mais uma vez, botar-te para ti, trampa e insistir nos comentários a Cuba, a Colombia e até a Grunlandia. Porgunte-se os norte-americanos estão a entender e apoiam estas intenções de trampo que tanto do nos preocupa aqui sobretudo na Europa. Boa noite, Ati, João, boa noite também a todos que nos acompanham. Olha, de acordo com a primeira sondagem que foi feita, a respeito desse tema, os norte-americanos encontram-se bastante divididos. Esse levantamento foi realizado pela agência de notícias roíters também, em parceria com o Instituto de Sondagens Ipsos. E entre os norte-americanos adultos, 33% aprovem a ação do governo norte-americano. 34% desaprovam e 33% não sabem responder. No entanto, existe uma grande divisão ao longo das linhas partidárias. Entre os republicanos, 65% aprovam e entre os eleitores democratas, 65% é exatamente a mesma porcentagem desaprovam. A sondagem revelou também que os norte-americanos não querem que o país se envolva mais com a Venezuela. 72% de seram estar preocupados com o envolvimento excessivo. Porém, no meio político, entre os políticos, também está longe de existir com o senso. Líderes democratas seguem a questionar a legalidade, a da ação militar de Donald Trump. E alguns estão a afirmar que a ação é ilegal, pois não contou com a aprovação do Congresso norte-americano. Esse é o caso do Chuck Schumer, que acabamos de ouvir líder dos democratas no senado, que chamou a ação de ilegal, e que também disse que quando os Estados Unidos interferem em mudança de regime, esta ação acaba por prejudicar o país no futuro. Porém, também entre republicanos, como é o caso da deputada Marjorie Taylor Greene da Giorgia, exaliada de Donald Trump, alguns republicanos também estão nos contentes. Ela diz, por exemplo, que os Estados Unidos devem concentrar-se em questões internas, como custo da saúde, dívida pública e não em assuntos externos. Obviamente a mesma preocupação aplica-se também as novas ameaças, feitas e reiteradas por Trump contra o México, a Colômbia, Cuba e também claro contra a Groenland. Bem, ontem Steven Miller, que é um dos principais acessores de Donald Trump, deu uma entrevista a uma emissora de televisão aqui nos Estados Unidos. Ele é um dos principais acessores de Donald Trump, o grande ideólogo do atual governo norte-americano. Sobre a Venezuela, ele disse o seguinte, que por definição, a Venezuela está sob o controlo dos Estados Unidos. A justificativa seria o bloqueio na vaulfeito pelo exército americano ao país sul americano. E afirmou que a Venezuela só poderá realizar comércio com autorização dos Estados Unidos. Portanto, a tática do governo Trump parece ser a tática da coerção. Ou se cumprir o que determinam ou não entra nem sai nada da Venezuela. E isso tudo claro, em meio a este governo que é formado, exatamente por aliados de Nicolás Maduro. Nós sabemos agora que a inteligência do...","É no maior que agora em direto está o jornalista Pedro Paivas, junto ao estabelecimento presional de Nicolás Maduro, Pedro, mais uma vez, botar-te para ti, trampa e insistir nos comentários a Cuba, a Colombia e até a Grunlandia. Porgunte-se os norte-americanos estão a entender e apoiam estas intenções de trampo que tanto do nos preocupa aqui sobretudo na Europa. Boa noite, Ati, João, boa noite também a todos que nos acompanham. Olha, de acordo com a primeira sondagem que foi feita, a respeito desse tema, os norte-americanos encontram-se bastante divididos. Esse levantamento foi realizado pela agência de notícias roíters também, em parceria com o Instituto de Sondagens Ipsos. E entre os norte..."
20,Governo/Partidos,3.0,1.0,3.0,1.0,1,Governo/Partidos,,,8,"sair de terra para o interferingio do dinheiro, o governo primeiro tem que dizer quem é mais dangular fod,","sair de terra para o interferingio do dinheiro, o governo primeiro tem que dizer quem é mais dangular fod,"
21,Transportes/Mobilidade,30.0,0.2222222222222222,135.0,0.6521739130434783,5,"Governo/Partidos, Transportes/Mobilidade",,,"8, 9, 10","sair de terra para o interferingio do dinheiro, o governo primeiro tem que dizer quem é mais dangular fod, O que vamos agora é um trafi, um trafi paranormal entre a FNZW e a colombia. Agora, da parte tarde, muito mais automóveis e pessoas até ingressam a colombia. A ingressão à FNZW, a verdadeira colombia e a FNZW, da parte da manhã, assistimos precisamente a contrário, o transito de muito mais de anos. A colpaio-macha de abrigos temporárias, também o acesso à imitação por parte das refugiados que eu tenho que dar essa escar aqui sobre todos mais novos, também a alguma sede social que está ao programa nada, mas nada disso para já foi preciso de boa em marcha. Portanto, estamos em uma zona mais ou menos tranquila neste momento, os relatos que fomos ouvindo os funcionários que eles vão praspar daqui, se vive uma calma ou um nervosa do ultimário de Triclor e de Minervo Nacional, todos esperam para perceber o que vai acontecer, há muito de certeza, e foi isso que disseminamos durante toda a manhã, quando estigamos aqui em la Parada, do outro lado, está a San Antonio, local, ou dos novistas, não podem por desperse e vamos se perceber porque, nas cartutagens aqui, vamos ver.","sair de terra para o interferingio do dinheiro, o governo primeiro tem que dizer quem é mais dangular fod, O que vamos agora é um trafi, um trafi paranormal entre a FNZW e a colombia. Agora, da parte tarde, muito mais automóveis e pessoas até ingressam a colombia. A ingressão à FNZW, a verdadeira colombia e a FNZW, da parte da manhã, assistimos precisamente a contrário, o transito de muito mais de anos. A colpaio-macha de abrigos temporárias, também o acesso à imitação por parte das refugiados que eu tenho que dar essa escar aqui sobre todos mais novos, também a alguma sede social que está ao programa nada, mas nada disso para já foi preciso de boa em marcha. Portanto, estamos em uma zona ma..."
22,No speech,0.0,0.0,0.0,0.0,0,,,,,,
23,No speech,0.0,0.0,0.0,0.0,0,,,,,,
24,No speech,0.0,0.0,0.0,0.0,0,,,,,,
25,No speech,0.0,0.0,0.0,0.0,0,,,,,,
26,No speech,0.0,0.0,0.0,0.0,0,,,,,,
27,No speech,0.0,0.0,0.0,0.0,0,,,,,,
28,No speech,0.0,0.0,0.0,0.0,0,,,,,,
29,No speech,0.0,0.0,0.0,0.0,0,,,,,,
30,No speech,0.0,0.0,0.0,0.0,0,,,,,,
31,No speech,0.0,0.0,0.0,0.0,0,,,,,,
32,No speech,0.0,0.0,0.0,0.0,0,,,,,,
33,No speech,0.0,0.0,0.0,0.0,0,,,,,,
34,No speech,0.0,0.0,0.0,0.0,0,,,,,,
35,No speech,0.0,0.0,0.0,0.0,0,,,,,,
36,No speech,0.0,0.0,0.0,0.0,0,,,,,,
37,No speech,0.0,0.0,0.0,0.0,0,,,,,,
38,No speech,0.0,0.0,0.0,0.0,0,,,,,,
39,Saúde,60.0,0.7692307692307693,78.0,0.48148148148148145,3,"Saúde, Eleições/Campanha",,,"11, 12, 13","E, um momento para sentir melhor, está um direito que não se assiste. Trabalho, desconto, é um direito. Uma dora cinta não tem só o dobro dos utentes para que foi construído, como não tem médicos sociais e, no modo de ser presionada, nota-se mais a falta. Foi o que terá acontecido na noite sexta-feira para Sábado, que voou a pedir desabissão de uma chefe e de uma subchefe de equipar. A urgência teve uma equipa mais desfalcada do que nunca. Tinha apenas um médico para atender os autentes que seiam escrevendo no ausences. No início dessa noite estavam quase 180 doentes em permanência no ausences. Sacriner tornou-se na figura central da campanha presidencial, a causa foi um artigo","E, um momento para sentir melhor, está um direito que não se assiste. Trabalho, desconto, é um direito. Uma dora cinta não tem só o dobro dos utentes para que foi construído, como não tem médicos sociais e, no modo de ser presionada, nota-se mais a falta. Foi o que terá acontecido na noite sexta-feira para Sábado, que voou a pedir desabissão de uma chefe e de uma subchefe de equipar. A urgência teve uma equipa mais desfalcada do que nunca. Tinha apenas um médico para atender os autentes que seiam escrevendo no ausences. No início dessa noite estavam quase 180 doentes em permanência no ausences. Sacriner tornou-se na figura central da campanha presidencial, a causa foi um artigo"
40,Eleições/Campanha,9.0,1.0,9.0,1.0,1,Eleições/Campanha,,,13,"Sacriner tornou-se na figura central da campanha presidencial, a causa foi um artigo","Sacriner tornou-se na figura central da campanha presidencial, a causa foi um artigo"
41,Eleições/Campanha,33.0,0.3548387096774194,93.0,0.43661971830985913,4,"Eleições/Campanha, Governo/Partidos",André Ventura,PSD/AD,"13, 14","Sacriner tornou-se na figura central da campanha presidencial, a causa foi um artigo escrito porque, que vacuiava o antigo presidente da República, disse-se chocado com a tentativa de propriação, por parte do governo e do André Ventura e também com o trinte figurante da figura histórica do PSD. A esquerda, o Valve é outro, António Gé seguro e os votos aqueles que realmente comam. Não há o direito do outro lado, se dizer ai, o André Ventura não pode falar de sacanar, porque o sacanar era do PSD. Bom, era do PSD, este é até 4, este é até 5, este é até 6, e este é até 7, este é até 7, este é até 9, não sabemos se é em 2000 e 25, ao 26, seria do PSD, provavelmente, até seria do chefe. Eu acho que o próprio, sacanar figurinho vergonhado dos homens que tem afrentores do PSD.","Sacriner tornou-se na figura central da campanha presidencial, a causa foi um artigo escrito porque, que vacuiava o antigo presidente da República, disse-se chocado com a tentativa de propriação, por parte do governo e do André Ventura e também com o trinte figurante da figura histórica do PSD. A esquerda, o Valve é outro, António Gé seguro e os votos aqueles que realmente comam. Não há o direito do outro lado, se dizer ai, o André Ventura não pode falar de sacanar, porque o sacanar era do PSD. Bom, era do PSD, este é até 4, este é até 5, este é até 6, e este é até 7, este é até 7, este é até 9, não sabemos se é em 2000 e 25, ao 26, seria do PSD, provavelmente, até seria do chefe. Eu acho qu..."
42,Eleições/Campanha,6.0,1.0,6.0,1.0,1,Eleições/Campanha,,,"15, 16","e dentro de hora e meia, mais ou menos, começa aqui na RTP, o único debate com todos os candidatos presidenciais, e ela que está a Sandra Machado Soares, Sandra Boanhoito, numa altura em que as chondagens não dão vitórias claras, e há muitos insícios e uma possível segunda volta, muito assunto porque importa ver este debate. Portugueses escolhem, nesta eleição, o 6º presidente","e dentro de hora e meia, mais ou menos, começa aqui na RTP, o único debate com todos os candidatos presidenciais, e ela que está a Sandra Machado Soares, Sandra Boanhoito, numa altura em que as chondagens não dão vitórias claras, e há muitos insícios e uma possível segunda volta, muito assunto porque importa ver este debate. Portugueses escolhem, nesta eleição, o 6º presidente"
43,Eleições/Campanha,144.0,0.8275862068965517,174.0,0.5132743362831859,6,Eleições/Campanha,,,"15, 16, 17, 18","e dentro de hora e meia, mais ou menos, começa aqui na RTP, o único debate com todos os candidatos presidenciais, e ela que está a Sandra Machado Soares, Sandra Boanhoito, numa altura em que as chondagens não dão vitórias claras, e há muitos insícios e uma possível segunda volta, muito assunto porque importa ver este debate. Portugueses escolhem, nesta eleição, o 6º presidente da República da História Democracia. Nunca houve tantos candidatos na corrida ao Palácio de Blanho e uma segunda volta já é dada como certa. A corrida tem sido renyda e aqui já está tudo pronto para o início desse debate com hora marcada às 10 da noite. O único debate da televisão portuguesa que junta todos os candidatos à presidência da República comigo está Victor Gonsalvos, o diretor de informação da RTP. Victor, este debate pode mudar algo de uma coisa, onde o debate a 11 pode mudar algo de uma coisa. Olá, Sandra Bonoite, a todos. Normalmente os debates ou um único debate não defina o rumo ou destino de uma eleição, mas pode finir o rumo da campanha. E portanto, é muito natural que alguns dos temas que hoje vão ser tratados neste debate possam ser discutidos há manhã e nos próximos dias. E portanto, agendar alguns sistemas que vão determinar as próximas dias de campanha. Fala apenas subnhar que este debate tem características particulares. O primeiro lugar é o único debate à televisão portuguesa que junta todos, todos, todos, nessa é uma frase do Papa Francisco e, para outro lado, é o último debate em que os candidatos vão estar frente a frente. E portanto, será a última oportunidade para eles, olhos nos olhos, cara a cara, dizer em os últimos argumentos que tenham aos seus adversários. E para a tua natural, que desse ponto de vista seja aproveitado, sobretudo para aqueles debatentes que podem ir a uma segunda volta e as bondagens indiquem que há cinco candidatos nessa possibilidade, que para usar este debate para justamente atacar os seus adversários, as poras fragilidades, faça-fase, coisas que não vão ter mais oportunidades a partir deste momento. Nós sabemos que o tempo à televisão é sempre curto, é difícil gerir um debate com tantos candidatos. É o calculo que sim é um desafio que o Carlos Daniel vai ter esta noite em mãos, mas deve dizer que este RTP tem uma vasta tradição na organização de grandes eventos e em nossas equipas de realização, de produção, tem uma enorme experiência e daí é que, por essa razão, a que nós estamos aqui neste estúdio, no edifício de pertence ao Instituto Superior. Técnico, a quem agradecemos ter a possibilidade de nos seter este edifício para este debate para a desloque tudo vai correr bem e apesar de ser em 11 debate tentes, temos 2 horas e meia, que é um tempo bastante alargado em televisão.","e dentro de hora e meia, mais ou menos, começa aqui na RTP, o único debate com todos os candidatos presidenciais, e ela que está a Sandra Machado Soares, Sandra Boanhoito, numa altura em que as chondagens não dão vitórias claras, e há muitos insícios e uma possível segunda volta, muito assunto porque importa ver este debate. Portugueses escolhem, nesta eleição, o 6º presidente da República da História Democracia. Nunca houve tantos candidatos na corrida ao Palácio de Blanho e uma segunda volta já é dada como certa. A corrida tem sido renyda e aqui já está tudo pronto para o início desse debate com hora marcada às 10 da noite. O único debate da televisão portuguesa que junta todos os candidat..."
44,No speech,0.0,0.0,0.0,0.0,0,,,,,,
45,Justiça/Segurança,30.0,0.25,120.0,0.8,4,"Justiça/Segurança, Governo/Partidos, Saúde",,PS,"19, 20","E, neste lor, comprei a mais um dia de escala entre ginal, onde foi chamada para representar um orgüido. Ao chegar à sala de audiência, foi surpreendida a final orgüido, era José Sócrates, a vida política que, como o latimismo com a advocacy, levou a logo a recusar. Fui o vai ter duas vezes, veridor, por um determinado partido político, do qual, nesta não hábit essas emoções, que tem sido bastante crítica, politicamente, de todo este processo e, portanto, do que está aqui, no âmbito do objeto do processo e da própria pessoa avisada. E, portanto, não seria minimamente etico, quando se toma determinadas posições que são públicas, não é? Depois vir aqui, defender outra questão na estícia. É militante do chegue e foi veridor à Dazambúja pelo Partido. Estou depois de vários anos ligado ao PS. Advocado aficiosa foi chamada para substituir José Preto, o representante do Antigo, o ministro que não pôde comparecer postar internado no hospital. Aviso alguns dias, mas o coletivo de juízes decidiu mesmo assim a avançar com a seção. O meu advogado foi internado de urgência. Com o Inés Louro invocou a objeção de consciência, a Juiza chamaram um outro advogado oficiosa. Anavelho tentou ser dispensada por se tratar de um processo muito complexo, o máximo que conseguiu foi o prazo de uma semana. Ela é que nós temos, não há ouve também asjuízes, a fias muito bem portando a lei, e eu também vou fazer aqui, que é um completo, esse lugar é um lugar de despensa. Não sai, não sai, não sai. O julgamento foi assim adiado para 13 de janeiro. Os direitos da defesa não se resolvem quando ficavam descoficiosos.","E, neste lor, comprei a mais um dia de escala entre ginal, onde foi chamada para representar um orgüido. Ao chegar à sala de audiência, foi surpreendida a final orgüido, era José Sócrates, a vida política que, como o latimismo com a advocacy, levou a logo a recusar. Fui o vai ter duas vezes, veridor, por um determinado partido político, do qual, nesta não hábit essas emoções, que tem sido bastante crítica, politicamente, de todo este processo e, portanto, do que está aqui, no âmbito do objeto do processo e da própria pessoa avisada. E, portanto, não seria minimamente etico, quando se toma determinadas posições que são públicas, não é? Depois vir aqui, defender outra questão na estícia. É mil..."
46,No speech,0.0,0.0,0.0,0.0,0,,,,,,
47,Other/Unknown,6.0,1.0,6.0,0.6666666666666666,1,,,,21,"o que pode acontecer é enquanto a toxina está no corpo mais nas indistintes, dá vóme de círria reia que podem durar de de meia hora, 6 horas e podem durar 24 horas. Isto passa, sem grande tratamento, podemos dar medicação anti-emétria, que é para não remitar, podemos dar probióticos também para melhorar a flor do microbial intestinal e passar a dia-reir.","o que pode acontecer é enquanto a toxina está no corpo mais nas indistintes, dá vóme de círria reia que podem durar de de meia hora, 6 horas e podem durar 24 horas. Isto passa, sem grande tratamento, podemos dar medicação anti-emétria, que é para não remitar, podemos dar probióticos também para melhorar a flor do microbial intestinal e passar a dia-reir."
48,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,21,"o que pode acontecer é enquanto a toxina está no corpo mais nas indistintes, dá vóme de círria reia que podem durar de de meia hora, 6 horas e podem durar 24 horas. Isto passa, sem grande tratamento, podemos dar medicação anti-emétria, que é para não remitar, podemos dar probióticos também para melhorar a flor do microbial intestinal e passar a dia-reir.","o que pode acontecer é enquanto a toxina está no corpo mais nas indistintes, dá vóme de círria reia que podem durar de de meia hora, 6 horas e podem durar 24 horas. Isto passa, sem grande tratamento, podemos dar medicação anti-emétria, que é para não remitar, podemos dar probióticos também para melhorar a flor do microbial intestinal e passar a dia-reir."
49,Other/Unknown,21.0,1.0,21.0,0.2692307692307692,1,,,,21,"o que pode acontecer é enquanto a toxina está no corpo mais nas indistintes, dá vóme de círria reia que podem durar de de meia hora, 6 horas e podem durar 24 horas. Isto passa, sem grande tratamento, podemos dar medicação anti-emétria, que é para não remitar, podemos dar probióticos também para melhorar a flor do microbial intestinal e passar a dia-reir.","o que pode acontecer é enquanto a toxina está no corpo mais nas indistintes, dá vóme de círria reia que podem durar de de meia hora, 6 horas e podem durar 24 horas. Isto passa, sem grande tratamento, podemos dar medicação anti-emétria, que é para não remitar, podemos dar probióticos também para melhorar a flor do microbial intestinal e passar a dia-reir."
50,No speech,0.0,0.0,0.0,0.0,0,,,,,,
51,Internacional,21.0,1.0,21.0,1.0,1,Internacional,,,22,"Os Estados Unidos e aliados europeus da Ucrania compram teram-se a dar garantir segurança a Ucrania uma vez, que seja assinado","Os Estados Unidos e aliados europeus da Ucrania compram teram-se a dar garantir segurança a Ucrania uma vez, que seja assinado"
52,Governo/Partidos,27.0,0.75,36.0,1.0,2,"Internacional, Governo/Partidos",,,22,"Os Estados Unidos e aliados europeus da Ucrania compram teram-se a dar garantir segurança a Ucrania uma vez, que seja assinado um acordo de paz antes que é vemos cofo. É o resultado mais uma semana da coligação de voluntários realizada em Paris, em que participaram chefes de estado e de governo e também os mediadores norte-americanos deste processo de paz.","Os Estados Unidos e aliados europeus da Ucrania compram teram-se a dar garantir segurança a Ucrania uma vez, que seja assinado um acordo de paz antes que é vemos cofo. É o resultado mais uma semana da coligação de voluntários realizada em Paris, em que participaram chefes de estado e de governo e também os mediadores norte-americanos deste processo de paz."
53,Governo/Partidos,3.0,1.0,3.0,0.25,1,Governo/Partidos,,,22,"um acordo de paz antes que é vemos cofo. É o resultado mais uma semana da coligação de voluntários realizada em Paris, em que participaram chefes de estado e de governo e também os mediadores norte-americanos deste processo de paz.","um acordo de paz antes que é vemos cofo. É o resultado mais uma semana da coligação de voluntários realizada em Paris, em que participaram chefes de estado e de governo e também os mediadores norte-americanos deste processo de paz."
54,No speech,0.0,0.0,0.0,0.0,0,,,,,,
55,No speech,0.0,0.0,0.0,0.0,0,,,,,,
56,No speech,0.0,0.0,0.0,0.0,0,,,,,,
57,No speech,0.0,0.0,0.0,0.0,0,,,,,,
58,No speech,0.0,0.0,0.0,0.0,0,,,,,,
59,No speech,0.0,0.0,0.0,0.0,0,,,,,,
60,No speech,0.0,0.0,0.0,0.0,0,,,,,,
61,Internacional,120.0,1.0,120.0,0.6557377049180327,4,"Internacional, Economia/Proteção Social, Governo/Partidos",,,23,"falta o mais difícil esse passo de gigante para que a Rússia aceite todas as condições da Ucrania e dos Estados Unidos, mas para chegar até estas condições da Ucrania e dos Estados Unidos ainda falta que estas duas partes continuem negociais. Zelens que ediciu na Conferência de Emprensa ainda falta negociar sobretudo os pontos territoriales desse documento de 20 pontos, essas negociações vão continuar aqui em Paris entre as ligações dos Unidos e da Ucrania e depois falta também negociar aquilo que os norte-americanos chamam o acordo de prosperidade. Naturalmente, estevoito cofo disse-o, os Estados Unidos estão a trabalhar com empresas norte-americanas, empresas como a Black Ock para simplesmente a Ucrania levaram, dizem, os norte-americanos prosperidades ao Crania quando a guerra acabar. Há sempre essa questão naturalmente da outra parte, ligerente à Rússia, em menor macrom acaba de dizer-se na França TV, na televisão pública francesa, que durante os próximos dias está a trabalhar, para que durante os próximos dias, a próxima semana possa ter a tal conversa com Vladimir Putin para que eu possa ser também medidor nessa frente. Emmanuel Macron vai amanhã explicar a intervenção das forças-muitas francesas ao Parlamento e ao Senado e vai explicar dar mais detalhes sobre esta futura conversa com o líder Rússia.","falta o mais difícil esse passo de gigante para que a Rússia aceite todas as condições da Ucrania e dos Estados Unidos, mas para chegar até estas condições da Ucrania e dos Estados Unidos ainda falta que estas duas partes continuem negociais. Zelens que ediciu na Conferência de Emprensa ainda falta negociar sobretudo os pontos territoriales desse documento de 20 pontos, essas negociações vão continuar aqui em Paris entre as ligações dos Unidos e da Ucrania e depois falta também negociar aquilo que os norte-americanos chamam o acordo de prosperidade. Naturalmente, estevoito cofo disse-o, os Estados Unidos estão a trabalhar com empresas norte-americanas, empresas como a Black Ock para simplesm..."
62,Other/Unknown,24.0,1.0,24.0,0.4444444444444444,1,,,,24,"Nós moeten a gente mangá-la com o API牙el Seisez Elementary-mal sukaaram a dra. Com muita análiaело quanto spectral, mas Festos, para kän nuestO~~~ Nós podemos protector as headphone suivias para scenéis possu temporais pin안�보 capablex antes de qualquer магазista ali novos prisa","Nós moeten a gente mangá-la com o API牙el Seisez Elementary-mal sukaaram a dra. Com muita análiaело quanto spectral, mas Festos, para kän nuestO~~~ Nós podemos protector as headphone suivias para scenéis possu temporais pin안�보 capablex antes de qualquer магазista ali novos prisa"
63,Other/Unknown,6.0,1.0,6.0,0.5,1,,,,24,"Nós moeten a gente mangá-la com o API牙el Seisez Elementary-mal sukaaram a dra. Com muita análiaело quanto spectral, mas Festos, para kän nuestO~~~ Nós podemos protector as headphone suivias para scenéis possu temporais pin안�보 capablex antes de qualquer магазista ali novos prisa","Nós moeten a gente mangá-la com o API牙el Seisez Elementary-mal sukaaram a dra. Com muita análiaело quanto spectral, mas Festos, para kän nuestO~~~ Nós podemos protector as headphone suivias para scenéis possu temporais pin안�보 capablex antes de qualquer магазista ali novos prisa"
64,No speech,0.0,0.0,0.0,0.0,0,,,,,,
65,No speech,0.0,0.0,0.0,0.0,0,,,,,,
66,No speech,0.0,0.0,0.0,0.0,0,,,,,,
67,No speech,0.0,0.0,0.0,0.0,0,,,,,,
68,No speech,0.0,0.0,0.0,0.0,0,,,,,,
69,Justiça/Segurança,30.0,0.5,60.0,0.7407407407407407,2,"Justiça/Segurança, Transportes/Mobilidade",,,25,"Há uma português entre os feridos deste acidente, que aconteceu ao final da tarde, do acidente resultaram dois mortos confirmados e mais de 50 feridos. Um dos autocarros é da empresa Ovenitur de Viana do Castelo. O outro autocarro, como a tricola português é da FLEXI BASE. Uma das vítimas mortais seguia neste veículo.","Há uma português entre os feridos deste acidente, que aconteceu ao final da tarde, do acidente resultaram dois mortos confirmados e mais de 50 feridos. Um dos autocarros é da empresa Ovenitur de Viana do Castelo. O outro autocarro, como a tricola português é da FLEXI BASE. Uma das vítimas mortais seguia neste veículo."
