block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
16,468.0,501.0,07:48,08:21,33.0,0.55,15,480.0,510.0,08:00,08:30,30.0,21.0,0.6363636363636364,0.7,Other/Unknown,,breaking news | telejornal | ter 06 20 05 | hannitu | moments away exclusive interview with | venezuelan opposition leader maria corina machado | hannil | hannity,Other/Unknown,,,,"sempre acarr ou és para carrestria meus mases deesh tu, e cuida muito legal Nutra jou O Nino",3,
17,501.0,504.0,08:21,08:24,3.0,0.05,15,480.0,510.0,08:00,08:30,30.0,3.0,1.0,0.1,Other/Unknown,,telejornal | ter 06 20 06 | editor de image | samuel freir | jornalist | josé manuel lev | tele jornal | editor de imagem,Other/Unknown,,,,"sempre acarr ou és para carrestria meus mases deesh tu, e cuida muito legal Nutra jou O Nino",3,
18,504.0,516.0,08:24,08:36,12.0,0.2,15,480.0,510.0,08:00,08:30,30.0,6.0,0.5,0.2,Other/Unknown,,tele jornal | ter 06 20 06 | scap | telejornal,Other/Unknown,,,,"sempre acarr ou és para carrestria meus mases deesh tu, e cuida muito legal Nutra jou O Nino",3,
18,504.0,516.0,08:24,08:36,12.0,0.2,16,510.0,540.0,08:30,09:00,30.0,6.0,0.5,0.2,Other/Unknown,,tele jornal | ter 06 20 06 | scap | telejornal,Abertura/Manchetes,Abertura/Manchetes,,,"É no maior que agora em direto está o jornalista Pedro Paivas, junto ao estabelecimento presional de Nicolás Maduro, Pedro, mais uma vez, botar-te para ti, trampa e insistir nos comentários a Cuba, a Colombia e até a Grunlandia. Porgunte-se os norte-americanos estão a entender e apoiam estas intenções de trampo que tanto do nos preocupa aqui sobretudo na Europa. Boa noite, Ati, João,","4, 5",
19,516.0,1032.0,08:36,17:12,516.0,8.6,16,510.0,540.0,08:30,09:00,30.0,24.0,0.046511627906976744,0.8,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Abertura/Manchetes,Abertura/Manchetes,,,"É no maior que agora em direto está o jornalista Pedro Paivas, junto ao estabelecimento presional de Nicolás Maduro, Pedro, mais uma vez, botar-te para ti, trampa e insistir nos comentários a Cuba, a Colombia e até a Grunlandia. Porgunte-se os norte-americanos estão a entender e apoiam estas intenções de trampo que tanto do nos preocupa aqui sobretudo na Europa. Boa noite, Ati, João,","4, 5",
19,516.0,1032.0,08:36,17:12,516.0,8.6,17,540.0,570.0,09:00,09:30,30.0,30.0,0.05813953488372093,1.0,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Sondagens,"Abertura/Manchetes, Sondagens, Governo/Partidos",,,"boa noite também a todos que nos acompanham. Olha, de acordo com a primeira sondagem que foi feita, a respeito desse tema, os norte-americanos encontram-se bastante divididos. Esse levantamento foi realizado pela agência de notícias roíters também, em parceria com o Instituto de Sondagens Ipsos. E entre os norte-americanos adultos, 33% aprovem a ação do governo norte-americano. 34% desaprovam e 33% não sabem responder. No",5,
19,516.0,1032.0,08:36,17:12,516.0,8.6,18,570.0,600.0,09:30,10:00,30.0,30.0,0.05813953488372093,1.0,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Internacional,"Eleições/Campanha, Sondagens, Internacional",,,"entanto, existe uma grande divisão ao longo das linhas partidárias. Entre os republicanos, 65% aprovam e entre os eleitores democratas, 65% é exatamente a mesma porcentagem desaprovam. A sondagem revelou também que os norte-americanos não querem que o país se envolva mais com a Venezuela. 72% de seram estar preocupados com o envolvimento excessivo. Porém, no meio político, entre os políticos, também está longe de existir",5,
19,516.0,1032.0,08:36,17:12,516.0,8.6,19,600.0,630.0,10:00,10:30,30.0,30.0,0.05813953488372093,1.0,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Internacional,Internacional,,,"com o senso. Líderes democratas seguem a questionar a legalidade, a da ação militar de Donald Trump. E alguns estão a afirmar que a ação é ilegal, pois não contou com a aprovação do Congresso norte-americano. Esse é o caso do Chuck Schumer, que acabamos de ouvir líder dos democratas no senado, que chamou a ação de ilegal, e que também disse que quando os",5,
19,516.0,1032.0,08:36,17:12,516.0,8.6,20,630.0,660.0,10:30,11:00,30.0,30.0,0.05813953488372093,1.0,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Internacional,"Saúde, Economia/Proteção Social, Internacional",,,"Estados Unidos interferem em mudança de regime, esta ação acaba por prejudicar o país no futuro. Porém, também entre republicanos, como é o caso da deputada Marjorie Taylor Greene da Giorgia, exaliada de Donald Trump, alguns republicanos também estão nos contentes. Ela diz, por exemplo, que os Estados Unidos devem concentrar-se em questões internas, como custo da saúde, dívida pública e não em assuntos externos.",5,
19,516.0,1032.0,08:36,17:12,516.0,8.6,21,660.0,690.0,11:00,11:30,30.0,30.0,0.05813953488372093,1.0,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Internacional,Internacional,,,"Obviamente a mesma preocupação aplica-se também as novas ameaças, feitas e reiteradas por Trump contra o México, a Colômbia, Cuba e também claro contra a Groenland.",5,
19,516.0,1032.0,08:36,17:12,516.0,8.6,22,690.0,720.0,11:30,12:00,30.0,30.0,0.05813953488372093,1.0,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Internacional,"Governo/Partidos, Internacional",,,"Bem, ontem Steven Miller, que é um dos principais acessores de Donald Trump, deu uma entrevista a uma emissora de televisão aqui nos Estados Unidos. Ele é um dos principais acessores de Donald Trump, o grande ideólogo do atual governo norte-americano. Sobre a Venezuela, ele disse o seguinte, que por definição, a",6,
19,516.0,1032.0,08:36,17:12,516.0,8.6,23,720.0,750.0,12:00,12:30,30.0,30.0,0.05813953488372093,1.0,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Internacional,"Governo/Partidos, Internacional",,,"Venezuela está sob o controlo dos Estados Unidos. A justificativa seria o bloqueio na vaulfeito pelo exército americano ao país sul americano. E afirmou que a Venezuela só poderá realizar comércio com autorização dos Estados Unidos. Portanto, a tática do governo Trump parece ser a tática da coerção. Ou se cumprir o que determinam ou não entra nem sai nada da Venezuela. E isso tudo claro, em meio a este governo",6,
19,516.0,1032.0,08:36,17:12,516.0,8.6,24,750.0,780.0,12:30,13:00,30.0,30.0,0.05813953488372093,1.0,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Internacional,Internacional,,,"que é formado, exatamente por aliados de Nicolás Maduro. Nós sabemos agora que a inteligência dos Estados Unidos, a agência central de inteligência, apresentou a Donald Trump um relatório no qual informava que para se alcançar uma maior estabilidade na Venezuela, a melhor saída seria que tomar-se, então, a vice-presidente deu-se Rodrigues. E, para além disso, ainda nessa entrevista, Miller afirmou que os Estados Unidos são uma potência mundial, e que a",6,
19,516.0,1032.0,08:36,17:12,516.0,8.6,25,780.0,810.0,13:00,13:30,30.0,30.0,0.05813953488372093,1.0,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Internacional,Internacional,,,"partir de agora não comportar-se como tal. Reforçou, mais uma vez, que o Misfério ocidental é o Misfério de Domínio dos Estados Unidos e voltou a fazer ameaças sim a Grand Lândia, lembrando que foi exatamente a esposa de Stephen Miller, que fez aquela publicação nas redes sociais com mapa da Grand Lândia e uma bandeira dos Estados Unidos. E convém recordar que, Marco Rubio, naquela coletiva de imprensa logo após",6,
19,516.0,1032.0,08:36,17:12,516.0,8.6,26,810.0,840.0,13:30,14:00,30.0,30.0,0.05813953488372093,1.0,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Internacional,"Governo/Partidos, Internacional",,,"a ação dos Estados Unidos na Venezuela, disse que se Trump diz algo, então, acredite. Não parece haver nenhum motivo para não acreditar-nos nessas ameaças, João. Muito obrigado Pedro Pai-Faim, direto de Nova Iorca ainda com as reações e os desenvolvimentos depois do que aconteceu na Venezuela. Portugal, junto a 7 países da NATO para defender a Grunlandia, o Núcio foi feito pelo Primeiro Ministro nas redes sociais depois das novas ameaças de Donald Trump, a declaração","6, 7",
19,516.0,1032.0,08:36,17:12,516.0,8.6,27,840.0,870.0,14:00,14:30,30.0,30.0,0.05813953488372093,1.0,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Internacional,Internacional,,,"conjunta dos líderes europeus, vem defender de novo a soberania do território de Dinamarquês além de Portugal assinaram a declaração os líderes da França e tal e alemã em a polônia reenunidos de Péinha e claro de Dinamarca. Dizem que a segurança no artigo é uma prioridade para a Europa e para a NATO, os oito defendem que a Grunlandia potência ao seu povo e sou este povo pode decidir qual o seu",7,
19,516.0,1032.0,08:36,17:12,516.0,8.6,32,990.0,1020.0,16:30,17:00,30.0,30.0,0.05813953488372093,1.0,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Other/Unknown,,,,"Então dou aqui essecurano que eu entendi à requader harsh, comoiram prosecutor Ele Solis liquids por Simone Dr neues. Por exemplo, embora eu podшis",8,
19,516.0,1032.0,08:36,17:12,516.0,8.6,33,1020.0,1050.0,17:00,17:30,30.0,12.0,0.023255813953488372,0.4,Internacional,"Internacional, Sondagens",intervenção brilhante sem baixas para os eua | trump e a operação militar | tele jornal | ter 06 20 06 | telejornal | pedro paiva jornalista | pedro paiva jornalista trump e a operação militar | ter 06 20 07,Governo/Partidos,Governo/Partidos,,,"sair de terra para o interferingio do dinheiro, o governo primeiro tem que dizer quem é mais dangular fod,",8,
20,1032.0,1035.0,17:12,17:15,3.0,0.05,33,1020.0,1050.0,17:00,17:30,30.0,3.0,1.0,0.1,Other/Unknown,,tele jornal | ter 06 20 14 | editor de imagem | marcelo sá carvalho | jornalista | raquel gomes,Governo/Partidos,Governo/Partidos,,,"sair de terra para o interferingio do dinheiro, o governo primeiro tem que dizer quem é mais dangular fod,",8,
21,1035.0,1242.0,17:15,20:42,207.0,3.45,33,1020.0,1050.0,17:00,17:30,30.0,15.0,0.07246376811594203,0.5,Justiça/Segurança,Justiça/Segurança,tele jornal | ter 06 20 14 | telejornal | ter 06 20 15 | a arm medi | rtp na colômbia | muitos têm familia e amigos | muitos têm familia e amigos detidos na venezuela,Governo/Partidos,Governo/Partidos,,,"sair de terra para o interferingio do dinheiro, o governo primeiro tem que dizer quem é mais dangular fod,",8,
21,1035.0,1242.0,17:15,20:42,207.0,3.45,35,1080.0,1110.0,18:00,18:30,30.0,30.0,0.14492753623188406,1.0,Justiça/Segurança,Justiça/Segurança,tele jornal | ter 06 20 14 | telejornal | ter 06 20 15 | a arm medi | rtp na colômbia | muitos têm familia e amigos | muitos têm familia e amigos detidos na venezuela,Other/Unknown,,,,"O que vamos agora é um trafi, um trafi paranormal entre a FNZW e a colombia. Agora, da parte tarde,",9,
21,1035.0,1242.0,17:15,20:42,207.0,3.45,36,1110.0,1140.0,18:30,19:00,30.0,30.0,0.14492753623188406,1.0,Justiça/Segurança,Justiça/Segurança,tele jornal | ter 06 20 14 | telejornal | ter 06 20 15 | a arm medi | rtp na colômbia | muitos têm familia e amigos | muitos têm familia e amigos detidos na venezuela,Transportes/Mobilidade,Transportes/Mobilidade,,,"muito mais automóveis e pessoas até ingressam a colombia. A ingressão à FNZW, a verdadeira colombia e a FNZW, da parte da manhã, assistimos precisamente a contrário, o transito de muito mais de anos.",9,
21,1035.0,1242.0,17:15,20:42,207.0,3.45,38,1170.0,1200.0,19:30,20:00,30.0,30.0,0.14492753623188406,1.0,Justiça/Segurança,Justiça/Segurança,tele jornal | ter 06 20 14 | telejornal | ter 06 20 15 | a arm medi | rtp na colômbia | muitos têm familia e amigos | muitos têm familia e amigos detidos na venezuela,Other/Unknown,,,,"A colpaio-macha de abrigos temporárias, também o acesso à imitação por parte das refugiados que eu tenho que dar essa escar aqui sobre todos mais novos, também a alguma sede social que está ao programa nada, mas nada disso para já foi preciso de boa em marcha. Portanto, estamos em uma zona mais ou menos tranquila neste momento, os relatos que fomos ouvindo os funcionários que eles vão praspar daqui, se vive uma calma ou um nervosa",10,
21,1035.0,1242.0,17:15,20:42,207.0,3.45,39,1200.0,1230.0,20:00,20:30,30.0,30.0,0.14492753623188406,1.0,Justiça/Segurança,Justiça/Segurança,tele jornal | ter 06 20 14 | telejornal | ter 06 20 15 | a arm medi | rtp na colômbia | muitos têm familia e amigos | muitos têm familia e amigos detidos na venezuela,Other/Unknown,,,,"do ultimário de Triclor e de Minervo Nacional, todos esperam para perceber o que vai acontecer, há muito de certeza, e foi isso que disseminamos durante toda a manhã, quando estigamos aqui em la Parada, do outro lado, está a San Antonio, local, ou dos novistas, não podem por desperse e vamos se perceber porque, nas cartutagens aqui, vamos ver.",10,
39,1446.0,1608.0,24:06,26:48,162.0,2.7,49,1500.0,1530.0,25:00,25:30,30.0,30.0,0.18518518518518517,1.0,Saúde,Saúde,tele jornal | ter 06 20 21 | crise urgência amadora sint | telejornal | crise urgência amadora sintra | demitiu | demitiu se a chefia da uma das sete equipas | iornal,Saúde,Saúde,,,"E, um momento para sentir melhor, está um direito que não se assiste. Trabalho, desconto, é um direito. Uma dora cinta não tem só o dobro dos utentes para que foi construído, como não tem médicos sociais e, no modo de ser presionada, nota-se mais a falta. Foi o que terá acontecido na noite sexta-feira para Sábado, que voou a pedir desabissão de uma chefe e de uma subchefe de equipar.",11,
39,1446.0,1608.0,24:06,26:48,162.0,2.7,50,1530.0,1560.0,25:30,26:00,30.0,30.0,0.18518518518518517,1.0,Saúde,Saúde,tele jornal | ter 06 20 21 | crise urgência amadora sint | telejornal | crise urgência amadora sintra | demitiu | demitiu se a chefia da uma das sete equipas | iornal,Saúde,Saúde,,,A urgência teve uma equipa mais desfalcada do que nunca. Tinha apenas um médico para atender os autentes que seiam escrevendo no ausences. No início dessa noite estavam quase 180 doentes em permanência no ausences.,12,
39,1446.0,1608.0,24:06,26:48,162.0,2.7,52,1590.0,1620.0,26:30,27:00,30.0,18.0,0.1111111111111111,0.6,Saúde,Saúde,tele jornal | ter 06 20 21 | crise urgência amadora sint | telejornal | crise urgência amadora sintra | demitiu | demitiu se a chefia da uma das sete equipas | iornal,Eleições/Campanha,Eleições/Campanha,,,"Sacriner tornou-se na figura central da campanha presidencial, a causa foi um artigo",13,
40,1608.0,1617.0,26:48,26:57,9.0,0.15,52,1590.0,1620.0,26:30,27:00,30.0,9.0,1.0,0.3,Other/Unknown,Justiça/Segurança,mais mortos que o esperado | tele jornal | ter 06 20 24 | gripe uma das principais causas da mortalidade | editora de imagem | joão serra martins rui alves cardoso | repórteres de imagem | sara cravina,Eleições/Campanha,Eleições/Campanha,,,"Sacriner tornou-se na figura central da campanha presidencial, a causa foi um artigo",13,
41,1617.0,1830.0,26:57,30:30,213.0,3.55,52,1590.0,1620.0,26:30,27:00,30.0,3.0,0.014084507042253521,0.1,Eleições/Campanha,"Eleições/Campanha, Sondagens",tele jornal | ter 06 20 24 | cavaco silva critica candidatos | denuncia aproveitamento político de sá carneiro | ter 06 20 25 | fonte jornal observador | telejornal | rtp pi,Eleições/Campanha,Eleições/Campanha,,,"Sacriner tornou-se na figura central da campanha presidencial, a causa foi um artigo",13,
41,1617.0,1830.0,26:57,30:30,213.0,3.55,53,1620.0,1650.0,27:00,27:30,30.0,30.0,0.14084507042253522,1.0,Eleições/Campanha,"Eleições/Campanha, Sondagens",tele jornal | ter 06 20 24 | cavaco silva critica candidatos | denuncia aproveitamento político de sá carneiro | ter 06 20 25 | fonte jornal observador | telejornal | rtp pi,Eleições/Campanha,"Eleições/Campanha, Governo/Partidos",André Ventura,PSD/AD,"escrito porque, que vacuiava o antigo presidente da República, disse-se chocado com a tentativa de propriação, por parte do governo e do André Ventura e também com o trinte figurante da figura histórica do PSD. A esquerda, o Valve é outro, António Gé seguro e os votos aqueles que realmente comam.",13,
41,1617.0,1830.0,26:57,30:30,213.0,3.55,55,1680.0,1710.0,28:00,28:30,30.0,30.0,0.14084507042253522,1.0,Eleições/Campanha,"Eleições/Campanha, Sondagens",tele jornal | ter 06 20 24 | cavaco silva critica candidatos | denuncia aproveitamento político de sá carneiro | ter 06 20 25 | fonte jornal observador | telejornal | rtp pi,Other/Unknown,,André Ventura,PSD/AD,"Não há o direito do outro lado, se dizer ai, o André Ventura não pode falar de sacanar, porque o sacanar era do PSD. Bom, era do PSD, este é",14,
41,1617.0,1830.0,26:57,30:30,213.0,3.55,56,1710.0,1740.0,28:30,29:00,30.0,30.0,0.14084507042253522,1.0,Eleições/Campanha,"Eleições/Campanha, Sondagens",tele jornal | ter 06 20 24 | cavaco silva critica candidatos | denuncia aproveitamento político de sá carneiro | ter 06 20 25 | fonte jornal observador | telejornal | rtp pi,Other/Unknown,,,PSD/AD,"até 4, este é até 5, este é até 6, e este é até 7, este é até 7, este é até 9, não sabemos se é em 2000 e 25, ao 26, seria do PSD, provavelmente, até seria do chefe. Eu acho que o próprio, sacanar figurinho vergonhado dos homens que tem afrentores do PSD.",14,
42,1830.0,1836.0,30:30,30:36,6.0,0.1,60,1830.0,1860.0,30:30,31:00,30.0,6.0,1.0,0.2,Other/Unknown,,dayroll | annua marriag chain throm armage | tele jornal | ter 06 20 28 | ricardo passos mota tiago passos rodrigo lobo tiago mp costa | andré mateus pinto david araújo antónio antunes | repórteres de imagem | joana gonçalves almeida sérgio ramos cláudio calhau,Eleições/Campanha,Eleições/Campanha,,,"e dentro de hora e meia, mais ou menos, começa aqui na RTP, o único debate com todos os candidatos presidenciais, e ela que está a Sandra Machado Soares, Sandra Boanhoito, numa altura em que as chondagens não dão vitórias claras, e há muitos insícios e uma possível segunda volta, muito assunto porque importa ver este debate. Portugueses escolhem, nesta eleição, o 6º presidente","15, 16",
43,1836.0,2175.0,30:36,36:15,339.0,5.65,60,1830.0,1860.0,30:30,31:00,30.0,24.0,0.07079646017699115,0.8,Eleições/Campanha,"Eleições/Campanha, Saúde",tele jornal | ter 06 20 28 | telejornal | p pt | rtp | eleições presidenciais | debate com 11 candidatos hoje às 22h00 na rtp | sandra machado soares,Eleições/Campanha,Eleições/Campanha,,,"e dentro de hora e meia, mais ou menos, começa aqui na RTP, o único debate com todos os candidatos presidenciais, e ela que está a Sandra Machado Soares, Sandra Boanhoito, numa altura em que as chondagens não dão vitórias claras, e há muitos insícios e uma possível segunda volta, muito assunto porque importa ver este debate. Portugueses escolhem, nesta eleição, o 6º presidente","15, 16",
43,1836.0,2175.0,30:36,36:15,339.0,5.65,61,1860.0,1890.0,31:00,31:30,30.0,30.0,0.08849557522123894,1.0,Eleições/Campanha,"Eleições/Campanha, Saúde",tele jornal | ter 06 20 28 | telejornal | p pt | rtp | eleições presidenciais | debate com 11 candidatos hoje às 22h00 na rtp | sandra machado soares,Eleições/Campanha,Eleições/Campanha,,,"da República da História Democracia. Nunca houve tantos candidatos na corrida ao Palácio de Blanho e uma segunda volta já é dada como certa. A corrida tem sido renyda e aqui já está tudo pronto para o início desse debate com hora marcada às 10 da noite. O único debate da televisão portuguesa que junta todos os candidatos à presidência da República comigo está Victor Gonsalvos, o diretor de informação da",16,
43,1836.0,2175.0,30:36,36:15,339.0,5.65,62,1890.0,1920.0,31:30,32:00,30.0,30.0,0.08849557522123894,1.0,Eleições/Campanha,"Eleições/Campanha, Saúde",tele jornal | ter 06 20 28 | telejornal | p pt | rtp | eleições presidenciais | debate com 11 candidatos hoje às 22h00 na rtp | sandra machado soares,Eleições/Campanha,Eleições/Campanha,,,"RTP. Victor, este debate pode mudar algo de uma coisa, onde o debate a 11 pode mudar algo de uma coisa. Olá, Sandra Bonoite, a todos. Normalmente os debates ou um único debate não defina o rumo ou destino de uma eleição, mas pode finir o rumo da campanha. E portanto, é muito natural que alguns dos temas que hoje vão ser tratados neste debate possam ser discutidos há manhã e nos próximos dias. E portanto, agendar alguns sistemas que vão determinar","16, 17",
