block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
12,Saúde,150.0,0.8333333333333334,180.0,1.0,7,"Governo/Partidos, Saúde",,,"3, 4, 5, 6","da República teve sempre o presidente que conhecemos, muito comunicativo, muito conversador, bem disposto, agradeceu aos profissionais de saúde. Já recebeu estas duas visitas de Luís Montenegro e também do presidente da Assembleia da República. E, portanto, o que importa agora perceberá, efetivamente, como exterram as próximas horas, e hoje já não haverá mais nenhum ponto de situação por parte do hospital, mas amanhã dia em que Marcelo Rebeaux de Souza poderá ter alta, e sim está a provir que possam novamente falar, se tudo correr bem, pelo meu último, com os órgãos de comunicação social, para dizer, efetivamente, como é que o presidente da República passou esta última noite, se for efetivamente, a última noite aqui no hospital de São João. Mas sempre muito colaborativo também com os médicos, que nos disseram que respeitava aquilo que os médicos le pediam. Sabemos que Marcelo Rebeaux de Souza é um presidente muito ativo, com muita energia que quer logo entrar a outra vez na ação, digamos assim, aliás, no dia a dia ontem depois da operação, já queria discutir qual é que era a sua agenda para os próximos dias. Por isso, aí, a Marcelo Rebeaux de Souza, que os médicos foram encontrando ao longo do dia de hoje, e, em porta, perceber também como é que vai passar, então, a noite, o dia a dia amanhã, começa também com uma visita que estava prevista para a noite de hoje, falo de José Luis Carneiro, secretário-Geraldo, do Partido Celista, que, quando você percebeu, queria chegar aqui ao Ports e ao hospital de São João, já tarde resolveu adiar esta visita. Para amanhã, às 9 da manhã. E a está José Luis Carveiro vai visitar também o presente arrepúbico, e isso depois de como bem dizias, Leonardo José Pedro Aguí<|da|> foi que ilgearam a intervenção rápida do SNS e também a boa disposição do presente arrepúbico, mesmo depois de uma cirurgia. E é o que tem feito mesmo no hospital, Marcelo Baldoso, a promulgou esta terça-feira, um diploma do governo. É, portanto, caso para dizer que está a trabalhar bem. Desmonte negro, toma a boa nota, da vitalidade do presidente, e não perde a oportunidade para recordar a qualidade do SNS. Também tivemos ocasião de verificar com o serviço nacional de saúde, fez a sua parte, fez com competência, fez com o espírito de serviço e demissão, que é o apanágio diário de muitos milhares de profissionais, que servem o nosso sistema de saúde, o serviço nacional de saúde também. As próximas visitas do Luís Montenegro e a Guia Branco serão certamente ao palácio de balei, onde Marcelo Baldoso às vezes fica a recuperar e, claro, a trabalhar. Até amanhã noites, hora que terminou a cirurgial, presenta a República, houve uma corrida ao dicional e um médico para entender o real significado deste diagnóstico. E o prigo real para a saúde. Uma erna encarfrada pode ter como causa uma tosse mais forte ou uma simples obstipação. Mas quando","da República teve sempre o presidente que conhecemos, muito comunicativo, muito conversador, bem disposto, agradeceu aos profissionais de saúde. Já recebeu estas duas visitas de Luís Montenegro e também do presidente da Assembleia da República. E, portanto, o que importa agora perceberá, efetivamente, como exterram as próximas horas, e hoje já não haverá mais nenhum ponto de situação por parte do hospital, mas amanhã dia em que Marcelo Rebeaux de Souza poderá ter alta, e sim está a provir que possam novamente falar, se tudo correr bem, pelo meu último, com os órgãos de comunicação social, para dizer, efetivamente, como é que o presidente da República passou esta última noite, se for efetivam..."
13,Saúde,18.0,0.23076923076923078,78.0,0.6341463414634146,3,Saúde,,,"5, 6, 7","Luís Montenegro e a Guia Branco serão certamente ao palácio de balei, onde Marcelo Baldoso às vezes fica a recuperar e, claro, a trabalhar. Até amanhã noites, hora que terminou a cirurgial, presenta a República, houve uma corrida ao dicional e um médico para entender o real significado deste diagnóstico. E o prigo real para a saúde. Uma erna encarfrada pode ter como causa uma tosse mais forte ou uma simples obstipação. Mas quando acontece, existe uma intervenção rápida. Uma erna encarcerada surscunda a pareda dominal na zona da barriga, abre o espaço por onde há algum descido, normalmente o instino delgado consegue passar, ficando depois preso sem voltar ao lugar, formando o que se chama uma anza. As causas são diversas e até podem ser situações comuns. De ser que as pessoas triviasco, o matósses se cedo, o que é o outro dia, os espotos, ou às vezes a objetivação crônica. Os sintomas são dor e enxaste no local da erna febre, e, como aconteceu com o presidente da República, nausias e vômitos. Quando se tem uma erna encarcerada, a sussão passa normalmente pela cirurgia para recolocar o descido no lugar. E o tempo de resposta é importante, pelas consequências, que pode ter a demora.","Luís Montenegro e a Guia Branco serão certamente ao palácio de balei, onde Marcelo Baldoso às vezes fica a recuperar e, claro, a trabalhar. Até amanhã noites, hora que terminou a cirurgial, presenta a República, houve uma corrida ao dicional e um médico para entender o real significado deste diagnóstico. E o prigo real para a saúde. Uma erna encarfrada pode ter como causa uma tosse mais forte ou uma simples obstipação. Mas quando acontece, existe uma intervenção rápida. Uma erna encarcerada surscunda a pareda dominal na zona da barriga, abre o espaço por onde há algum descido, normalmente o instino delgado consegue passar, ficando depois preso sem voltar ao lugar, formando o que se chama uma..."
14,Eleições/Campanha,30.0,0.4166666666666667,72.0,0.8275862068965517,3,"Eleições/Campanha, Saúde, Governo/Partidos, Justiça/Segurança",Catarina Martins,,"8, 9","As agendas dos candidatos presidenciais foram invitablemente marcadas pelo estado de saúde do atual presidente da República. A cirurgia, ao chefe de estado, levantou uma questão de via ou não ser substituído no cargo. Do ismarques mentes e a da aventura não têm dúvidas. Esse período, como é o caso agora de Marçalba-Odeçosa, não nos torna incapazes de tomar decisões. Quando estamos conscientes e com capacidade de tomar, pense que é o caso do presidente Marçalba-Odeçosa. E o portanto não há motivo nenhum para que Marçalba-Odeçosa seja substituído. Por ninguém e por nenhum cargo. Está na planitude neste momento das suas capacidades. O presidente não está incapacitado. A verdade é que a Constituição não é clara no artigo 162, diz que paranto o introdimento temporário, o presidente deve ser substituído pelo presidente da Assembleia da República. Para isso o acontecer, teria de ser o procurador geral da República a solicitar a substituição de Marcelo, mas o Tribunal Constitucional teria de se pronunciar. O objetivo é evitar um afestamento forçado do presidente, Catarina Martins, diz que a situação não se culcou apesar da intervenção cirúrgica. Sabemos que teve uma intervenção cirúrgica que correu bem, que acordou e","As agendas dos candidatos presidenciais foram invitablemente marcadas pelo estado de saúde do atual presidente da República. A cirurgia, ao chefe de estado, levantou uma questão de via ou não ser substituído no cargo. Do ismarques mentes e a da aventura não têm dúvidas. Esse período, como é o caso agora de Marçalba-Odeçosa, não nos torna incapazes de tomar decisões. Quando estamos conscientes e com capacidade de tomar, pense que é o caso do presidente Marçalba-Odeçosa. E o portanto não há motivo nenhum para que Marçalba-Odeçosa seja substituído. Por ninguém e por nenhum cargo. Está na planitude neste momento das suas capacidades. O presidente não está incapacitado. A verdade é que a Constitu..."
15,Governo/Partidos,18.0,0.375,48.0,1.0,2,"Governo/Partidos, Justiça/Segurança",Catarina Martins,,9,"que a Constituição não é clara no artigo 162, diz que paranto o introdimento temporário, o presidente deve ser substituído pelo presidente da Assembleia da República. Para isso o acontecer, teria de ser o procurador geral da República a solicitar a substituição de Marcelo, mas o Tribunal Constitucional teria de se pronunciar. O objetivo é evitar um afestamento forçado do presidente, Catarina Martins, diz que a situação não se culcou apesar da intervenção cirúrgica. Sabemos que teve uma intervenção cirúrgica que correu bem, que acordou e portanto está na plena de capacidade e a natural que estão em plena de capacidade não se faça substituir. A decisão foi tomada seguramente em pouco tempo, na verdade provas que novo em uma necessidade correu tudo bem, portanto acho que também não vale bem a criarmos problemas a não ir a eles não exista.","que a Constituição não é clara no artigo 162, diz que paranto o introdimento temporário, o presidente deve ser substituído pelo presidente da Assembleia da República. Para isso o acontecer, teria de ser o procurador geral da República a solicitar a substituição de Marcelo, mas o Tribunal Constitucional teria de se pronunciar. O objetivo é evitar um afestamento forçado do presidente, Catarina Martins, diz que a situação não se culcou apesar da intervenção cirúrgica. Sabemos que teve uma intervenção cirúrgica que correu bem, que acordou e portanto está na plena de capacidade e a natural que estão em plena de capacidade não se faça substituir. A decisão foi tomada seguramente em pouco tempo, na..."
16,Justiça/Segurança,3.0,1.0,3.0,1.0,1,Justiça/Segurança,,,10,"Lisboa foi pálco de um cenário típico de um filme de ação. A PSP do Tevo Homem, que perseguia a ex-mulher de carro na zona dos olivais, a Lisboa. A antia-companheira chegou a acionar botão de pânico, depois da viatura","Lisboa foi pálco de um cenário típico de um filme de ação. A PSP do Tevo Homem, que perseguia a ex-mulher de carro na zona dos olivais, a Lisboa. A antia-companheira chegou a acionar botão de pânico, depois da viatura"
17,Justiça/Segurança,33.0,0.5238095238095238,63.0,1.0,3,Justiça/Segurança,,,"10, 11","Lisboa foi pálco de um cenário típico de um filme de ação. A PSP do Tevo Homem, que perseguia a ex-mulher de carro na zona dos olivais, a Lisboa. A antia-companheira chegou a acionar botão de pânico, depois da viatura ter embatido contra a sua. Ela levava dois filhos monóxidos dentro do carro. Mesmo sabendo disso, o aggressor tentou a Balroala várias vezes. Ao volante do carro em Fuga, estava o atual namorado da mulher e no banco de trás seguiam o filho de nove anos, que é também filho do ex-companheiro e uma entiada de catorza, filha do atual namorado. O homem perseguiu, acompanhado por uma outra pessoa e tentou que o carro da vítima se dispistasse. Quando","Lisboa foi pálco de um cenário típico de um filme de ação. A PSP do Tevo Homem, que perseguia a ex-mulher de carro na zona dos olivais, a Lisboa. A antia-companheira chegou a acionar botão de pânico, depois da viatura ter embatido contra a sua. Ela levava dois filhos monóxidos dentro do carro. Mesmo sabendo disso, o aggressor tentou a Balroala várias vezes. Ao volante do carro em Fuga, estava o atual namorado da mulher e no banco de trás seguiam o filho de nove anos, que é também filho do ex-companheiro e uma entiada de catorza, filha do atual namorado. O homem perseguiu, acompanhado por uma outra pessoa e tentou que o carro da vítima se dispistasse. Quando"
18,Justiça/Segurança,144.0,0.6153846153846154,234.0,0.7959183673469388,8,"Justiça/Segurança, Ambiente/Meteorologia/Proteção Civil, Transportes/Mobilidade, Saúde",,,"11, 12, 13, 14","Ao volante do carro em Fuga, estava o atual namorado da mulher e no banco de trás seguiam o filho de nove anos, que é também filho do ex-companheiro e uma entiada de catorza, filha do atual namorado. O homem perseguiu, acompanhado por uma outra pessoa e tentou que o carro da vítima se dispistasse. Quando a viatura ficou momentaneamente imoblizada, o suspeito partiu para a agressão. Mas a mulher conseguiu fugir do local e pedir ajuda às autoridades. O suspeito acabou de tido pela PSP com um mandado fora de flagrante do litro. Sim, menos de quatro horas, o investigador está divisando a defesação criminal de Lisboa, conseguiram localizar entre seteiro o suspeito e, perfeitamente, teu. Em Mayoano, que a todas pessoas morreram em acidentes em que os carros se incendiaram. Dio Jota e o irmão André Silva perderam a vida num violento acidente em julho, o mês depois, em Castro verde, mais seis vítimas mortais, cinco elementos da mesma família, emigrante em Inglaterra e o ocupante do outro veículo envolvido. O mais recente é o da madrugada do mingo que vítimo ou seis jovens. Em todos estes acidentes mortais seguidos de incêndio há sempre a conjugação de três fatores. toda a ponta pronta do quente de despiste alta velocidade. Sabemos que ele colhide com o lance dele, portanto lado esquerdo, e depois vai bater no pilar acabando por inseniar-se. Tudo indica, olhando para aquelas imagens, que o nesse momento veículo se já estivesse em inseniar. Os veículos mais recentes, como é o caso, possuem já de origem, mecanismos da segurança extra para este tipo de situações. A carreira já era conhecida do motorista, mas isso não foi suficiente para evitar o acidente com um autocarro na freguesia de meia em arcos de Valdeves. O condutor viajava sozinho sem passageiros e escapou e lezo depois de se ter despistado numa curva. O vidro da frente do autocarro ficou o partido e foi por aí que o único ocupante conseguiu sair da viatura. Foi transportado para o hospital de Viana do Castelo, onde passou amanhã. As autoridades estiveram no local e iniciaram os processos abituais de investigação, mas ainda não são conhecidas as causas do despista. A TVI contactou a empresa Transportes, responsável pela viatura, que até o momento não prestou declarações. Este ano já foram registados mais de 125 mil acidentes rodaviários e o número de fritos graves e liseiros aumentou o faça ou ano passado.","Ao volante do carro em Fuga, estava o atual namorado da mulher e no banco de trás seguiam o filho de nove anos, que é também filho do ex-companheiro e uma entiada de catorza, filha do atual namorado. O homem perseguiu, acompanhado por uma outra pessoa e tentou que o carro da vítima se dispistasse. Quando a viatura ficou momentaneamente imoblizada, o suspeito partiu para a agressão. Mas a mulher conseguiu fugir do local e pedir ajuda às autoridades. O suspeito acabou de tido pela PSP com um mandado fora de flagrante do litro. Sim, menos de quatro horas, o investigador está divisando a defesação criminal de Lisboa, conseguiram localizar entre seteiro o suspeito e, perfeitamente, teu. Em Mayoan..."
19,Governo/Partidos,3.0,1.0,3.0,1.0,1,"Governo/Partidos, Internacional",,,15,"José Socatista está indignado com as dúvidas de uma série público sobre o algado e eventual pregufuga, aciada as viagens que têm feito ao Brasil e aos Emirados árabes Unidos. O antigo ministro desmente que alguma vez tenha cedido o","José Socatista está indignado com as dúvidas de uma série público sobre o algado e eventual pregufuga, aciada as viagens que têm feito ao Brasil e aos Emirados árabes Unidos. O antigo ministro desmente que alguma vez tenha cedido o"
20,Governo/Partidos,12.0,1.0,12.0,1.0,1,"Governo/Partidos, Internacional",,,15,"José Socatista está indignado com as dúvidas de uma série público sobre o algado e eventual pregufuga, aciada as viagens que têm feito ao Brasil e aos Emirados árabes Unidos. O antigo ministro desmente que alguma vez tenha cedido o","José Socatista está indignado com as dúvidas de uma série público sobre o algado e eventual pregufuga, aciada as viagens que têm feito ao Brasil e aos Emirados árabes Unidos. O antigo ministro desmente que alguma vez tenha cedido o"
21,Governo/Partidos,3.0,1.0,3.0,1.0,1,"Governo/Partidos, Internacional",,,15,"José Socatista está indignado com as dúvidas de uma série público sobre o algado e eventual pregufuga, aciada as viagens que têm feito ao Brasil e aos Emirados árabes Unidos. O antigo ministro desmente que alguma vez tenha cedido o","José Socatista está indignado com as dúvidas de uma série público sobre o algado e eventual pregufuga, aciada as viagens que têm feito ao Brasil e aos Emirados árabes Unidos. O antigo ministro desmente que alguma vez tenha cedido o"
22,Justiça/Segurança,30.0,0.5263157894736842,57.0,1.0,3,"Governo/Partidos, Internacional, Justiça/Segurança",,,"15, 16","José Socatista está indignado com as dúvidas de uma série público sobre o algado e eventual pregufuga, aciada as viagens que têm feito ao Brasil e aos Emirados árabes Unidos. O antigo ministro desmente que alguma vez tenha cedido o limite máximo de cinco dias, a partir do qual sou obrigada a comunicar o local da deslucação ao Tribunal. Vindo, medi-oriento, tinha uma","José Socatista está indignado com as dúvidas de uma série público sobre o algado e eventual pregufuga, aciada as viagens que têm feito ao Brasil e aos Emirados árabes Unidos. O antigo ministro desmente que alguma vez tenha cedido o limite máximo de cinco dias, a partir do qual sou obrigada a comunicar o local da deslucação ao Tribunal. Vindo, medi-oriento, tinha uma"
23,Other/Unknown,39.0,1.0,39.0,1.0,2,,,,16,"Vindo, medi-oriento, tinha uma jornalista do Correio da Manhã TV, perguntando o que eu fui fazer há a mudar a vina às últimas duas semanas. Quero dizer, um mistério público faz investigações às pessoas que estão em julgamento e falam clintestinamente. E depois mandam os jornalistas fazer estas perguntas.","Vindo, medi-oriento, tinha uma jornalista do Correio da Manhã TV, perguntando o que eu fui fazer há a mudar a vina às últimas duas semanas. Quero dizer, um mistério público faz investigações às pessoas que estão em julgamento e falam clintestinamente. E depois mandam os jornalistas fazer estas perguntas."
24,Justiça/Segurança,30.0,0.45454545454545453,66.0,0.6875,3,"Governo/Partidos, Justiça/Segurança",,,"16, 17, 18","jornalista do Correio da Manhã TV, perguntando o que eu fui fazer há a mudar a vina às últimas duas semanas. Quero dizer, um mistério público faz investigações às pessoas que estão em julgamento e falam clintestinamente. E depois mandam os jornalistas fazer estas perguntas. Eu fiz duas viagens à Buda-Abi ambas, ambas, foram feitas num período curto de quatro dias, cinco dias, nunca decidendo aquilo que é o prazo, ou legal. Apesar de não querer comentar, diretamente o caso, a ministra da justiça lembra que existem medidas acautiladas para as situações em que o perigo de fuga está em cima da mesa. Se o vai estar do receio de fico de qualquer pessoa que estáis ajudados, há medidas para a lei. Para que pareça situação? Não, não. Não, não. Não. Não. Não. Não. Não pode dizer, não. Não vou pronunciar sobre esse caso. Encontreto? Sujeito a termo de identidade e residência, sócrates não pode mudar de casa nem sair do país. Durante mais de cinco dias, sem comunicar as autoridades, a nova residência, ou o sítio, onde possa ser encontrar.","jornalista do Correio da Manhã TV, perguntando o que eu fui fazer há a mudar a vina às últimas duas semanas. Quero dizer, um mistério público faz investigações às pessoas que estão em julgamento e falam clintestinamente. E depois mandam os jornalistas fazer estas perguntas. Eu fiz duas viagens à Buda-Abi ambas, ambas, foram feitas num período curto de quatro dias, cinco dias, nunca decidendo aquilo que é o prazo, ou legal. Apesar de não querer comentar, diretamente o caso, a ministra da justiça lembra que existem medidas acautiladas para as situações em que o perigo de fuga está em cima da mesa. Se o vai estar do receio de fico de qualquer pessoa que estáis ajudados, há medidas para a lei. P..."
25,No speech,0.0,0.0,0.0,0.0,0,,,,,,
26,No speech,0.0,0.0,0.0,0.0,0,,,,,,
27,No speech,0.0,0.0,0.0,0.0,0,,,,,,
28,No speech,0.0,0.0,0.0,0.0,0,,,,,,
29,Internacional,30.0,0.3333333333333333,90.0,0.8571428571428571,3,Internacional,,,"19, 20","Vladimir Putin deixou os enviados do donal de soã para Moscouvo duas horas a espera e quando recebeu a Comitiva Distivo, o Itcófia já sabia o que iria dizer. O presente ruso considera inaceitáveis as propostas europeias para um acordo de paz com o Crania e por isso antes mesmo do encontro Putin deixou um aviso. A Russia não quer entrar em guerra com Europa, mas será pronta caso essa seja a vontade europeia. Antes de mais uma ronda de negociações de paz, a Russia reivindica a captura de Pokrovsky Vovciansk. A televisão russa Mostrochef das Forças Armadas em formar Vladimir Putin. O Ministerio da Defesa divulgou imagens de soldados russos no centro de Pokrovsky. E antes de reunião com os representantes americanos, o presidente confirma.","Vladimir Putin deixou os enviados do donal de soã para Moscouvo duas horas a espera e quando recebeu a Comitiva Distivo, o Itcófia já sabia o que iria dizer. O presente ruso considera inaceitáveis as propostas europeias para um acordo de paz com o Crania e por isso antes mesmo do encontro Putin deixou um aviso. A Russia não quer entrar em guerra com Europa, mas será pronta caso essa seja a vontade europeia. Antes de mais uma ronda de negociações de paz, a Russia reivindica a captura de Pokrovsky Vovciansk. A televisão russa Mostrochef das Forças Armadas em formar Vladimir Putin. O Ministerio da Defesa divulgou imagens de soldados russos no centro de Pokrovsky. E antes de reunião com os repre..."
30,No speech,0.0,0.0,0.0,0.0,0,,,,,,
31,No speech,0.0,0.0,0.0,0.0,0,,,,,,
32,No speech,0.0,0.0,0.0,0.0,0,,,,,,
33,No speech,0.0,0.0,0.0,0.0,0,,,,,,
34,No speech,0.0,0.0,0.0,0.0,0,,,,,,
35,No speech,0.0,0.0,0.0,0.0,0,,,,,,
36,No speech,0.0,0.0,0.0,0.0,0,,,,,,
37,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,21,"E está a espera, bonitos, andará mais de 3 horas desses sinais que","E está a espera, bonitos, andará mais de 3 horas desses sinais que"
38,Other/Unknown,6.0,1.0,6.0,1.0,1,,,,21,"E está a espera, bonitos, andará mais de 3 horas desses sinais que","E está a espera, bonitos, andará mais de 3 horas desses sinais que"
39,Internacional,12.0,0.19047619047619047,63.0,1.0,3,Internacional,,CHEGA,21,"E está a espera, bonitos, andará mais de 3 horas desses sinais que chega em de Muscovo. E diz o presidente Vladimir Zelensky que esses sinais forem positivos, positivos para aquilo que é também o interesse da Ukraine. Estará disponível para encontrar-se com a delegação americana. E essa encontro poderá acontecer mesmo na Europa, onde Vladimir Zelensky está neste momento, como ouvimos anteriormente. O presidente do Craniano deixou algumas ideias na mensagem que deixou esta noite aos Cranianos, já depois do discurso na Irlanda, dizendo que está pronto para tomar decisões, mas essas decisões têm que ser tomadas num contexto, em que haja também fatores favoráveis para a Ucrania e sublinha mais uma vez que as garantias de segurança são muito importantes, porque diz ele quem está neste momento a combater, quem é que, garante que depois de um cessar fogo sem garantia, a lúcia não volta a","E está a espera, bonitos, andará mais de 3 horas desses sinais que chega em de Muscovo. E diz o presidente Vladimir Zelensky que esses sinais forem positivos, positivos para aquilo que é também o interesse da Ukraine. Estará disponível para encontrar-se com a delegação americana. E essa encontro poderá acontecer mesmo na Europa, onde Vladimir Zelensky está neste momento, como ouvimos anteriormente. O presidente do Craniano deixou algumas ideias na mensagem que deixou esta noite aos Cranianos, já depois do discurso na Irlanda, dizendo que está pronto para tomar decisões, mas essas decisões têm que ser tomadas num contexto, em que haja também fatores favoráveis para a Ucrania e sublinha mais u..."
40,Saúde,30.0,0.35714285714285715,84.0,0.7368421052631579,4,"Internacional, Saúde, Educação",,,"21, 22","discurso na Irlanda, dizendo que está pronto para tomar decisões, mas essas decisões têm que ser tomadas num contexto, em que haja também fatores favoráveis para a Ucrania e sublinha mais uma vez que as garantias de segurança são muito importantes, porque diz ele quem está neste momento a combater, quem é que, garante que depois de um cessar fogo sem garantia, a lúcia não volta a atacar quando as pessoas que neste momento estão na linha da frente estão a defender o país, já terem regressado aos seus trabalhos, aos médicos e os professores, portanto todas as profissões que neste momento estão de certa forma disfalcadas por causa desta guerra. Entretanto, há uma ou outra informação que, entretanto, foi divulgada pela imprensa norte-americana e que diz que Vladimir Putin parece não estar disposto a abdicar daquilo que é território, e também daquilo que é a redução das forces armadas do Cranianas e, sobretudo, também uma mensagem para a Europa que a Europa tem de reconhecer os territórios que foram anexados pelo Cremlin. Portanto, muito expectativa relativamente a esta reunião em Moscou. Não, não adiaste-se até a resba. A fazer da Utrina, a minha essa Trump pode ser estendida até a países como a China. E onde provenham os produtos químicos necessários à produção de piacios, que estão a matar perto de 100 mil mortes americanos por ano. Esse tema já está em cidadão, muitas vezes com o chineses, mas para já Trump ainda mira a América Latina. Especial a Venezuela,","discurso na Irlanda, dizendo que está pronto para tomar decisões, mas essas decisões têm que ser tomadas num contexto, em que haja também fatores favoráveis para a Ucrania e sublinha mais uma vez que as garantias de segurança são muito importantes, porque diz ele quem está neste momento a combater, quem é que, garante que depois de um cessar fogo sem garantia, a lúcia não volta a atacar quando as pessoas que neste momento estão na linha da frente estão a defender o país, já terem regressado aos seus trabalhos, aos médicos e os professores, portanto todas as profissões que neste momento estão de certa forma disfalcadas por causa desta guerra. Entretanto, há uma ou outra informação que, entret..."
