block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
12,252.0,432.0,04:12,07:12,180.0,3.0,7,240.0,270.0,04:00,04:30,30.0,18.0,0.1,0.6,Internacional,"Internacional, Governo/Partidos, Saúde",presidente cancela visitas a espanha e ao vaticano | 19 58 | 89 vt 91 | a hérnia rara de marcelo | tvi | presidente em recuperação | tvi 19 59 | 19 59,Saúde,"Governo/Partidos, Saúde",,,"da República teve sempre o presidente que conhecemos, muito comunicativo, muito conversador, bem disposto, agradeceu aos profissionais de saúde. Já recebeu estas duas visitas de Luís Montenegro e também do presidente da Assembleia da República. E, portanto, o que importa agora perceberá, efetivamente, como exterram as próximas horas, e hoje já não haverá mais nenhum ponto de situação por parte do hospital, mas amanhã dia em que Marcelo Rebeaux de Souza poderá ter alta, e sim está a provir que possam novamente falar, se tudo correr bem, pelo meu último, com os órgãos de comunicação social,",3,
12,252.0,432.0,04:12,07:12,180.0,3.0,8,270.0,300.0,04:30,05:00,30.0,30.0,0.16666666666666666,1.0,Internacional,"Internacional, Governo/Partidos, Saúde",presidente cancela visitas a espanha e ao vaticano | 19 58 | 89 vt 91 | a hérnia rara de marcelo | tvi | presidente em recuperação | tvi 19 59 | 19 59,Saúde,Saúde,,,"para dizer, efetivamente, como é que o presidente da República passou esta última noite, se for efetivamente, a última noite aqui no hospital de São João. Mas sempre muito colaborativo também com os médicos, que nos disseram que respeitava aquilo que os médicos le pediam. Sabemos que Marcelo Rebeaux de Souza é um presidente muito ativo, com muita energia que quer logo entrar a outra vez na ação, digamos assim, aliás, no dia a dia ontem depois da operação, já queria discutir qual é que era a sua agenda para os próximos dias. Por isso, aí,",3,
12,252.0,432.0,04:12,07:12,180.0,3.0,9,300.0,330.0,05:00,05:30,30.0,30.0,0.16666666666666666,1.0,Internacional,"Internacional, Governo/Partidos, Saúde",presidente cancela visitas a espanha e ao vaticano | 19 58 | 89 vt 91 | a hérnia rara de marcelo | tvi | presidente em recuperação | tvi 19 59 | 19 59,Saúde,Saúde,,,"a Marcelo Rebeaux de Souza, que os médicos foram encontrando ao longo do dia de hoje, e, em porta, perceber também como é que vai passar, então, a noite, o dia a dia amanhã, começa também com uma visita que estava prevista para a noite de hoje, falo de José Luis Carneiro, secretário-Geraldo, do Partido Celista, que, quando você percebeu, queria chegar aqui ao Ports e ao hospital de São João, já tarde resolveu adiar esta visita. Para amanhã, às 9 da manhã. E a está José Luis Carveiro","3, 4",
12,252.0,432.0,04:12,07:12,180.0,3.0,10,330.0,360.0,05:30,06:00,30.0,30.0,0.16666666666666666,1.0,Internacional,"Internacional, Governo/Partidos, Saúde",presidente cancela visitas a espanha e ao vaticano | 19 58 | 89 vt 91 | a hérnia rara de marcelo | tvi | presidente em recuperação | tvi 19 59 | 19 59,Saúde,Saúde,,,"vai visitar também o presente arrepúbico, e isso depois de como bem dizias, Leonardo José Pedro Aguí<|da|> foi que ilgearam a intervenção rápida do SNS e também a boa disposição do presente arrepúbico, mesmo depois de uma cirurgia.",4,
12,252.0,432.0,04:12,07:12,180.0,3.0,11,360.0,390.0,06:00,06:30,30.0,30.0,0.16666666666666666,1.0,Internacional,"Internacional, Governo/Partidos, Saúde",presidente cancela visitas a espanha e ao vaticano | 19 58 | 89 vt 91 | a hérnia rara de marcelo | tvi | presidente em recuperação | tvi 19 59 | 19 59,Governo/Partidos,"Governo/Partidos, Saúde",,,"E é o que tem feito mesmo no hospital, Marcelo Baldoso, a promulgou esta terça-feira, um diploma do governo. É, portanto, caso",5,
12,252.0,432.0,04:12,07:12,180.0,3.0,12,390.0,420.0,06:30,07:00,30.0,30.0,0.16666666666666666,1.0,Internacional,"Internacional, Governo/Partidos, Saúde",presidente cancela visitas a espanha e ao vaticano | 19 58 | 89 vt 91 | a hérnia rara de marcelo | tvi | presidente em recuperação | tvi 19 59 | 19 59,Saúde,Saúde,,,"para dizer que está a trabalhar bem. Desmonte negro, toma a boa nota, da vitalidade do presidente, e não perde a oportunidade para recordar a qualidade do SNS. Também tivemos ocasião de verificar com o serviço nacional de saúde, fez a sua parte, fez com competência, fez com o espírito de serviço e demissão, que é o apanágio diário de muitos milhares de profissionais, que servem o nosso sistema de saúde, o serviço nacional de saúde também. As próximas visitas do",5,
12,252.0,432.0,04:12,07:12,180.0,3.0,13,420.0,450.0,07:00,07:30,30.0,12.0,0.06666666666666667,0.4,Internacional,"Internacional, Governo/Partidos, Saúde",presidente cancela visitas a espanha e ao vaticano | 19 58 | 89 vt 91 | a hérnia rara de marcelo | tvi | presidente em recuperação | tvi 19 59 | 19 59,Saúde,Saúde,,,"Luís Montenegro e a Guia Branco serão certamente ao palácio de balei, onde Marcelo Baldoso às vezes fica a recuperar e, claro, a trabalhar. Até amanhã noites, hora que terminou a cirurgial, presenta a República, houve uma corrida ao dicional e um médico para entender o real significado deste diagnóstico. E o prigo real para a saúde. Uma erna encarfrada pode ter como causa uma tosse mais forte ou uma simples obstipação. Mas quando","5, 6",
13,432.0,555.0,07:12,09:15,123.0,2.05,13,420.0,450.0,07:00,07:30,30.0,18.0,0.14634146341463414,0.6,Other/Unknown,,hérnia encarcerada | tvi 20 01 | tvi hérnia encarcerada | hernia encarcerada | surge quando tecido passa a parede abdominal | surge quando tecido passa a parede abdomina | 20 01 | 20 02,Saúde,Saúde,,,"Luís Montenegro e a Guia Branco serão certamente ao palácio de balei, onde Marcelo Baldoso às vezes fica a recuperar e, claro, a trabalhar. Até amanhã noites, hora que terminou a cirurgial, presenta a República, houve uma corrida ao dicional e um médico para entender o real significado deste diagnóstico. E o prigo real para a saúde. Uma erna encarfrada pode ter como causa uma tosse mais forte ou uma simples obstipação. Mas quando","5, 6",
13,432.0,555.0,07:12,09:15,123.0,2.05,14,450.0,480.0,07:30,08:00,30.0,30.0,0.24390243902439024,1.0,Other/Unknown,,hérnia encarcerada | tvi 20 01 | tvi hérnia encarcerada | hernia encarcerada | surge quando tecido passa a parede abdominal | surge quando tecido passa a parede abdomina | 20 01 | 20 02,Other/Unknown,,,,"acontece, existe uma intervenção rápida. Uma erna encarcerada surscunda a pareda dominal na zona da barriga, abre o espaço por onde há algum descido, normalmente o instino delgado consegue passar, ficando depois preso sem voltar ao lugar, formando o que se chama uma anza. As causas são diversas e até podem ser situações comuns. De ser que as pessoas triviasco, o matósses se cedo, o que é","6, 7",
13,432.0,555.0,07:12,09:15,123.0,2.05,15,480.0,510.0,08:00,08:30,30.0,30.0,0.24390243902439024,1.0,Other/Unknown,,hérnia encarcerada | tvi 20 01 | tvi hérnia encarcerada | hernia encarcerada | surge quando tecido passa a parede abdominal | surge quando tecido passa a parede abdomina | 20 01 | 20 02,Other/Unknown,,,,"o outro dia, os espotos, ou às vezes a objetivação crônica. Os sintomas são dor e enxaste no local da erna febre, e, como aconteceu com o presidente da República, nausias e vômitos. Quando se tem uma erna encarcerada, a sussão passa normalmente pela cirurgia para recolocar o descido no lugar. E o tempo de resposta é importante, pelas consequências, que pode ter a demora.",7,
14,555.0,642.0,09:15,10:42,87.0,1.45,18,570.0,600.0,09:30,10:00,30.0,30.0,0.3448275862068966,1.0,Saúde,"Saúde, Eleições/Campanha",marcelo operado de urgência | tvi 20 03 | 20 03 | 1 vi 20 03 | 1v i 20 03 | problema de saúde marcou agenda das presidenciais | problema de saúde marcou agenda das presidencial | 20 04,Eleições/Campanha,"Eleições/Campanha, Saúde",,,"As agendas dos candidatos presidenciais foram invitablemente marcadas pelo estado de saúde do atual presidente da República. A cirurgia, ao chefe de estado, levantou uma questão de via ou não ser substituído no cargo. Do ismarques mentes e a da aventura não têm dúvidas. Esse período, como é o caso agora de Marçalba-Odeçosa, não nos torna incapazes de tomar decisões. Quando estamos conscientes e com capacidade de tomar, pense que é o caso do presidente Marçalba-Odeçosa. E o portanto não há motivo nenhum para que Marçalba-Odeçosa seja",8,
14,555.0,642.0,09:15,10:42,87.0,1.45,19,600.0,630.0,10:00,10:30,30.0,30.0,0.3448275862068966,1.0,Saúde,"Saúde, Eleições/Campanha",marcelo operado de urgência | tvi 20 03 | 20 03 | 1 vi 20 03 | 1v i 20 03 | problema de saúde marcou agenda das presidenciais | problema de saúde marcou agenda das presidencial | 20 04,Other/Unknown,,,,substituído. Por ninguém e por nenhum cargo. Está na planitude neste momento das suas capacidades. O presidente não está incapacitado. A verdade é,"8, 9",
14,555.0,642.0,09:15,10:42,87.0,1.45,20,630.0,660.0,10:30,11:00,30.0,12.0,0.13793103448275862,0.4,Saúde,"Saúde, Eleições/Campanha",marcelo operado de urgência | tvi 20 03 | 20 03 | 1 vi 20 03 | 1v i 20 03 | problema de saúde marcou agenda das presidenciais | problema de saúde marcou agenda das presidencial | 20 04,Governo/Partidos,"Governo/Partidos, Justiça/Segurança",Catarina Martins,,"que a Constituição não é clara no artigo 162, diz que paranto o introdimento temporário, o presidente deve ser substituído pelo presidente da Assembleia da República. Para isso o acontecer, teria de ser o procurador geral da República a solicitar a substituição de Marcelo, mas o Tribunal Constitucional teria de se pronunciar. O objetivo é evitar um afestamento forçado do presidente, Catarina Martins, diz que a situação não se culcou apesar da intervenção cirúrgica. Sabemos que teve uma intervenção cirúrgica que correu bem, que acordou e",9,
15,642.0,690.0,10:42,11:30,48.0,0.8,20,630.0,660.0,10:30,11:00,30.0,18.0,0.375,0.6,Justiça/Segurança,"Justiça/Segurança, Eleições/Campanha",constituição não define impedimento temporário | substituição do presidente | 20 05 | tvi | substituição do presidente constituição não define impedimento temporário | tvi 20 05 | nstituição não define impedimento temporário | pgr tem de pedir ao constitucional para validar,Governo/Partidos,"Governo/Partidos, Justiça/Segurança",Catarina Martins,,"que a Constituição não é clara no artigo 162, diz que paranto o introdimento temporário, o presidente deve ser substituído pelo presidente da Assembleia da República. Para isso o acontecer, teria de ser o procurador geral da República a solicitar a substituição de Marcelo, mas o Tribunal Constitucional teria de se pronunciar. O objetivo é evitar um afestamento forçado do presidente, Catarina Martins, diz que a situação não se culcou apesar da intervenção cirúrgica. Sabemos que teve uma intervenção cirúrgica que correu bem, que acordou e",9,
15,642.0,690.0,10:42,11:30,48.0,0.8,21,660.0,690.0,11:00,11:30,30.0,30.0,0.625,1.0,Justiça/Segurança,"Justiça/Segurança, Eleições/Campanha",constituição não define impedimento temporário | substituição do presidente | 20 05 | tvi | substituição do presidente constituição não define impedimento temporário | tvi 20 05 | nstituição não define impedimento temporário | pgr tem de pedir ao constitucional para validar,Other/Unknown,,,,"portanto está na plena de capacidade e a natural que estão em plena de capacidade não se faça substituir. A decisão foi tomada seguramente em pouco tempo, na verdade provas que novo em uma necessidade correu tudo bem, portanto acho que também não vale bem a criarmos problemas a não ir a eles não exista.",9,
16,690.0,693.0,11:30,11:33,3.0,0.05,22,690.0,720.0,11:30,12:00,30.0,3.0,1.0,0.1,Other/Unknown,,tvi 20 05 | a segu | 2 976 | orta de acento,Justiça/Segurança,Justiça/Segurança,,,"Lisboa foi pálco de um cenário típico de um filme de ação. A PSP do Tevo Homem, que perseguia a ex-mulher de carro na zona dos olivais, a Lisboa. A antia-companheira chegou a acionar botão de pânico, depois da viatura",10,
17,693.0,756.0,11:33,12:36,63.0,1.05,22,690.0,720.0,11:30,12:00,30.0,27.0,0.42857142857142855,0.9,Economia/Proteção Social,Economia/Proteção Social,apoios sociais vão subir em 2026 | tvi 20 05 | tvi 20 06 | segn | perseguição perigosa | 20 06 | tvi | homem tenta abalroar carro da ex mulher nos olivais,Justiça/Segurança,Justiça/Segurança,,,"Lisboa foi pálco de um cenário típico de um filme de ação. A PSP do Tevo Homem, que perseguia a ex-mulher de carro na zona dos olivais, a Lisboa. A antia-companheira chegou a acionar botão de pânico, depois da viatura",10,
17,693.0,756.0,11:33,12:36,63.0,1.05,23,720.0,750.0,12:00,12:30,30.0,30.0,0.47619047619047616,1.0,Economia/Proteção Social,Economia/Proteção Social,apoios sociais vão subir em 2026 | tvi 20 05 | tvi 20 06 | segn | perseguição perigosa | 20 06 | tvi | homem tenta abalroar carro da ex mulher nos olivais,Other/Unknown,,,,"ter embatido contra a sua. Ela levava dois filhos monóxidos dentro do carro. Mesmo sabendo disso, o aggressor tentou a Balroala várias vezes.",10,
17,693.0,756.0,11:33,12:36,63.0,1.05,24,750.0,780.0,12:30,13:00,30.0,6.0,0.09523809523809523,0.2,Economia/Proteção Social,Economia/Proteção Social,apoios sociais vão subir em 2026 | tvi 20 05 | tvi 20 06 | segn | perseguição perigosa | 20 06 | tvi | homem tenta abalroar carro da ex mulher nos olivais,Justiça/Segurança,Justiça/Segurança,,,"Ao volante do carro em Fuga, estava o atual namorado da mulher e no banco de trás seguiam o filho de nove anos, que é também filho do ex-companheiro e uma entiada de catorza, filha do atual namorado. O homem perseguiu, acompanhado por uma outra pessoa e tentou que o carro da vítima se dispistasse. Quando",11,
18,756.0,1050.0,12:36,17:30,294.0,4.9,24,750.0,780.0,12:30,13:00,30.0,24.0,0.08163265306122448,0.8,Justiça/Segurança,"Justiça/Segurança, Educação, Ambiente/Meteorologia/Proteção Civil, Transportes/Mobilidade",agressor detido pela psp | tvi 20 06 | tvi agressor detido pela psp | tvi 20 07 | homem faz perseguição perigosa à ex mulher e filhq | homem faz perseguição perigosa à ex mulher e filh | homem faz perseguição perigosa à ex mulher e filho | homem faz perseguição perigosa à ex mulher e filhc,Justiça/Segurança,Justiça/Segurança,,,"Ao volante do carro em Fuga, estava o atual namorado da mulher e no banco de trás seguiam o filho de nove anos, que é também filho do ex-companheiro e uma entiada de catorza, filha do atual namorado. O homem perseguiu, acompanhado por uma outra pessoa e tentou que o carro da vítima se dispistasse. Quando",11,
18,756.0,1050.0,12:36,17:30,294.0,4.9,25,780.0,810.0,13:00,13:30,30.0,30.0,0.10204081632653061,1.0,Justiça/Segurança,"Justiça/Segurança, Educação, Ambiente/Meteorologia/Proteção Civil, Transportes/Mobilidade",agressor detido pela psp | tvi 20 06 | tvi agressor detido pela psp | tvi 20 07 | homem faz perseguição perigosa à ex mulher e filhq | homem faz perseguição perigosa à ex mulher e filh | homem faz perseguição perigosa à ex mulher e filho | homem faz perseguição perigosa à ex mulher e filhc,Justiça/Segurança,Justiça/Segurança,,,"a viatura ficou momentaneamente imoblizada, o suspeito partiu para a agressão. Mas a mulher conseguiu fugir do local e pedir ajuda às autoridades. O suspeito acabou de tido pela PSP com um mandado fora de flagrante do litro. Sim, menos de quatro horas, o investigador está divisando a defesação criminal de Lisboa, conseguiram localizar entre seteiro o suspeito e, perfeitamente, teu.",11,
18,756.0,1050.0,12:36,17:30,294.0,4.9,27,840.0,870.0,14:00,14:30,30.0,30.0,0.10204081632653061,1.0,Justiça/Segurança,"Justiça/Segurança, Educação, Ambiente/Meteorologia/Proteção Civil, Transportes/Mobilidade",agressor detido pela psp | tvi 20 06 | tvi agressor detido pela psp | tvi 20 07 | homem faz perseguição perigosa à ex mulher e filhq | homem faz perseguição perigosa à ex mulher e filh | homem faz perseguição perigosa à ex mulher e filho | homem faz perseguição perigosa à ex mulher e filhc,Justiça/Segurança,Justiça/Segurança,,,"Em Mayoano, que a todas pessoas morreram em acidentes em que os carros se incendiaram. Dio Jota e o irmão André Silva perderam a vida num violento acidente em julho, o mês depois, em Castro verde, mais seis vítimas mortais, cinco elementos da mesma família, emigrante em Inglaterra e o ocupante do outro veículo envolvido. O mais recente é o da madrugada do mingo que vítimo",12,
18,756.0,1050.0,12:36,17:30,294.0,4.9,28,870.0,900.0,14:30,15:00,30.0,30.0,0.10204081632653061,1.0,Justiça/Segurança,"Justiça/Segurança, Educação, Ambiente/Meteorologia/Proteção Civil, Transportes/Mobilidade",agressor detido pela psp | tvi 20 06 | tvi agressor detido pela psp | tvi 20 07 | homem faz perseguição perigosa à ex mulher e filhq | homem faz perseguição perigosa à ex mulher e filh | homem faz perseguição perigosa à ex mulher e filho | homem faz perseguição perigosa à ex mulher e filhc,Ambiente/Meteorologia/Proteção Civil,"Justiça/Segurança, Ambiente/Meteorologia/Proteção Civil",,,ou seis jovens. Em todos estes acidentes mortais seguidos de incêndio há sempre a conjugação de três fatores.,12,
18,756.0,1050.0,12:36,17:30,294.0,4.9,29,900.0,930.0,15:00,15:30,30.0,30.0,0.10204081632653061,1.0,Justiça/Segurança,"Justiça/Segurança, Educação, Ambiente/Meteorologia/Proteção Civil, Transportes/Mobilidade",agressor detido pela psp | tvi 20 06 | tvi agressor detido pela psp | tvi 20 07 | homem faz perseguição perigosa à ex mulher e filhq | homem faz perseguição perigosa à ex mulher e filh | homem faz perseguição perigosa à ex mulher e filho | homem faz perseguição perigosa à ex mulher e filhc,Justiça/Segurança,Justiça/Segurança,,,"toda a ponta pronta do quente de despiste alta velocidade. Sabemos que ele colhide com o lance dele, portanto lado esquerdo, e depois vai bater no pilar acabando por inseniar-se. Tudo indica, olhando para aquelas imagens, que o nesse momento veículo se já estivesse em inseniar. Os veículos mais recentes, como é o caso,",13,
18,756.0,1050.0,12:36,17:30,294.0,4.9,30,930.0,960.0,15:30,16:00,30.0,30.0,0.10204081632653061,1.0,Justiça/Segurança,"Justiça/Segurança, Educação, Ambiente/Meteorologia/Proteção Civil, Transportes/Mobilidade",agressor detido pela psp | tvi 20 06 | tvi agressor detido pela psp | tvi 20 07 | homem faz perseguição perigosa à ex mulher e filhq | homem faz perseguição perigosa à ex mulher e filh | homem faz perseguição perigosa à ex mulher e filho | homem faz perseguição perigosa à ex mulher e filhc,Other/Unknown,,,,"possuem já de origem, mecanismos da segurança extra para este tipo de situações.",13,
18,756.0,1050.0,12:36,17:30,294.0,4.9,32,990.0,1020.0,16:30,17:00,30.0,30.0,0.10204081632653061,1.0,Justiça/Segurança,"Justiça/Segurança, Educação, Ambiente/Meteorologia/Proteção Civil, Transportes/Mobilidade",agressor detido pela psp | tvi 20 06 | tvi agressor detido pela psp | tvi 20 07 | homem faz perseguição perigosa à ex mulher e filhq | homem faz perseguição perigosa à ex mulher e filh | homem faz perseguição perigosa à ex mulher e filho | homem faz perseguição perigosa à ex mulher e filhc,Transportes/Mobilidade,"Justiça/Segurança, Transportes/Mobilidade",,,"A carreira já era conhecida do motorista, mas isso não foi suficiente para evitar o acidente com um autocarro na freguesia de meia em arcos de Valdeves. O condutor viajava sozinho sem passageiros e escapou e lezo depois de se ter despistado numa curva. O vidro da frente do autocarro ficou o partido e foi por aí que o único ocupante",14,
18,756.0,1050.0,12:36,17:30,294.0,4.9,33,1020.0,1050.0,17:00,17:30,30.0,30.0,0.10204081632653061,1.0,Justiça/Segurança,"Justiça/Segurança, Educação, Ambiente/Meteorologia/Proteção Civil, Transportes/Mobilidade",agressor detido pela psp | tvi 20 06 | tvi agressor detido pela psp | tvi 20 07 | homem faz perseguição perigosa à ex mulher e filhq | homem faz perseguição perigosa à ex mulher e filh | homem faz perseguição perigosa à ex mulher e filho | homem faz perseguição perigosa à ex mulher e filhc,Justiça/Segurança,"Saúde, Justiça/Segurança, Transportes/Mobilidade",,,"conseguiu sair da viatura. Foi transportado para o hospital de Viana do Castelo, onde passou amanhã. As autoridades estiveram no local e iniciaram os processos abituais de investigação, mas ainda não são conhecidas as causas do despista. A TVI contactou a empresa Transportes, responsável pela viatura, que até o momento não prestou declarações. Este ano já foram registados mais de 125 mil acidentes rodaviários e o número de fritos graves e liseiros aumentou o faça ou ano passado.",14,
19,1050.0,1053.0,17:30,17:33,3.0,0.05,34,1050.0,1080.0,17:30,18:00,30.0,3.0,1.0,0.1,Other/Unknown,,tvi 20 11 | a segu | 2 976 | 100,Governo/Partidos,"Governo/Partidos, Internacional",,,"José Socatista está indignado com as dúvidas de uma série público sobre o algado e eventual pregufuga, aciada as viagens que têm feito ao Brasil e aos Emirados árabes Unidos. O antigo ministro desmente que alguma vez tenha cedido o",15,
20,1053.0,1065.0,17:33,17:45,12.0,0.2,34,1050.0,1080.0,17:30,18:00,30.0,12.0,1.0,0.4,Other/Unknown,,quedas em casa podem ser fatais | tvi 20 11 | tv i 20 11 | tv i 20 12 | tvi 20 12 | i ser fatais,Governo/Partidos,"Governo/Partidos, Internacional",,,"José Socatista está indignado com as dúvidas de uma série público sobre o algado e eventual pregufuga, aciada as viagens que têm feito ao Brasil e aos Emirados árabes Unidos. O antigo ministro desmente que alguma vez tenha cedido o",15,
21,1065.0,1068.0,17:45,17:48,3.0,0.05,34,1050.0,1080.0,17:30,18:00,30.0,3.0,1.0,0.1,Other/Unknown,,tvi 20 12,Governo/Partidos,"Governo/Partidos, Internacional",,,"José Socatista está indignado com as dúvidas de uma série público sobre o algado e eventual pregufuga, aciada as viagens que têm feito ao Brasil e aos Emirados árabes Unidos. O antigo ministro desmente que alguma vez tenha cedido o",15,
22,1068.0,1125.0,17:48,18:45,57.0,0.95,34,1050.0,1080.0,17:30,18:00,30.0,12.0,0.21052631578947367,0.4,Justiça/Segurança,"Justiça/Segurança, Governo/Partidos",tvi justiça teme fuga de sócrates | justiça teme fuga de sócrates | tvi 20 12 | antigo governante considera suspeitas maldosas | antigo governante considera suspeitas maldosa | 20 12 | tvi | 1 vi 20 12,Governo/Partidos,"Governo/Partidos, Internacional",,,"José Socatista está indignado com as dúvidas de uma série público sobre o algado e eventual pregufuga, aciada as viagens que têm feito ao Brasil e aos Emirados árabes Unidos. O antigo ministro desmente que alguma vez tenha cedido o",15,
