block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
7,204.0,330.0,03:24,05:30,126.0,2.1,7,240.0,270.0,04:00,04:30,30.0,30.0,0.23809523809523808,1.0,Justiça/Segurança,"Justiça/Segurança, Ambiente/Meteorologia/Proteção Civil, Governo/Partidos",19 57 | tvi sócrates ataca a juíza | sócrates ataca a juíza | jornal nacional | tvi 19 57 | antigo governante acusa susana seca de mentir | 19 58 | antigo governante acusa susana seca de mentip,Governo/Partidos,Governo/Partidos,,,"João Sosa Naseca, do processo de operação marquês, o antigo primeiro ministro diz o offendido, porque é falso e injusto que a renúncia tenha sido uma manobra dilatoria e acusou a João Sosa de Parcialidade. João Sosa<|pt|> Commission, grande que ele é a decisão de Pedro de Lille, porque diz, perde-se com a saída do seu advogado, porque é difícil substituí-lo dado o conhecimento que tem do processo. O antigo chefe do governo devolve as acusações",4,
7,204.0,330.0,03:24,05:30,126.0,2.1,8,270.0,300.0,04:30,05:00,30.0,30.0,0.23809523809523808,1.0,Justiça/Segurança,"Justiça/Segurança, Ambiente/Meteorologia/Proteção Civil, Governo/Partidos",19 57 | tvi sócrates ataca a juíza | sócrates ataca a juíza | jornal nacional | tvi 19 57 | antigo governante acusa susana seca de mentir | 19 58 | antigo governante acusa susana seca de mentip,Justiça/Segurança,Justiça/Segurança,,,"e acusou estado de ter promovido, ao longo dos últimos dez anos, várias manobras dilatorias que o prejudicaram. E por isso, peda que o tribunal não atropelam os seus direitos, em nome do que diz ser uma pressa que ele tenha sido imposta pelas manobras dilatorias. Sócrates critica ainda os esclarcimentos do tribunal via com o seu superior da magistratura aos jornalistas sobre os crimes de corrupção ativa, relativos a Valdo Lobo, que vão prescrever no primeiro",4,
7,204.0,330.0,03:24,05:30,126.0,2.1,9,300.0,330.0,05:00,05:30,30.0,30.0,0.23809523809523808,1.0,Justiça/Segurança,"Justiça/Segurança, Ambiente/Meteorologia/Proteção Civil, Governo/Partidos",19 57 | tvi sócrates ataca a juíza | sócrates ataca a juíza | jornal nacional | tvi 19 57 | antigo governante acusa susana seca de mentir | 19 58 | antigo governante acusa susana seca de mentip,Governo/Partidos,"Governo/Partidos, Justiça/Segurança",,,"semestre de 2006. Fala, num comportamento afrontoso aos direitos da defesa, por não ter sido discutido, este tema em audiência de julgamento e acrescenta que o mesmo não se faz nos jornais. Sócrates, pedo por isso, a juiza que ele seja entrega os esclarcimentos dado pelo tribunal aos jornalistas. O julgamento da opressão marquês está suspensu até dezembro até o antigo primeiro ministro, nomear o novo advogado.",4,
8,330.0,363.0,05:30,06:03,33.0,0.55,10,330.0,360.0,05:30,06:00,30.0,30.0,0.9090909090909091,1.0,Saúde,Saúde,tvi acesso a exames no privado | acesso a exames no privado | 19 59 | jornal nacional | registadas quase 100 queixas de utentes do sns | tvi 20 00 | 20 00 | tvi,Saúde,Saúde,,,"Os autentes do serviço nacional de saúde estão a caixar-se cada vez mais da discriminação quando têm de recorrer a serviços de saúde privados. Este é nos reclamações, esperaram. Vão a caminho de uma centena as caixas feitas à RES, a entidade reguladora da saúde. No ano passado",5,
8,330.0,363.0,05:30,06:03,33.0,0.55,11,360.0,390.0,06:00,06:30,30.0,3.0,0.09090909090909091,0.1,Saúde,Saúde,tvi acesso a exames no privado | acesso a exames no privado | 19 59 | jornal nacional | registadas quase 100 queixas de utentes do sns | tvi 20 00 | 20 00 | tvi,Saúde,Saúde,,,"foram registadas 77 reclamações no total do ano. As caixas têm a ver com acesso a exames, análises e tratamentos a centros privados. Segundo a RES, a dificuldades na marcação e realização de exames como oicografias, mamografias, ressonâncias, tac, tratamentos de reablitação como o fisiotrapia. As vagas e assistentes nos centros privados para os autentes do SNS podem levar a uma espera de três a quatro meses. A entidade reguladora da saúde lançou um alerta em outubro ao hospitador",5,
9,363.0,366.0,06:03,06:06,3.0,0.05,11,360.0,390.0,06:00,06:30,30.0,3.0,1.0,0.1,Other/Unknown,,tvi 20 00,Saúde,Saúde,,,"foram registadas 77 reclamações no total do ano. As caixas têm a ver com acesso a exames, análises e tratamentos a centros privados. Segundo a RES, a dificuldades na marcação e realização de exames como oicografias, mamografias, ressonâncias, tac, tratamentos de reablitação como o fisiotrapia. As vagas e assistentes nos centros privados para os autentes do SNS podem levar a uma espera de três a quatro meses. A entidade reguladora da saúde lançou um alerta em outubro ao hospitador",5,
10,366.0,522.0,06:06,08:42,156.0,2.6,11,360.0,390.0,06:00,06:30,30.0,24.0,0.15384615384615385,0.8,Justiça/Segurança,"Saúde, Justiça/Segurança",35 1 | philips | tedas pressões | zero praesac | zerz | 20 00 | a passar | acesso a exames no privado,Saúde,Saúde,,,"foram registadas 77 reclamações no total do ano. As caixas têm a ver com acesso a exames, análises e tratamentos a centros privados. Segundo a RES, a dificuldades na marcação e realização de exames como oicografias, mamografias, ressonâncias, tac, tratamentos de reablitação como o fisiotrapia. As vagas e assistentes nos centros privados para os autentes do SNS podem levar a uma espera de três a quatro meses. A entidade reguladora da saúde lançou um alerta em outubro ao hospitador",5,
10,366.0,522.0,06:06,08:42,156.0,2.6,12,390.0,420.0,06:30,07:00,30.0,30.0,0.19230769230769232,1.0,Justiça/Segurança,"Saúde, Justiça/Segurança",35 1 | philips | tedas pressões | zero praesac | zerz | 20 00 | a passar | acesso a exames no privado,Other/Unknown,,,,de serviços convencionados a lembrar que a discriminação de autentes é a prohibida a resposta do presidente da Associação Pressogeza da Hospitalização Privada. Foi feita por escrito.,5,
10,366.0,522.0,06:06,08:42,156.0,2.6,13,420.0,450.0,07:00,07:30,30.0,30.0,0.19230769230769232,1.0,Justiça/Segurança,"Saúde, Justiça/Segurança",35 1 | philips | tedas pressões | zero praesac | zerz | 20 00 | a passar | acesso a exames no privado,Justiça/Segurança,Justiça/Segurança,,,A médica de tida por fraude na prescrição,6,
10,366.0,522.0,06:06,08:42,156.0,2.6,14,450.0,480.0,07:30,08:00,30.0,30.0,0.19230769230769232,1.0,Justiça/Segurança,"Saúde, Justiça/Segurança",35 1 | philips | tedas pressões | zero praesac | zerz | 20 00 | a passar | acesso a exames no privado,Justiça/Segurança,Justiça/Segurança,,,"de milhares de receitas de aos MPC, saiu do Tribunal em liberdade, com uma caução de 500 mil euros. Graça Vargas cobrava 140 euros por consulta e trausado o Estado em cerca de 3 milhões. O esquema que passava por perque severo, um medicamento para diabetes, é o tentas que criam apenas perder peso, envolvia também o seu companheiro de devogado, de profissão e outra médica. O Toque mágico para perder peso estava só a distância","6, 7",
10,366.0,522.0,06:06,08:42,156.0,2.6,15,480.0,510.0,08:00,08:30,30.0,30.0,0.19230769230769232,1.0,Justiça/Segurança,"Saúde, Justiça/Segurança",35 1 | philips | tedas pressões | zero praesac | zerz | 20 00 | a passar | acesso a exames no privado,Justiça/Segurança,Justiça/Segurança,,,"de uma chamada, de acordo com o jornal observador que teve acesso ao despacho de indiciação de o Ministério Público, o telefone tocava na clínica essência do outro lado da linha, a busca por uma consulta com endocrinologista Graça Vargas. Mas a primeira seria, com uma outra médica também envolvida no esquema, com a garantia mesmo assim de que o paciente teria acesso à medicação para emagrecer. No caso, aos impic, truliceti ou victosa. Nessa mesma",7,
10,366.0,522.0,06:06,08:42,156.0,2.6,16,510.0,540.0,08:30,09:00,30.0,12.0,0.07692307692307693,0.4,Justiça/Segurança,"Saúde, Justiça/Segurança",35 1 | philips | tedas pressões | zero praesac | zerz | 20 00 | a passar | acesso a exames no privado,Saúde,"Saúde, Economia/Proteção Social",,,"chamada, o aviso, o pagamento da consulta teria de ser feito em numerário ou cheque, as autoridades terão percebido através de escutas que não havia sequer multibenco. Mas vemos aos preços de uma primeira consulta, custava ao paciente 160 euros, as que viriam a seguir 140. Tudo para aceleram medicamento, o que custa 120 euros sem comparticipação, mas nem 11 euros se for prescrito por um médico. E já que estamos nos números, os que",7,
11,522.0,531.0,08:42,08:51,9.0,0.15,16,510.0,540.0,08:30,09:00,30.0,9.0,1.0,0.3,Other/Unknown,,tvi 20 03 | 20 03 | tvi | jornal nacional,Saúde,"Saúde, Economia/Proteção Social",,,"chamada, o aviso, o pagamento da consulta teria de ser feito em numerário ou cheque, as autoridades terão percebido através de escutas que não havia sequer multibenco. Mas vemos aos preços de uma primeira consulta, custava ao paciente 160 euros, as que viriam a seguir 140. Tudo para aceleram medicamento, o que custa 120 euros sem comparticipação, mas nem 11 euros se for prescrito por um médico. E já que estamos nos números, os que",7,
12,531.0,615.0,08:51,10:15,84.0,1.4,16,510.0,540.0,08:30,09:00,30.0,9.0,0.10714285714285714,0.3,Saúde,"Saúde, Justiça/Segurança",ozempic det 101 | tvi 20 03 | ozempic det | 20 03 | ozempic design | ozempic den | jornal nacional | ozempic para todos,Saúde,"Saúde, Economia/Proteção Social",,,"chamada, o aviso, o pagamento da consulta teria de ser feito em numerário ou cheque, as autoridades terão percebido através de escutas que não havia sequer multibenco. Mas vemos aos preços de uma primeira consulta, custava ao paciente 160 euros, as que viriam a seguir 140. Tudo para aceleram medicamento, o que custa 120 euros sem comparticipação, mas nem 11 euros se for prescrito por um médico. E já que estamos nos números, os que",7,
12,531.0,615.0,08:51,10:15,84.0,1.4,17,540.0,570.0,09:00,09:30,30.0,30.0,0.35714285714285715,1.0,Saúde,"Saúde, Justiça/Segurança",ozempic det 101 | tvi 20 03 | ozempic det | 20 03 | ozempic design | ozempic den | jornal nacional | ozempic para todos,Saúde,"Saúde, Justiça/Segurança",,,"a Madagraça Vargas, terá começado em 2014, foram 11 anos que resultaram em 66 mil em balagens pela médica prescritas, a quase 2 milutentes. Leça no despacho que ao todo foram mais de 6 milhões de euros comparticipados pelo serviço nacional de saúde, no que aos trasmidicamente os diz os peito. Mais de metade dos pacientes não aparentam ser diabéticos, e por isso, a investigação ainda em curso, estima que a Graça Vargas terá de fraude",7,
12,531.0,615.0,08:51,10:15,84.0,1.4,18,570.0,600.0,09:30,10:00,30.0,30.0,0.35714285714285715,1.0,Saúde,"Saúde, Justiça/Segurança",ozempic det 101 | tvi 20 03 | ozempic det | 20 03 | ozempic design | ozempic den | jornal nacional | ozempic para todos,Justiça/Segurança,"Justiça/Segurança, Internacional",,,"à do estado em polo menos 3 milhões de euros. Graça Vargas está indiciada dos crimes de burla qualificada e falsidade informática, mas há mais argoídos entre-les o companheiro. Que é devogado. Os dois serão suspeitos de guardar o dinheiro, que a médica recebia das consultas na própria casa, em matosinhos, e depois de positá-lo em França, país onde tem residência declarada. Em investigação, não tem dúvidas, Graça Vargas é a maior pesquitora anivando a",7,
12,531.0,615.0,08:51,10:15,84.0,1.4,19,600.0,630.0,10:00,10:30,30.0,15.0,0.17857142857142858,0.5,Saúde,"Saúde, Justiça/Segurança",ozempic det 101 | tvi 20 03 | ozempic det | 20 03 | ozempic design | ozempic den | jornal nacional | ozempic para todos,Justiça/Segurança,Justiça/Segurança,,,"sinal de medicamentos para diabéticos. Agora a médica vai ter de pagar uma caução de meio-milhão de euros, fica ainda proibida de contactar com as testimonhas, frequentar a clínica e exercer a profissão.",7,
13,615.0,618.0,10:15,10:18,3.0,0.05,19,600.0,630.0,10:00,10:30,30.0,3.0,1.0,0.1,Other/Unknown,,medicamento sujesto a reco | solução injetável e via subcutânea | uma vez por sema | tvi 20 04 | 0 754 | a segu,Justiça/Segurança,Justiça/Segurança,,,"sinal de medicamentos para diabéticos. Agora a médica vai ter de pagar uma caução de meio-milhão de euros, fica ainda proibida de contactar com as testimonhas, frequentar a clínica e exercer a profissão.",7,
14,618.0,849.0,10:18,14:09,231.0,3.85,19,600.0,630.0,10:00,10:30,30.0,12.0,0.05194805194805195,0.4,Justiça/Segurança,Justiça/Segurança,tvi 20 04 | mumereedenboron | mulher detida por mandar matar ex marido | 20 04 | 24 horas todos os dia | jornal nacional | nep 3 01 06 de 04nov16 | 24 horas todos os dias,Justiça/Segurança,Justiça/Segurança,,,"sinal de medicamentos para diabéticos. Agora a médica vai ter de pagar uma caução de meio-milhão de euros, fica ainda proibida de contactar com as testimonhas, frequentar a clínica e exercer a profissão.",7,
14,618.0,849.0,10:18,14:09,231.0,3.85,22,690.0,720.0,11:30,12:00,30.0,30.0,0.12987012987012986,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 04 | mumereedenboron | mulher detida por mandar matar ex marido | 20 04 | 24 horas todos os dia | jornal nacional | nep 3 01 06 de 04nov16 | 24 horas todos os dias,Other/Unknown,,,,Não saia a estilana nunca mais. O marido de Fernanda era cliente habitual,8,
14,618.0,849.0,10:18,14:09,231.0,3.85,23,720.0,750.0,12:00,12:30,30.0,30.0,0.12987012987012986,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 04 | mumereedenboron | mulher detida por mandar matar ex marido | 20 04 | 24 horas todos os dia | jornal nacional | nep 3 01 06 de 04nov16 | 24 horas todos os dias,Justiça/Segurança,Justiça/Segurança,,,"da barbaria de Carlos Pinae. No dia do crime, o casal estava na loja quando Fernanda o silva, disparou a matar. Esta quinta-feira ouviram se tepoei mentos e motivos dos familiares. O tribunal tentou ainda apurar as iluminações atribuirás vítimas. As algações finais estão marcadas para daqui a um mês.",8,
14,618.0,849.0,10:18,14:09,231.0,3.85,24,750.0,780.0,12:30,13:00,30.0,30.0,0.12987012987012986,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 04 | mumereedenboron | mulher detida por mandar matar ex marido | 20 04 | 24 horas todos os dia | jornal nacional | nep 3 01 06 de 04nov16 | 24 horas todos os dias,Other/Unknown,,,,"A história parece digna de um filme. Acabou a relação e abril e começou o interesse. A mulher de 46 anos, nacionalidade brasileira, percebeu que iria perder bons patrimoniais e dinheiro com que estados durante a união de facto, que durou 8 anos. E por isso, o ijulho planeou matar o esmarito. Mas como não tinha curagem de eu fazer ela, para a aprear e recorrer",9,
14,618.0,849.0,10:18,14:09,231.0,3.85,25,780.0,810.0,13:00,13:30,30.0,30.0,0.12987012987012986,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 04 | mumereedenboron | mulher detida por mandar matar ex marido | 20 04 | 24 horas todos os dia | jornal nacional | nep 3 01 06 de 04nov16 | 24 horas todos os dias,Justiça/Segurança,Justiça/Segurança,,,"aos serviços de um amigo dos dois, alguém com antecedentes por crimes contra pessoas. E com ele engendrou um plano, escolheram o dia, a hora, mas a forma como tu diria acontecer tinha, na verdade, um pedido especial de esta mulher. Ela queria que o eixo, antes de morrer, sofre-se ao máximo. Investigação fala mesmo num crime que seria executado com contornos macabros. Com a morte de dois marido, a sua espéita ficaria com a casa e com o negócio dos dois, um espaço de diversão na turna. O que",9,
14,618.0,849.0,10:18,14:09,231.0,3.85,26,810.0,840.0,13:30,14:00,30.0,30.0,0.12987012987012986,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 04 | mumereedenboron | mulher detida por mandar matar ex marido | 20 04 | 24 horas todos os dia | jornal nacional | nep 3 01 06 de 04nov16 | 24 horas todos os dias,Justiça/Segurança,Justiça/Segurança,,,"a espéita não esperava era ser traída pelo alegado assassino contratado, que contou a vítima que é a ex-mulher planeava, matá-lo. Depois de estar a par do plano, o homem de 43 anos dirigiu-se então a GN e a que te visse o cidadon do ex-casal murava e trabalhava e apresentou caixa. A investigação passou para a alçada da Polícia Judiciária do Centro e esta terça-feira a sua espéita foi detida. Está agora indiciada por um missídeo colificado na forma tentada e presenta a juías no Tribunal de Visio, esta",9,
14,618.0,849.0,10:18,14:09,231.0,3.85,27,840.0,870.0,14:00,14:30,30.0,9.0,0.03896103896103896,0.3,Justiça/Segurança,Justiça/Segurança,tvi 20 04 | mumereedenboron | mulher detida por mandar matar ex marido | 20 04 | 24 horas todos os dia | jornal nacional | nep 3 01 06 de 04nov16 | 24 horas todos os dias,Economia/Proteção Social,"Governo/Partidos, Economia/Proteção Social",,"CHEGA, PS","quinta-feira foi lidecretada à medida de coação mais gravosa, vai aguardar julgamento a imprisão preventiva. PS se chega anularam-se no Parlamento e não conseguiram aprovar o aumento permanente das pensões mais baixas que ambos","9, 10",
15,849.0,864.0,14:09,14:24,15.0,0.25,27,840.0,870.0,14:00,14:30,30.0,15.0,1.0,0.5,Other/Unknown,,tvi 20 08 | ale | motoristas públicos fazem horas a mais | 1vi 20 08 | ac97po | 20 08 | jornal nacional | a097p0,Economia/Proteção Social,"Governo/Partidos, Economia/Proteção Social",,"CHEGA, PS","quinta-feira foi lidecretada à medida de coação mais gravosa, vai aguardar julgamento a imprisão preventiva. PS se chega anularam-se no Parlamento e não conseguiram aprovar o aumento permanente das pensões mais baixas que ambos","9, 10",
16,864.0,1206.0,14:24,20:06,342.0,5.7,27,840.0,870.0,14:00,14:30,30.0,6.0,0.017543859649122806,0.2,Eleições/Campanha,"Economia/Proteção Social, Governo/Partidos, Transportes/Mobilidade, Eleições/Campanha",det | tvi 20 08 | pensões não vão aumentar | 20 08 | jornal nacional | tvi | bónus aprovado mas aumento permanente chumbado | 20 09,Economia/Proteção Social,"Governo/Partidos, Economia/Proteção Social",,"CHEGA, PS","quinta-feira foi lidecretada à medida de coação mais gravosa, vai aguardar julgamento a imprisão preventiva. PS se chega anularam-se no Parlamento e não conseguiram aprovar o aumento permanente das pensões mais baixas que ambos","9, 10",
16,864.0,1206.0,14:24,20:06,342.0,5.7,28,870.0,900.0,14:30,15:00,30.0,30.0,0.08771929824561403,1.0,Eleições/Campanha,"Economia/Proteção Social, Governo/Partidos, Transportes/Mobilidade, Eleições/Campanha",det | tvi 20 08 | pensões não vão aumentar | 20 08 | jornal nacional | tvi | bónus aprovado mas aumento permanente chumbado | 20 09,Economia/Proteção Social,"Governo/Partidos, Economia/Proteção Social",,PSD/AD,"defendiam. A vitória nas propostas de alteração ao Orçamento está devolta a ficar do lado do Governo. O PSD conseguiu vilizar a medida que os celistas tento criam a evitar. Para o ano, haverá apenas um suplemento extraordinário das pensões com muitos cês. O aumento do permanente das pensões mais baixas era a meiaça da oposição, às contas do orçamento para o próximo ano.","10, 11",
16,864.0,1206.0,14:24,20:06,342.0,5.7,29,900.0,930.0,15:00,15:30,30.0,30.0,0.08771929824561403,1.0,Eleições/Campanha,"Economia/Proteção Social, Governo/Partidos, Transportes/Mobilidade, Eleições/Campanha",det | tvi 20 08 | pensões não vão aumentar | 20 08 | jornal nacional | tvi | bónus aprovado mas aumento permanente chumbado | 20 09,Governo/Partidos,Governo/Partidos,,"CHEGA, PS","Mas PS se chega, não se entenderam, e as propostas dos dois melhores partidos da oposição acabaram chumbadas graças a votações cruzadas. Fica na lei o que pretendia o governo, um aumento extraordinário, se o saldo orçamental assim o permitir. A votação das mais de 2 mil propostas de alteração parece assim a seguir o vio do governo. Se constância de 2016, se dar uma concentração à voltada de impréstimos perra e erra... Retira qualquer magia de acomodação","11, 12",
16,864.0,1206.0,14:24,20:06,342.0,5.7,30,930.0,960.0,15:30,16:00,30.0,30.0,0.08771929824561403,1.0,Eleições/Campanha,"Economia/Proteção Social, Governo/Partidos, Transportes/Mobilidade, Eleições/Campanha",det | tvi 20 08 | pensões não vão aumentar | 20 08 | jornal nacional | tvi | bónus aprovado mas aumento permanente chumbado | 20 09,Economia/Proteção Social,"Economia/Proteção Social, Transportes/Mobilidade",,,"de novas propostas, a menos que queramos votar o país a regressa um passado de déficit. Estos três pontos, impostos indiretos, impostos e obos combustíveis, o adicional do IUC e as portagens são um símbolo maior de que no essencial, no grosso, este orçamento não é muito diferente dos orçamentos diantónicos. Os não-vens virlizar.",12,
16,864.0,1206.0,14:24,20:06,342.0,5.7,31,960.0,990.0,16:00,16:30,30.0,30.0,0.08771929824561403,1.0,Eleições/Campanha,"Economia/Proteção Social, Governo/Partidos, Transportes/Mobilidade, Eleições/Campanha",det | tvi 20 08 | pensões não vão aumentar | 20 08 | jornal nacional | tvi | bónus aprovado mas aumento permanente chumbado | 20 09,Economia/Proteção Social,"Economia/Proteção Social, Transportes/Mobilidade",,CHEGA,"Mas o chega que votou contra o orçamento do Estado insistem fazer passar uma medida gravosa para as contas públicas. Leiam os meus lábios. As portagens vão mesmo acabar onde tiverem que acabar em Portugal. Quem vai deixar passar a medida não sabe, neste primeiro dia só foram aprovadas, propostas com um pouco ou no lo impacto orçamental. A votação final do bala é",13,
16,864.0,1206.0,14:24,20:06,342.0,5.7,32,990.0,1020.0,16:30,17:00,30.0,30.0,0.08771929824561403,1.0,Eleições/Campanha,"Economia/Proteção Social, Governo/Partidos, Transportes/Mobilidade, Eleições/Campanha",det | tvi 20 08 | pensões não vão aumentar | 20 08 | jornal nacional | tvi | bónus aprovado mas aumento permanente chumbado | 20 09,Economia/Proteção Social,Economia/Proteção Social,,PS,"de 28, e a abstensão do PS se garantar a aprovação do orçamento.",13,
16,864.0,1206.0,14:24,20:06,342.0,5.7,33,1020.0,1050.0,17:00,17:30,30.0,30.0,0.08771929824561403,1.0,Eleições/Campanha,"Economia/Proteção Social, Governo/Partidos, Transportes/Mobilidade, Eleições/Campanha",det | tvi 20 08 | pensões não vão aumentar | 20 08 | jornal nacional | tvi | bónus aprovado mas aumento permanente chumbado | 20 09,Eleições/Campanha,Eleições/Campanha,,"PSD/AD, PS","Nós estamos no Eduardo do Arçamento do Estado, eu gostava de acinular isso, vou ficar bem em coisas que acham mesmo importantes. Agora, como candidato o evento, o ar aprova, caso raro, ultimamente, uma decisão do atual presidente da República. Nós, durante muitos anos, não tivemos coragem na parte do PSD do PS. Tornar 25 novembro de uma data sul- ano. Acho que sendo, e",14,
