block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
5,84.0,249.0,01:24,04:09,165.0,2.75,7,240.0,270.0,04:00,04:30,30.0,9.0,0.05454545454545454,0.3,Justiça/Segurança,"Eleições/Campanha, Justiça/Segurança",qui 20 19 59 | telejornal | debates presidenciais | gouveia e melo e cot | gouveia e melo e cotrim figueiredo às 21h na rtp | 19 59 | qui 20 | oticias rtp pt,Other/Unknown,,,,"da prescrição deste medicamento em Portugal. É a RTP que se tira no farmácia, zoomedicamente continua ratiado, uma delas informou receber apenas uma embalagem de cada dosagem por semana.",4,
6,249.0,255.0,04:09,04:15,6.0,0.1,7,240.0,270.0,04:00,04:30,30.0,6.0,1.0,0.2,Other/Unknown,,david araújo josé pedro ribeiro | editora de imagem | onsudi | paula meira | repórteres de imagem | jornalistas | patrícia machado sónia silva francisca fortuna | qui 20 20 01,Other/Unknown,,,,"da prescrição deste medicamento em Portugal. É a RTP que se tira no farmácia, zoomedicamente continua ratiado, uma delas informou receber apenas uma embalagem de cada dosagem por semana.",4,
7,255.0,303.0,04:15,05:03,48.0,0.8,7,240.0,270.0,04:00,04:30,30.0,15.0,0.3125,0.5,Other/Unknown,Justiça/Segurança,qui 20 20 01 | telejornal | 4 doser | ice | operação gambérria | funcionárias ficam suspensas e | funcionárias ficam suspensas e em liberdade | ticias rtp pt,Other/Unknown,,,,"da prescrição deste medicamento em Portugal. É a RTP que se tira no farmácia, zoomedicamente continua ratiado, uma delas informou receber apenas uma embalagem de cada dosagem por semana.",4,
7,255.0,303.0,04:15,05:03,48.0,0.8,8,270.0,300.0,04:30,05:00,30.0,30.0,0.625,1.0,Other/Unknown,Justiça/Segurança,qui 20 20 01 | telejornal | 4 doser | ice | operação gambérria | funcionárias ficam suspensas e | funcionárias ficam suspensas e em liberdade | ticias rtp pt,Saúde,"Saúde, Justiça/Segurança",,,"O tribunal decidiu ter uma identidade e residência para as duas mulheres suspeitas de inscrever em de forma illegal 10 mil imigrantes no serviço nacional de saúde. Além disso, as duas funcionárias de um centro de saúde de cortegassa, ovar, ficam suspenças de funções e prohibidas de se contactarem uma outra e também elementos de",5,
7,255.0,303.0,04:15,05:03,48.0,0.8,9,300.0,330.0,05:00,05:30,30.0,3.0,0.0625,0.1,Other/Unknown,Justiça/Segurança,qui 20 20 01 | telejornal | 4 doser | ice | operação gambérria | funcionárias ficam suspensas e | funcionárias ficam suspensas e em liberdade | ticias rtp pt,Saúde,"Saúde, Justiça/Segurança",,,"organização que está sendo investigada pela perjota. A Polícia Judicialia acredita que as duas mulheres estão envolvidas no esquema de legalização fraude lenta de imigrantes. Os imigrantes pagariam uma rede para ficar em legais, os dados seriam gerados e entregues a estas duas mulheres que no centro de saúde fariam a inscrição também em troca de dinheiro. Após isso, os imigrantes ficariam com um número de utente ou que permitem usufruir dos serviços",5,
8,303.0,351.0,05:03,05:51,48.0,0.8,9,300.0,330.0,05:00,05:30,30.0,27.0,0.5625,0.9,Saúde,"Saúde, Justiça/Segurança",funcionárias ficam suspensas e em liberdade | operação gambérria | polícia judiciária | ielej ornal | ies rin bi | qui 20 20 02 | terão inscrito 10 mil imil | telejornal,Saúde,"Saúde, Justiça/Segurança",,,"organização que está sendo investigada pela perjota. A Polícia Judicialia acredita que as duas mulheres estão envolvidas no esquema de legalização fraude lenta de imigrantes. Os imigrantes pagariam uma rede para ficar em legais, os dados seriam gerados e entregues a estas duas mulheres que no centro de saúde fariam a inscrição também em troca de dinheiro. Após isso, os imigrantes ficariam com um número de utente ou que permitem usufruir dos serviços",5,
8,303.0,351.0,05:03,05:51,48.0,0.8,10,330.0,360.0,05:30,06:00,30.0,21.0,0.4375,0.7,Saúde,"Saúde, Justiça/Segurança",funcionárias ficam suspensas e em liberdade | operação gambérria | polícia judiciária | ielej ornal | ies rin bi | qui 20 20 02 | terão inscrito 10 mil imil | telejornal,Justiça/Segurança,"Saúde, Justiça/Segurança",,,"do SNS. Ataí legal já duraria há um animai. A Pejota de Teve, de 16 pessoas incluindo uma funcionária de um ministério dos negócios tranjeios. Constituiu, no total, 26 arguidos nesta operação Canberria. As funcionárias ficam em liberdade, mas vão ter de responder a vários cremos corrupção passiva, a suceção de auxílio à emigração ilegal e falsidade informática.","5, 6",
9,351.0,360.0,05:51,06:00,9.0,0.15,10,330.0,360.0,05:30,06:00,30.0,9.0,1.0,0.3,Other/Unknown,,qui 20 20 03 | telejornal | carlos felgueiras è s | editor de ima | ana serapic | jornalis | carlos felgueiras e sousa | editor de imagem,Justiça/Segurança,"Saúde, Justiça/Segurança",,,"do SNS. Ataí legal já duraria há um animai. A Pejota de Teve, de 16 pessoas incluindo uma funcionária de um ministério dos negócios tranjeios. Constituiu, no total, 26 arguidos nesta operação Canberria. As funcionárias ficam em liberdade, mas vão ter de responder a vários cremos corrupção passiva, a suceção de auxílio à emigração ilegal e falsidade informática.","5, 6",
10,360.0,402.0,06:00,06:42,42.0,0.7,11,360.0,390.0,06:00,06:30,30.0,30.0,0.7142857142857143,1.0,Saúde,"Justiça/Segurança, Saúde",qui 20 20 03 | telejornal | unidade de combate à fraude n | unidade de combate à fraude no sns | 1 63 | compate | toloiornal | não está operacional medida aguarda tramitação,Saúde,Saúde,,,"Para a inscrição de medicamentos, pagamento de cirurgias ou a inscrição e de vida de imigrantes no SNS são muitas as irregularidades tetadas no Sector da Saúde, por",7,
10,360.0,402.0,06:00,06:42,42.0,0.7,12,390.0,420.0,06:30,07:00,30.0,12.0,0.2857142857142857,0.4,Saúde,"Justiça/Segurança, Saúde",qui 20 20 03 | telejornal | unidade de combate à fraude n | unidade de combate à fraude no sns | 1 63 | compate | toloiornal | não está operacional medida aguarda tramitação,Justiça/Segurança,"Saúde, Justiça/Segurança",,,"isso governar um mês criou uma unidade combatar fraude, coordenada pela Polícia Judiciária. Mas ainda não está o pressionale, porque guarda a publicação entriu da República, ou a ordem dos médicos, assume que é preciso mais transparência. obviamente que a fiscalização é muito importante e pense que aquilo que está a ser feito, neste caso em concreto, pela Polícia Judiciária, a IGA também está, digamos, a fazer o seu trabalho em vários hospitais e eu acho que é muito importante nós temos transparência em todos esses processos e","7, 8",
11,402.0,501.0,06:42,08:21,99.0,1.65,12,390.0,420.0,06:30,07:00,30.0,18.0,0.18181818181818182,0.6,Saúde,"Saúde, Justiça/Segurança, Educação",não está operacional medida aguarda tramitação | unidade de combate à fraude no sns | cias rtp d | qui 20 20 04 | telej orna l | iclas rtp pt | lelej ornal | icias rtp pt,Justiça/Segurança,"Saúde, Justiça/Segurança",,,"isso governar um mês criou uma unidade combatar fraude, coordenada pela Polícia Judiciária. Mas ainda não está o pressionale, porque guarda a publicação entriu da República, ou a ordem dos médicos, assume que é preciso mais transparência. obviamente que a fiscalização é muito importante e pense que aquilo que está a ser feito, neste caso em concreto, pela Polícia Judiciária, a IGA também está, digamos, a fazer o seu trabalho em vários hospitais e eu acho que é muito importante nós temos transparência em todos esses processos e","7, 8",
11,402.0,501.0,06:42,08:21,99.0,1.65,13,420.0,450.0,07:00,07:30,30.0,30.0,0.30303030303030304,1.0,Saúde,"Saúde, Justiça/Segurança, Educação",não está operacional medida aguarda tramitação | unidade de combate à fraude no sns | cias rtp d | qui 20 20 04 | telej orna l | iclas rtp pt | lelej ornal | icias rtp pt,Saúde,"Saúde, Justiça/Segurança",,,"eu ordem dos médicos, aqui estará para intervir nas situações em que a aja falta falha de ontelófio. O principal problema do S&S não será a fraude. Quando nós falamos em desperdício, e não exatamente em fraude, no sentido criminal, do termo, nós podemos ter muitas situações de desperdício de fazer,","8, 9",
11,402.0,501.0,06:42,08:21,99.0,1.65,14,450.0,480.0,07:30,08:00,30.0,30.0,0.30303030303030304,1.0,Saúde,"Saúde, Justiça/Segurança, Educação",não está operacional medida aguarda tramitação | unidade de combate à fraude no sns | cias rtp d | qui 20 20 04 | telej orna l | iclas rtp pt | lelej ornal | icias rtp pt,Saúde,Saúde,,,"por exemplo, atividades que têm pouco valor de interno de estudo-passo pessoas, mas que estão muito dinheiro, mas que há um por ser legal de poder fazê-las. Agora, 800 milhões de euros num ano, se conseguissemos reduzir, não resolverão todos os problemas do serviço nacional de saúde. Pedro Pita Barlos, a cardita que é preciso reforçar a mecanismos de prevenção, e também clarificar o papel de identidade dentro do S&S, principalmente da direção escutiva.",9,
13,504.0,783.0,08:24,13:03,279.0,4.65,16,510.0,540.0,08:30,09:00,30.0,30.0,0.10752688172043011,1.0,Ambiente/Meteorologia/Proteção Civil,"Economia/Proteção Social, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",2 3 | qui 20 20 06 | telejornal | telejornal noticias rtp pt | editora de im | jornali | cos | editora de imagem,Ambiente/Meteorologia/Proteção Civil,"Internacional, Ambiente/Meteorologia/Proteção Civil",,,"O incêndio de flagrou o ojo durante a Simara do Clima, em Blaine do Pará, no Brasil, achamas destruíram um dos tenses, a entrada das instalações da Simara. Os principais foram assim superiêndidos, por",10,
13,504.0,783.0,08:24,13:03,279.0,4.65,17,540.0,570.0,09:00,09:30,30.0,30.0,0.10752688172043011,1.0,Ambiente/Meteorologia/Proteção Civil,"Economia/Proteção Social, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",2 3 | qui 20 20 06 | telejornal | telejornal noticias rtp pt | editora de im | jornali | cos | editora de imagem,Justiça/Segurança,"Justiça/Segurança, Ambiente/Meteorologia/Proteção Civil",,,"esta chama, e retirados em poucos minutos, o fogo foi dominado, rapidamente, por segurança e bombas de local. As autoridades brasileiras dizem que o incêndio não causa o vítimas, apesar do caos que provocou entre milhares do participais.",10,
13,504.0,783.0,08:24,13:03,279.0,4.65,18,570.0,600.0,09:30,10:00,30.0,30.0,0.10752688172043011,1.0,Ambiente/Meteorologia/Proteção Civil,"Economia/Proteção Social, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",2 3 | qui 20 20 06 | telejornal | telejornal noticias rtp pt | editora de im | jornali | cos | editora de imagem,Justiça/Segurança,"Abertura/Manchetes, Justiça/Segurança",,,"Boa noite a Polícia Federal está lá dentro e como podem ver, este é quase um cenário desulador, porque há três horas havia muita vida, milhaz de pessoas de cor, percorrer em estes corredores e neste momento, a imagem é esta. Já não são",11,
13,504.0,783.0,08:24,13:03,279.0,4.65,19,600.0,630.0,10:00,10:30,30.0,30.0,0.10752688172043011,1.0,Ambiente/Meteorologia/Proteção Civil,"Economia/Proteção Social, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",2 3 | qui 20 20 06 | telejornal | telejornal noticias rtp pt | editora de im | jornali | cos | editora de imagem,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,,,"as Nações Unidas responsáveis por este espaço, este espaço está agora sobre a responsabilidade das autoridades brasileiras que estão a investigar e de acordo com todas as informações o que aconteceu foi um curto circuito. A quem diga que estava demasiado calor e, é verdade, tem estado muito, muito calor no interior desta zona, particularmente onde estava o pavillon, alguns despavilhões que ficaram destruídos, porque alguns contigo também sofreram denos e onde está, por",11,
13,504.0,783.0,08:24,13:03,279.0,4.65,20,630.0,660.0,10:30,11:00,30.0,30.0,0.10752688172043011,1.0,Ambiente/Meteorologia/Proteção Civil,"Economia/Proteção Social, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",2 3 | qui 20 20 06 | telejornal | telejornal noticias rtp pt | editora de im | jornali | cos | editora de imagem,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,,,"exemplo, o pavillon de Portugal estava muito perto e o calor poderá ter aquecido de nasiado uma das instalações elétricas, há também quem fala de um telé móvel, tanto algo terá provocar um curto do circuito. Depois, as autoridades foram rápidas, mas gerou-se uma grande confusão. Era um milhaz de pessoas a correr, exatamente por este corredor que o Bruno de Jesus está a mostrar, e a saída da Simeira do Clima, de",11,
13,504.0,783.0,08:24,13:03,279.0,4.65,21,660.0,690.0,11:00,11:30,30.0,30.0,0.10752688172043011,1.0,Ambiente/Meteorologia/Proteção Civil,"Economia/Proteção Social, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",2 3 | qui 20 20 06 | telejornal | telejornal noticias rtp pt | editora de im | jornali | cos | editora de imagem,Governo/Partidos,"Governo/Partidos, Ambiente/Meteorologia/Proteção Civil",,,"chamada de luzão na zona azul que pertence às nossas unidas e onde também decorrem as unigualciações. Estava a Khan Tony Guterres, ele tinha dado uma conferência de imprensa há pouco tempo e eram duas datar. Portanto, algumas pessoas estavam a almoçar e outros estavam a trabalhar em seções continuas, como tem acontecido. Todos foram levados para os hotéis, os vários ministros do ambiente, e aqui ficam agaralgos jornalistas, principalmente aqueles que têm coisas",11,
13,504.0,783.0,08:24,13:03,279.0,4.65,22,690.0,720.0,11:30,12:00,30.0,30.0,0.10752688172043011,1.0,Ambiente/Meteorologia/Proteção Civil,"Economia/Proteção Social, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",2 3 | qui 20 20 06 | telejornal | telejornal noticias rtp pt | editora de im | jornali | cos | editora de imagem,Ambiente/Meteorologia/Proteção Civil,"Governo/Partidos, Internacional, Ambiente/Meteorologia/Proteção Civil",,,"lá dentro e que não podem ir buscar, por exemplo, como é o meu caso no casaco, outro material da RTP que está lá dentro, e nós não podemos entrar para ir buscar. Quanto há as negociações? Elas esterão agora a acontecer de uma forma virtual através das redes sociais, entre os ministros do ambiente, a União Europeia, as Nações Unidas, mas vamos ver de que forma este incidente, este incêndio, o que",11,
13,504.0,783.0,08:24,13:03,279.0,4.65,23,720.0,750.0,12:00,12:30,30.0,30.0,0.10752688172043011,1.0,Ambiente/Meteorologia/Proteção Civil,"Economia/Proteção Social, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",2 3 | qui 20 20 06 | telejornal | telejornal noticias rtp pt | editora de im | jornali | cos | editora de imagem,Other/Unknown,,,,"acabou por ser pequeno, tendem conta que estamos dentro de uma tenda gigante, o material não será assim tão inflamável, porque poderia ter sido pior. Vamos ver então se esta copa amanhã vai reabrir se os trabalhos reabrem, ou como é que vai acontecer, além da não termina, ou ela iria terminar amanhã, poderá ver uma postura de escop, mas teremos de esperar para já a única indicação é que não se pode avançar.",11,
13,504.0,783.0,08:24,13:03,279.0,4.65,24,750.0,780.0,12:30,13:00,30.0,30.0,0.10752688172043011,1.0,Ambiente/Meteorologia/Proteção Civil,"Economia/Proteção Social, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",2 3 | qui 20 20 06 | telejornal | telejornal noticias rtp pt | editora de im | jornali | cos | editora de imagem,Economia/Proteção Social,"Eleições/Campanha, Governo/Partidos, Economia/Proteção Social",,"CHEGA, PS","E as pensões mais baixas afinal dão vão ter o aumento extraordinário e permanente no próximo ano. A proposta do PS foi sumada com o voto contra do chega. Para os pensionistas a única proposta à provada foi mesmo a do Governo. No seja, os reformados vão receber um bom nos depós do verão. Isto se",12,
13,504.0,783.0,08:24,13:03,279.0,4.65,25,780.0,810.0,13:00,13:30,30.0,3.0,0.010752688172043012,0.1,Ambiente/Meteorologia/Proteção Civil,"Economia/Proteção Social, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",2 3 | qui 20 20 06 | telejornal | telejornal noticias rtp pt | editora de im | jornali | cos | editora de imagem,Economia/Proteção Social,Economia/Proteção Social,,PS,"houver margem orçamental. O Partido Socialista queria que um aumento extraordinário das pensões passasse a contar para o cálculo futuro destas prestações sociais. Também às querdas pediam subir das permanentes para o próximo ano. Se houver almente que seja um aumento digno, previsível, um aumento das pensões sempre preservando a margem estrutural do sistema. E se precise for compensando com um ponto de tirado IRC e assim se verá nesta câmera quando é preciso escolher","12, 13",
14,783.0,936.0,13:03,15:36,153.0,2.55,25,780.0,810.0,13:00,13:30,30.0,27.0,0.17647058823529413,0.9,Economia/Proteção Social,"Economia/Proteção Social, Governo/Partidos, Saúde, Educação",qui 20 20 10 | telejornal | orçamento do estado 2026 | chumbado bónus permanente | chumbado bónus permanente das pensões | 20 10 | elejornal | official training,Economia/Proteção Social,Economia/Proteção Social,,PS,"houver margem orçamental. O Partido Socialista queria que um aumento extraordinário das pensões passasse a contar para o cálculo futuro destas prestações sociais. Também às querdas pediam subir das permanentes para o próximo ano. Se houver almente que seja um aumento digno, previsível, um aumento das pensões sempre preservando a margem estrutural do sistema. E se precise for compensando com um ponto de tirado IRC e assim se verá nesta câmera quando é preciso escolher","12, 13",
14,783.0,936.0,13:03,15:36,153.0,2.55,26,810.0,840.0,13:30,14:00,30.0,30.0,0.19607843137254902,1.0,Economia/Proteção Social,"Economia/Proteção Social, Governo/Partidos, Saúde, Educação",qui 20 20 10 | telejornal | orçamento do estado 2026 | chumbado bónus permanente | chumbado bónus permanente das pensões | 20 10 | elejornal | official training,Economia/Proteção Social,Economia/Proteção Social,,,"quem escolhe de ser mais importos para as grandes empresas, a aumentar os importos pensam nistas. Estou arçamento.",13,
18,1068.0,1143.0,17:48,19:03,75.0,1.25,35,1080.0,1110.0,18:00,18:30,30.0,30.0,0.4,1.0,Other/Unknown,"Greves/Trabalho, Governo/Partidos",rodrigo lobo tiago m p costa carlos felgueiras e sousa repórteres de imagem edito | joão santos costa joão ricardo jornalistas | vão santos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c | greve geral de todos os trabalhadores no dia a greve geral de todos os trabalhadores no dia a greve geral de todos os trabalhadores no dia a greve ,Other/Unknown,,,,"Se juntar-se a misto do trabalho e também fazer a parte da expressão, a",14,
18,1068.0,1143.0,17:48,19:03,75.0,1.25,36,1110.0,1140.0,18:30,19:00,30.0,30.0,0.4,1.0,Other/Unknown,"Greves/Trabalho, Governo/Partidos",rodrigo lobo tiago m p costa carlos felgueiras e sousa repórteres de imagem edito | joão santos costa joão ricardo jornalistas | vão santos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c segundos c | greve geral de todos os trabalhadores no dia a greve geral de todos os trabalhadores no dia a greve geral de todos os trabalhadores no dia a greve ,Other/Unknown,,,,"limite que isso é possível. Com certeza é impossível que todos estejam da cor do sobretudo e sem possível nós sabemos disso. A base do acordo significará sempre uma silência de cada um. Aquilo que nós precisamos neste momento é de nos sentarmos a mesa, aquilo que estamos a fazer.",14,
22,1305.0,1323.0,21:45,22:03,18.0,0.3,43,1320.0,1350.0,22:00,22:30,30.0,3.0,0.16666666666666666,0.1,Other/Unknown,,qui 20 20 19 | telejornal | perprofes | mal | rtp pt,Abertura/Manchetes,Abertura/Manchetes,,,"Foi o João que trinta-fegredo. O primeiro é chegar a estar mesmo neste momento a chegar aqui ao estudo de JdRTP. Vejo acompanhado por a direita da informação da RTP. O João que trinta-fegredo boa noite. Pergunto-lhe-se esse ser um debate para perceber quem é o mais independente tem disputado esse lugar com o Amirante Gouveimelo? Não, não desfuto, não desfuto. Acho que a independência fala a persina. Não deve ser proclamado.",15,
23,1323.0,1533.0,22:03,25:33,210.0,3.5,43,1320.0,1350.0,22:00,22:30,30.0,27.0,0.12857142857142856,0.9,Eleições/Campanha,"Eleições/Campanha, Greves/Trabalho",debates presidenciais | qui 20 20 19 | rtp pt | telejornal | gouveia e melo e cotrim figueiredo às 21h na rtp | oticias rtp pt | tele jornal | ticias rtp p,Abertura/Manchetes,Abertura/Manchetes,,,"Foi o João que trinta-fegredo. O primeiro é chegar a estar mesmo neste momento a chegar aqui ao estudo de JdRTP. Vejo acompanhado por a direita da informação da RTP. O João que trinta-fegredo boa noite. Pergunto-lhe-se esse ser um debate para perceber quem é o mais independente tem disputado esse lugar com o Amirante Gouveimelo? Não, não desfuto, não desfuto. Acho que a independência fala a persina. Não deve ser proclamado.",15,
23,1323.0,1533.0,22:03,25:33,210.0,3.5,44,1350.0,1380.0,22:30,23:00,30.0,30.0,0.14285714285714285,1.0,Eleições/Campanha,"Eleições/Campanha, Greves/Trabalho",debates presidenciais | qui 20 20 19 | rtp pt | telejornal | gouveia e melo e cotrim figueiredo às 21h na rtp | oticias rtp pt | tele jornal | ticias rtp p,Other/Unknown,,,,"Não, exatamente, por conta do ponto de os cadados que se acham que são dependentes só para não ter nem partidos, acho que não tem a possão nada a ver, nem de penecia e práticas e a minha vida prova que eu sou completamente imuno em ter esses termos, aquilo que são os objetivos de cada fase de minha vida, neste momento uma objetiva ser presa da República. Portanto, eu sou serena em confiante a razões de debates, espero que serão de debate civilizado, espero que se possa falar de futuro, que não tenha acontecido nos debates interior, espero que ser a esclaro de sudor, para que eu e os portugueses novos portugueses percebam o que",16,
23,1323.0,1533.0,22:03,25:33,210.0,3.5,45,1380.0,1410.0,23:00,23:30,30.0,30.0,0.14285714285714285,1.0,Eleições/Campanha,"Eleições/Campanha, Greves/Trabalho",debates presidenciais | qui 20 20 19 | rtp pt | telejornal | gouveia e melo e cotrim figueiredo às 21h na rtp | oticias rtp pt | tele jornal | ticias rtp p,Other/Unknown,,,,"é que eu vou ver em melquerica, que eu vou em mel pensa. E no final gostaria que os postevessem noção de que há um cadeitato que é de facto mais optimista com os outros, tem mais confiança nos portugueses que os outros estão mais preparados para discutir o futuro de que os outros. O ecolgmico é um cognita sobre como será o amirante num debate? De bem, eu venho toda a gente, penso que até o próprio Victor Gonçalpe vai estar a fazer a entrevista, não sabe muito bem que respostas a recebê-lo do Govaimão, porque elas têm sido muito erratim.","16, 17",
