block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks,review_priority
21,20:15,21:45,1215.0,1305.0,1.5,Governo/Partidos,No speech,Governo/Partidos,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,"Greves/Trabalho, Governo/Partidos, Economia/Proteção Social",,,,qui 20 20 17 | telejornal | greve geral de dezembro | governo | governo também tem de mostrar disponibilidade | oticias rtp pt | tele jornal | qui 20 20 18,,"30, 31",medium
22,21:45,22:03,1305.0,1323.0,0.3,Other/Unknown,Abertura/Manchetes,Abertura/Manchetes,speech_only,True,OCR theme is unknown; final theme relies on speech.; Low speech coverage inside OCR block.,0.167,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,22:00,15.0,"new_theme_after_unknown, semantic_change_high, gap_high",,Abertura/Manchetes,,,qui 20 20 19 | telejornal | perprofes | mal | rtp pt,"Foi o João que trinta-fegredo. O primeiro é chegar a estar mesmo neste momento a chegar aqui ao estudo de JdRTP. Vejo acompanhado por a direita da informação da RTP. O João que trinta-fegredo boa noite. Pergunto-lhe-se esse ser um debate para perceber quem é o mais independente tem disputado esse lugar com o Amirante Gouveimelo? Não, não desfuto, não desfuto. Acho que a independência fala a persina. Não deve ser proclamado.",32,medium
23,22:03,25:33,1323.0,1533.0,3.5,Eleições/Campanha,Greves/Trabalho,Eleições/Campanha,low_conflict,True,OCR and speech themes conflict.,0.714,0.2,6,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,22:00,3.0,"new_theme_after_unknown, semantic_change_high, gap_high","Eleições/Campanha, Greves/Trabalho","Abertura/Manchetes, Greves/Trabalho, Eleições/Campanha, Governo/Partidos, Educação, Internacional","Cotrim Figueiredo, Henrique Gouveia e Melo, Luís Marques Mendes, António José Seguro",Jorge Pinto,debates presidenciais | qui 20 20 19 | rtp pt | telejornal | gouveia e melo e cotrim figueiredo às 21h na rtp | oticias rtp pt | tele jornal | ticias rtp p,"Foi o João que trinta-fegredo. O primeiro é chegar a estar mesmo neste momento a chegar aqui ao estudo de JdRTP. Vejo acompanhado por a direita da informação da RTP. O João que trinta-fegredo boa noite. Pergunto-lhe-se esse ser um debate para perceber quem é o mais independente tem disputado esse lugar com o Amirante Gouveimelo? Não, não desfuto, não desfuto. Acho que a independência fala a persina. Não deve ser proclamado. Não, exatamente, por conta do ponto de os cadados que se acham que são dependentes só para não ter nem partidos, acho que não tem a possão nada a ver, nem de penecia e práticas e a minha vida prova que eu sou completamente imuno em ter esses termos, aquilo que são os obje...","33, 34, 35",high
24,25:33,26:42,1533.0,1602.0,1.15,Eleições/Campanha,Economia/Proteção Social,Eleições/Campanha,low_conflict,True,OCR and speech themes conflict.,0.826,0.526,2,candidate_detected,high,25:45,12.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,25:30,3.0,"theme_changed, lexical_change_high, entities_changed, volume_change_high","Governo/Partidos, Greves/Trabalho, Eleições/Campanha","Eleições/Campanha, Governo/Partidos, Educação, Internacional, Abertura/Manchetes, Economia/Proteção Social, Greves/Trabalho","Catarina Martins, Jorge Pinto, António Filipe, André Ventura",Jorge Pinto,governo está a fazer proposta inace | qui 20 20 23 | telejornal | governo está a fazer proposta inaceitável | catarina martins | dictos tp bt | icles rep pt | o que levou à greve foi a falta de diálogo,"continua no Brasil a participar na Cope 30. Jorge Pinto participou no debate sob o arsamento do Estado com estudantes da Universidade do Porto. António Flippes teve no encontro com os presidentes das Fedorações Deportivas. O governo retire o que a Sembeder é pro Cervejête, antes das leções presidenciais. Aquilo que aconteceu e aquilo que levou é esta convocatória de greva geral, foi precisamente a falta de diálogo. Foi precisamente a falta de qualquer tipo de abertura para o parte do governo. O governo do Pteguê está a fazer uma proposta e naceita a gastar a trabalhadores portugueses, que é venho negociar como é que podem ficar com menos salário e com contrato ainda mais percais. Nosso é em ...","36, 37, 38",high
25,26:42,26:45,1602.0,1605.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,26:00,42.0,"theme_changed, entities_changed",,,,,fátima pinto isabel gomes isabel venceslau daniela sant | jornalista | eduarda dias catarina dias ribeiro teresa marq | qui 20 20 24 | telejornal | fátima pinto isabel gomes isabel venceslau daniela santiago | jornalistas | eduarda dias catarina dias ribeiro teresa marques,,39,medium
26,26:45,26:51,1605.0,1611.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,26:00,45.0,"theme_changed, entities_changed",,,,,20 24 | lejornal noticias rtp pt | qui 20 | qui 20 20 24 | telejornal | the state of the person of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of the | the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the stat,,40,medium
27,26:51,26:54,1611.0,1614.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,qui 20 20 24 | telejornal | rtp pt,,41,medium
29,28:48,28:51,1728.0,1731.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,qui 20 20 26 | telejornal,"tem de ver de ter a primeira pergunta, portanto, o VML será o último a falar neste frente-o primeiro aqui NERTP. O primeiro também de OVML estarão os dois em confronto de que a pouco NERTP. A ordem dos advogados, o Arquivoou, o Inquieta, a Spenu Viva, por suspeitas de Procuradoria e Lícita, o bastonário diz que não se verificaram indícios e o suficiente da prática",43,medium
30,28:51,29:33,1731.0,1773.0,0.7,Justiça/Segurança,Economia/Proteção Social,Justiça/Segurança,low_conflict,True,OCR and speech themes conflict.,1.0,0.714,3,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Justiça/Segurança,"Economia/Proteção Social, Justiça/Segurança",,,procuradoria ilícita | qui 20 20 26 | telejornal | ordem advogados arquiva inquérito à spinumviva | oticias rtp pt | tele jornal | seras h d m | rtug,"tem de ver de ter a primeira pergunta, portanto, o VML será o último a falar neste frente-o primeiro aqui NERTP. O primeiro também de OVML estarão os dois em confronto de que a pouco NERTP. A ordem dos advogados, o Arquivoou, o Inquieta, a Spenu Viva, por suspeitas de Procuradoria e Lícita, o bastonário diz que não se verificaram indícios e o suficiente da prática deste crime, por parte da empresa da família do Promo Ar群istro. A suspeitas surgiram na última crise política, quando foram conhecidos, clientes e serviços custados pela Spenu Viva. Numa arte, o conselho do regional, do Porto da ordem dos advogados, diz que foi analisada toda a prova de comentál, e o esclarecimento da própria empre...",44,high
32,30:12,31:03,1812.0,1863.0,0.85,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,qui 20 20 27 | telejornal | cana | ryanair cancela voos | de e para açores a partir de 29 de março 2026 | oticias rtp pt | tele jornal | qui 20 20 28,,47,medium
33,31:03,31:18,1863.0,1878.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,ryanair cancela voos açores | qui 20 20 28 | telejornal | companhia culpa taxas de navegação e inércia | icias rtp pi | noticias rtp pt | tele jornal | ana aeroportos de portugal,,48,medium
34,31:18,31:21,1878.0,1881.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,32:00,42.0,"new_theme_after_unknown, lexical_change_high, volume_change_high, gap_high",,,,,qui 20 20 28 | telejornal,,49,medium
35,31:21,31:54,1881.0,1914.0,0.55,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,32:00,39.0,"new_theme_after_unknown, lexical_change_high, volume_change_high, gap_high",,,,,ana aeroportos de portugal | qui 20 20 28 | telejornal | ana afroportos de portligal | tele jornal | bagagem de porão | conversas recentes no sentido de aumentar oferta | gagem desacompanhada reporte qualquer,,50,medium
37,32:45,32:54,1965.0,1974.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,33:00,15.0,"theme_changed, lexical_change_high, semantic_change_high",,,,,noticias rtp pt | qui 20 20 30 | tele jornal,,52,medium
38,32:54,33:00,1974.0,1980.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,33:00,6.0,"theme_changed, lexical_change_high, semantic_change_high",,,,,não podemos deixar de expressar a nossa | qui 20 20 30 | telejornal | arquivo | editora de i | imag | matilde g | andreia cus,,53,medium
40,34:06,34:15,2046.0,2055.0,0.15,Justiça/Segurança,No speech,Justiça/Segurança,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Justiça/Segurança,,,,luxemp | erland | qui 20 20 31 | telejornal | a pressão tem de estar | do lado do agressor e mão da vítima | noticias rtp pt | tele jornal,,55,medium
41,34:15,34:45,2055.0,2085.0,0.5,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Internacional,,,,qui 20 20 31 | telejornal | qui 20 20 32 | deste plano por estar ainda a decorrer | não vou entrar nos pormenores | mas o presidente apoia este plano | é um bom plano | como para a ucrânia,,56,medium
42,34:45,34:54,2085.0,2094.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,mar negro | qui 20 20 32 | telejornal | crimeia | regiões donetsk e luhansk | wdr | press qui 20 20 32,,57,medium
43,34:54,36:03,2094.0,2163.0,1.15,Internacional,No speech,Internacional,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,"Internacional, Justiça/Segurança",,,,queremos a paz e os ucrania os querem a paz | wdr | press qui 20 20 32 | telejornal | e os ucranianos querem a paz | queremos a paz | wdd | uma paz justa que respeite a soberania de cada um uma paz duradoura,,"58, 59",medium
44,36:03,36:06,2163.0,2166.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,antónio mateu | jornalist a | qui 20 20 33 | telejornal | antónio mateus | jornalista,,60,medium
45,36:06,36:12,2166.0,2172.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,iri | qui 20 20 33 | telejornal,,61,medium
46,36:12,36:57,2172.0,2217.0,0.75,Internacional,No speech,Internacional,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,"Internacional, Justiça/Segurança",,,,qui 20 20 33 | telejornal | exército israelita em gaza | 20 33 | qui 20 | vídeo mostra sistema de lança foguet | vídeo mostra sistema de lança foguetes | oticias rtp pt,,"62, 63",medium
47,36:57,37:24,2217.0,2244.0,0.45,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,telejorhal qui 20 20 34 | telefornal qui 20 20 34 | diesel | crianças pessoas crianças | são crianças crianças | noticias rtp p | qui 20 20 34 | tele jornal,,64,medium
48,37:24,37:36,2244.0,2256.0,0.2,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.5,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,38:00,36.0,"theme_changed, lexical_change_high",,Internacional,,,qui 20 20 35 | telejornal | 15 3 0,"O chefe de Estado maior das forças armadas de França disse que os franceses se se devem preparar para perderem filhos na guerra. A mais alta patente militar francesa afirmenta, é um que tem informações de que os russos se superparam para atacar um país de danato até 2030. São declarações feitas",65,medium
49,37:36,37:42,2256.0,2262.0,0.1,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,38:00,24.0,"theme_changed, lexical_change_high",,Internacional,,,jona | qui 20 20 35 | telejornal | jornalista | joão botas | telejornal photicias rup pt qui 20 20 35 | a a | telejornal indiciosity pt qui 20 20 35,"O chefe de Estado maior das forças armadas de França disse que os franceses se se devem preparar para perderem filhos na guerra. A mais alta patente militar francesa afirmenta, é um que tem informações de que os russos se superparam para atacar um país de danato até 2030. São declarações feitas",66,medium
51,39:09,39:21,2349.0,2361.0,0.2,Other/Unknown,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,38:30,39.0,"theme_changed, volume_change_high",,"Governo/Partidos, Ambiente/Meteorologia/Proteção Civil",,,qui 20 20 36 | telejornal,"pomadas, deve haver também os medicamentos necessários para cada pessoa da residencia. Rupas quentes, uma lanterna, um esquerdo velas e um rádio abilhas para descutar em as indicações da proteção civil, são igualmente fundamentais neste pleno de prevenção. Os franceses vão tomar do nota desde que temos regencia publicado agora nas plataformas digitais do Governo Francesco.",68,medium
52,39:21,39:39,2361.0,2379.0,0.3,Other/Unknown,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.5,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,"Governo/Partidos, Ambiente/Meteorologia/Proteção Civil",,,en situation de crise les autorités peuvent ordonner une évacuation immédiate ou recommand | noticias rtp pt | qui 20 20 36 | tele jornal | 72h | régulièrement | kit d urgence | le plan individuel de mise en s reté,"pomadas, deve haver também os medicamentos necessários para cada pessoa da residencia. Rupas quentes, uma lanterna, um esquerdo velas e um rádio abilhas para descutar em as indicações da proteção civil, são igualmente fundamentais neste pleno de prevenção. Os franceses vão tomar do nota desde que temos regencia publicado agora nas plataformas digitais do Governo Francesco.",69,medium
53,39:39,39:42,2379.0,2382.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,qui 20 20 37 | telejornal,,70,medium
54,39:42,40:45,2382.0,2445.0,1.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,weak_candidate_no_persistence,low,39:51,9.0,3,"new_body_terms, lexical_shift_from_baseline",False,,,,Internacional,,,,qui 20 20 37 | telejornal | communes | don | communes uberté | nog | communes iii | 107 congres des maires,,71,medium
55,40:45,40:54,2445.0,2454.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,qui 20 20 38 | telejornal | paulo domingos lourenço | repórter de imagem,,72,medium
56,40:54,41:33,2454.0,2493.0,0.65,Internacional,No speech,Internacional,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,"Internacional, Justiça/Segurança",,,,caso epstein | qui 20 20 38 | telejornal | trump promulga lei para divulgação de documentos | 20 38 | oticias rtp pt | qui 20 | tele jornal,,"73, 74",medium
57,41:33,41:36,2493.0,2496.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,qui 20 20 39 | telejornal,,75,medium
58,41:36,43:21,2496.0,2601.0,1.75,Internacional,No speech,Internacional,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,candidate_detected,high,42:00,24.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",False,,,,Internacional,,,,g20 | qui 20 20 39 | telejornal | g20 na áfrica do sul | coona áfrica po chi | teleiornal | reunião boicotada por donald trump | oticias rtp pt,,"76, 77, 78",medium
59,43:21,43:30,2601.0,2610.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,2021 portugal eu | qui 20 20 40 | telejornal | idc | qui 20 20 41 | cooperation | inc sive growth and | noticias rtp pt,,79,medium
