block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
11,Saúde,60.0,0.7692307692307693,78.0,0.7878787878787878,3,"Saúde, Justiça/Segurança",,,"7, 8, 9","isso governar um mês criou uma unidade combatar fraude, coordenada pela Polícia Judiciária. Mas ainda não está o pressionale, porque guarda a publicação entriu da República, ou a ordem dos médicos, assume que é preciso mais transparência. obviamente que a fiscalização é muito importante e pense que aquilo que está a ser feito, neste caso em concreto, pela Polícia Judiciária, a IGA também está, digamos, a fazer o seu trabalho em vários hospitais e eu acho que é muito importante nós temos transparência em todos esses processos e eu ordem dos médicos, aqui estará para intervir nas situações em que a aja falta falha de ontelófio. O principal problema do S&S não será a fraude. Quando nós falamos em desperdício, e não exatamente em fraude, no sentido criminal, do termo, nós podemos ter muitas situações de desperdício de fazer, por exemplo, atividades que têm pouco valor de interno de estudo-passo pessoas, mas que estão muito dinheiro, mas que há um por ser legal de poder fazê-las. Agora, 800 milhões de euros num ano, se conseguissemos reduzir, não resolverão todos os problemas do serviço nacional de saúde. Pedro Pita Barlos, a cardita que é preciso reforçar a mecanismos de prevenção, e também clarificar o papel de identidade dentro do S&S, principalmente da direção escutiva.","isso governar um mês criou uma unidade combatar fraude, coordenada pela Polícia Judiciária. Mas ainda não está o pressionale, porque guarda a publicação entriu da República, ou a ordem dos médicos, assume que é preciso mais transparência. obviamente que a fiscalização é muito importante e pense que aquilo que está a ser feito, neste caso em concreto, pela Polícia Judiciária, a IGA também está, digamos, a fazer o seu trabalho em vários hospitais e eu acho que é muito importante nós temos transparência em todos esses processos e eu ordem dos médicos, aqui estará para intervir nas situações em que a aja falta falha de ontelófio. O principal problema do S&S não será a fraude. Quando nós falamos ..."
12,No speech,0.0,0.0,0.0,0.0,0,,,,,,
13,Ambiente/Meteorologia/Proteção Civil,120.0,0.43956043956043955,273.0,0.978494623655914,10,"Internacional, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança, Abertura/Manchetes, Governo/Partidos, Eleições/Campanha, Economia/Proteção Social",,"CHEGA, PS","10, 11, 12, 13","O incêndio de flagrou o ojo durante a Simara do Clima, em Blaine do Pará, no Brasil, achamas destruíram um dos tenses, a entrada das instalações da Simara. Os principais foram assim superiêndidos, por esta chama, e retirados em poucos minutos, o fogo foi dominado, rapidamente, por segurança e bombas de local. As autoridades brasileiras dizem que o incêndio não causa o vítimas, apesar do caos que provocou entre milhares do participais. Boa noite a Polícia Federal está lá dentro e como podem ver, este é quase um cenário desulador, porque há três horas havia muita vida, milhaz de pessoas de cor, percorrer em estes corredores e neste momento, a imagem é esta. Já não são as Nações Unidas responsáveis por este espaço, este espaço está agora sobre a responsabilidade das autoridades brasileiras que estão a investigar e de acordo com todas as informações o que aconteceu foi um curto circuito. A quem diga que estava demasiado calor e, é verdade, tem estado muito, muito calor no interior desta zona, particularmente onde estava o pavillon, alguns despavilhões que ficaram destruídos, porque alguns contigo também sofreram denos e onde está, por exemplo, o pavillon de Portugal estava muito perto e o calor poderá ter aquecido de nasiado uma das instalações elétricas, há também quem fala de um telé móvel, tanto algo terá provocar um curto do circuito. Depois, as autoridades foram rápidas, mas gerou-se uma grande confusão. Era um milhaz de pessoas a correr, exatamente por este corredor que o Bruno de Jesus está a mostrar, e a saída da Simeira do Clima, de chamada de luzão na zona azul que pertence às nossas unidas e onde também decorrem as unigualciações. Estava a Khan Tony Guterres, ele tinha dado uma conferência de imprensa há pouco tempo e eram duas datar. Portanto, algumas pessoas estavam a almoçar e outros estavam a trabalhar em seções continuas, como tem acontecido. Todos foram levados para os hotéis, os vários ministros do ambiente, e aqui ficam agaralgos jornalistas, principalmente aqueles que têm coisas lá dentro e que não podem ir buscar, por exemplo, como é o meu caso no casaco, outro material da RTP que está lá dentro, e nós não podemos entrar para ir buscar. Quanto há as negociações? Elas esterão agora a acontecer de uma forma virtual através das redes sociais, entre os ministros do ambiente, a União Europeia, as Nações Unidas, mas vamos ver de que forma este incidente, este incêndio, o que acabou por ser pequeno, tendem conta que estamos dentro de uma tenda gigante, o material não será assim tão inflamável, porque poderia ter sido pior. Vamos ver então se esta copa amanhã vai reabrir se os trabalhos reabrem, ou como é que vai acontecer, além da não termina, ou ela iria terminar amanhã, poderá ver uma postura de escop, mas teremos de esperar para já a única indicação é que não se pode avançar. E as pensões mais baixas afinal dão vão ter o aumento extraordinário e permanente no próximo ano. A proposta do PS foi sumada com o voto contra do chega. Para o...","O incêndio de flagrou o ojo durante a Simara do Clima, em Blaine do Pará, no Brasil, achamas destruíram um dos tenses, a entrada das instalações da Simara. Os principais foram assim superiêndidos, por esta chama, e retirados em poucos minutos, o fogo foi dominado, rapidamente, por segurança e bombas de local. As autoridades brasileiras dizem que o incêndio não causa o vítimas, apesar do caos que provocou entre milhares do participais. Boa noite a Polícia Federal está lá dentro e como podem ver, este é quase um cenário desulador, porque há três horas havia muita vida, milhaz de pessoas de cor, percorrer em estes corredores e neste momento, a imagem é esta. Já não são as Nações Unidas responsá..."
14,Economia/Proteção Social,57.0,1.0,57.0,0.37254901960784315,2,Economia/Proteção Social,,PS,"12, 13","houver margem orçamental. O Partido Socialista queria que um aumento extraordinário das pensões passasse a contar para o cálculo futuro destas prestações sociais. Também às querdas pediam subir das permanentes para o próximo ano. Se houver almente que seja um aumento digno, previsível, um aumento das pensões sempre preservando a margem estrutural do sistema. E se precise for compensando com um ponto de tirado IRC e assim se verá nesta câmera quando é preciso escolher quem escolhe de ser mais importos para as grandes empresas, a aumentar os importos pensam nistas. Estou arçamento.","houver margem orçamental. O Partido Socialista queria que um aumento extraordinário das pensões passasse a contar para o cálculo futuro destas prestações sociais. Também às querdas pediam subir das permanentes para o próximo ano. Se houver almente que seja um aumento digno, previsível, um aumento das pensões sempre preservando a margem estrutural do sistema. E se precise for compensando com um ponto de tirado IRC e assim se verá nesta câmera quando é preciso escolher quem escolhe de ser mais importos para as grandes empresas, a aumentar os importos pensam nistas. Estou arçamento."
15,No speech,0.0,0.0,0.0,0.0,0,,,,,,
16,No speech,0.0,0.0,0.0,0.0,0,,,,,,
17,No speech,0.0,0.0,0.0,0.0,0,,,,,,
18,Other/Unknown,60.0,1.0,60.0,0.8,2,,,,14,"Se juntar-se a misto do trabalho e também fazer a parte da expressão, a limite que isso é possível. Com certeza é impossível que todos estejam da cor do sobretudo e sem possível nós sabemos disso. A base do acordo significará sempre uma silência de cada um. Aquilo que nós precisamos neste momento é de nos sentarmos a mesa, aquilo que estamos a fazer.","Se juntar-se a misto do trabalho e também fazer a parte da expressão, a limite que isso é possível. Com certeza é impossível que todos estejam da cor do sobretudo e sem possível nós sabemos disso. A base do acordo significará sempre uma silência de cada um. Aquilo que nós precisamos neste momento é de nos sentarmos a mesa, aquilo que estamos a fazer."
19,No speech,0.0,0.0,0.0,0.0,0,,,,,,
20,No speech,0.0,0.0,0.0,0.0,0,,,,,,
21,No speech,0.0,0.0,0.0,0.0,0,,,,,,
22,Abertura/Manchetes,3.0,1.0,3.0,0.16666666666666666,1,Abertura/Manchetes,,,15,"Foi o João que trinta-fegredo. O primeiro é chegar a estar mesmo neste momento a chegar aqui ao estudo de JdRTP. Vejo acompanhado por a direita da informação da RTP. O João que trinta-fegredo boa noite. Pergunto-lhe-se esse ser um debate para perceber quem é o mais independente tem disputado esse lugar com o Amirante Gouveimelo? Não, não desfuto, não desfuto. Acho que a independência fala a persina. Não deve ser proclamado.","Foi o João que trinta-fegredo. O primeiro é chegar a estar mesmo neste momento a chegar aqui ao estudo de JdRTP. Vejo acompanhado por a direita da informação da RTP. O João que trinta-fegredo boa noite. Pergunto-lhe-se esse ser um debate para perceber quem é o mais independente tem disputado esse lugar com o Amirante Gouveimelo? Não, não desfuto, não desfuto. Acho que a independência fala a persina. Não deve ser proclamado."
23,Greves/Trabalho,30.0,0.2,150.0,0.7142857142857143,6,"Abertura/Manchetes, Greves/Trabalho, Eleições/Campanha, Governo/Partidos, Educação, Internacional",Jorge Pinto,,"15, 16, 17, 18, 19, 20","Foi o João que trinta-fegredo. O primeiro é chegar a estar mesmo neste momento a chegar aqui ao estudo de JdRTP. Vejo acompanhado por a direita da informação da RTP. O João que trinta-fegredo boa noite. Pergunto-lhe-se esse ser um debate para perceber quem é o mais independente tem disputado esse lugar com o Amirante Gouveimelo? Não, não desfuto, não desfuto. Acho que a independência fala a persina. Não deve ser proclamado. Não, exatamente, por conta do ponto de os cadados que se acham que são dependentes só para não ter nem partidos, acho que não tem a possão nada a ver, nem de penecia e práticas e a minha vida prova que eu sou completamente imuno em ter esses termos, aquilo que são os objetivos de cada fase de minha vida, neste momento uma objetiva ser presa da República. Portanto, eu sou serena em confiante a razões de debates, espero que serão de debate civilizado, espero que se possa falar de futuro, que não tenha acontecido nos debates interior, espero que ser a esclaro de sudor, para que eu e os portugueses novos portugueses percebam o que é que eu vou ver em melquerica, que eu vou em mel pensa. E no final gostaria que os postevessem noção de que há um cadeitato que é de facto mais optimista com os outros, tem mais confiança nos portugueses que os outros estão mais preparados para discutir o futuro de que os outros. O ecolgmico é um cognita sobre como será o amirante num debate? De bem, eu venho toda a gente, penso que até o próprio Victor Gonçalpe vai estar a fazer a entrevista, não sabe muito bem que respostas a recebê-lo do Govaimão, porque elas têm sido muito erratim. No dia a em que o JT entregou o pré-viso de greve, Marcos Mendes continua a dizer que este processo não vai acabar em rotura, mas sim em acordo. Este futuro, às vezes, está mais perto que mais que antes. Com os olhos postos no futuro, mas atento ao momento presente, então nos desce seguro que exaixar mais uma derta há algum vernos sobre a led a borar. O assunto foi comentado ao longo do dia pelos candidatos. A pré-campanha já uslêva pelo país inteiro e há alguns até mais longe. Catarin Martíns continua no Brasil a participar na Cope 30. Jorge Pinto participou no debate sob o arsamento do Estado com estudantes da Universidade do Porto. António Flippes teve no encontro com os presidentes das Fedorações Deportivas. O governo retire o que a Sembeder é pro Cervejête, antes das leções presidenciais. Aquilo que aconteceu e aquilo que levou é esta convocatória de greva geral, foi precisamente a falta de diálogo. Foi precisamente a falta de","Foi o João que trinta-fegredo. O primeiro é chegar a estar mesmo neste momento a chegar aqui ao estudo de JdRTP. Vejo acompanhado por a direita da informação da RTP. O João que trinta-fegredo boa noite. Pergunto-lhe-se esse ser um debate para perceber quem é o mais independente tem disputado esse lugar com o Amirante Gouveimelo? Não, não desfuto, não desfuto. Acho que a independência fala a persina. Não deve ser proclamado. Não, exatamente, por conta do ponto de os cadados que se acham que são dependentes só para não ter nem partidos, acho que não tem a possão nada a ver, nem de penecia e práticas e a minha vida prova que eu sou completamente imuno em ter esses termos, aquilo que são os obje..."
24,Economia/Proteção Social,30.0,0.5263157894736842,57.0,0.8260869565217391,2,"Eleições/Campanha, Governo/Partidos, Educação, Internacional, Abertura/Manchetes, Economia/Proteção Social, Greves/Trabalho",Jorge Pinto,CHEGA,"19, 20","continua no Brasil a participar na Cope 30. Jorge Pinto participou no debate sob o arsamento do Estado com estudantes da Universidade do Porto. António Flippes teve no encontro com os presidentes das Fedorações Deportivas. O governo retire o que a Sembeder é pro Cervejête, antes das leções presidenciais. Aquilo que aconteceu e aquilo que levou é esta convocatória de greva geral, foi precisamente a falta de diálogo. Foi precisamente a falta de qualquer tipo de abertura para o parte do governo. O governo do Pteguê está a fazer uma proposta e naceita a gastar a trabalhadores portugueses, que é venho negociar como é que podem ficar com menos salário e com contrato ainda mais percais. Nosso é em especial. Em vizêl, a enraventura de vídeo centro o presidente do chega, que comentou as altrações ao orçamento do Estado, e o candidato ablém que quis falar da importância do 25 de novembro.","continua no Brasil a participar na Cope 30. Jorge Pinto participou no debate sob o arsamento do Estado com estudantes da Universidade do Porto. António Flippes teve no encontro com os presidentes das Fedorações Deportivas. O governo retire o que a Sembeder é pro Cervejête, antes das leções presidenciais. Aquilo que aconteceu e aquilo que levou é esta convocatória de greva geral, foi precisamente a falta de diálogo. Foi precisamente a falta de qualquer tipo de abertura para o parte do governo. O governo do Pteguê está a fazer uma proposta e naceita a gastar a trabalhadores portugueses, que é venho negociar como é que podem ficar com menos salário e com contrato ainda mais percais. Nosso é em ..."
25,No speech,0.0,0.0,0.0,0.0,0,,,,,,
26,No speech,0.0,0.0,0.0,0.0,0,,,,,,
27,No speech,0.0,0.0,0.0,0.0,0,,,,,,
28,Other/Unknown,48.0,1.0,48.0,0.42105263157894735,2,,,,"21, 22","Muito obrigada, esterão acompanharem também certamente este primeiro debate de NERTP. O VML que traa a primeira pergunta, neste debate, perdão, é o som que tem de ver de ter a primeira pergunta, portanto, o VML será o último a falar neste frente-o primeiro aqui NERTP. O primeiro também de OVML estarão os dois em confronto de que a pouco NERTP. A ordem dos advogados, o Arquivoou, o Inquieta, a Spenu Viva, por suspeitas de Procuradoria e Lícita, o bastonário diz que não se verificaram indícios e o suficiente da prática","Muito obrigada, esterão acompanharem também certamente este primeiro debate de NERTP. O VML que traa a primeira pergunta, neste debate, perdão, é o som que tem de ver de ter a primeira pergunta, portanto, o VML será o último a falar neste frente-o primeiro aqui NERTP. O primeiro também de OVML estarão os dois em confronto de que a pouco NERTP. A ordem dos advogados, o Arquivoou, o Inquieta, a Spenu Viva, por suspeitas de Procuradoria e Lícita, o bastonário diz que não se verificaram indícios e o suficiente da prática"
29,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,"21, 22","tem de ver de ter a primeira pergunta, portanto, o VML será o último a falar neste frente-o primeiro aqui NERTP. O primeiro também de OVML estarão os dois em confronto de que a pouco NERTP. A ordem dos advogados, o Arquivoou, o Inquieta, a Spenu Viva, por suspeitas de Procuradoria e Lícita, o bastonário diz que não se verificaram indícios e o suficiente da prática","tem de ver de ter a primeira pergunta, portanto, o VML será o último a falar neste frente-o primeiro aqui NERTP. O primeiro também de OVML estarão os dois em confronto de que a pouco NERTP. A ordem dos advogados, o Arquivoou, o Inquieta, a Spenu Viva, por suspeitas de Procuradoria e Lícita, o bastonário diz que não se verificaram indícios e o suficiente da prática"
30,Economia/Proteção Social,30.0,0.7142857142857143,42.0,1.0,3,"Economia/Proteção Social, Justiça/Segurança",,,"21, 22","tem de ver de ter a primeira pergunta, portanto, o VML será o último a falar neste frente-o primeiro aqui NERTP. O primeiro também de OVML estarão os dois em confronto de que a pouco NERTP. A ordem dos advogados, o Arquivoou, o Inquieta, a Spenu Viva, por suspeitas de Procuradoria e Lícita, o bastonário diz que não se verificaram indícios e o suficiente da prática deste crime, por parte da empresa da família do Promo Ar群istro. A suspeitas surgiram na última crise política, quando foram conhecidos, clientes e serviços custados pela Spenu Viva. Numa arte, o conselho do regional, do Porto da ordem dos advogados, diz que foi analisada toda a prova de comentál, e o esclarecimento da própria empresa, o documento aqui os preços de evacéssio, diz também que a ordem não tem meios e poderes para ir mais longe no Inquieto, já a averiguação preventiva ao Promo Ar群istro ainda se vai manter.","tem de ver de ter a primeira pergunta, portanto, o VML será o último a falar neste frente-o primeiro aqui NERTP. O primeiro também de OVML estarão os dois em confronto de que a pouco NERTP. A ordem dos advogados, o Arquivoou, o Inquieta, a Spenu Viva, por suspeitas de Procuradoria e Lícita, o bastonário diz que não se verificaram indícios e o suficiente da prática deste crime, por parte da empresa da família do Promo Ar群istro. A suspeitas surgiram na última crise política, quando foram conhecidos, clientes e serviços custados pela Spenu Viva. Numa arte, o conselho do regional, do Porto da ordem dos advogados, diz que foi analisada toda a prova de comentál, e o esclarecimento da própria empre..."
31,Other/Unknown,27.0,1.0,27.0,0.6923076923076923,1,,,,22,preventiva ao Promo Ar群istro ainda se vai manter.,preventiva ao Promo Ar群istro ainda se vai manter.
32,No speech,0.0,0.0,0.0,0.0,0,,,,,,
33,No speech,0.0,0.0,0.0,0.0,0,,,,,,
34,No speech,0.0,0.0,0.0,0.0,0,,,,,,
35,No speech,0.0,0.0,0.0,0.0,0,,,,,,
36,Governo/Partidos,30.0,1.0,30.0,0.5882352941176471,1,Governo/Partidos,,,23,"é surpreendente o comunicado, mas é reincidente. Quanto tentativa de passar responsabilidades, é preciso dizer que pela parte do governo dos assursos, nós temos a máxima tranquilidade. Espero que tudo acabe em bem e que as deligências que no passado foram feitas, se mantêm, que há, obviamente, a malmati-tude, a provaativa e colobrante, por parte da própria reenhanar.","é surpreendente o comunicado, mas é reincidente. Quanto tentativa de passar responsabilidades, é preciso dizer que pela parte do governo dos assursos, nós temos a máxima tranquilidade. Espero que tudo acabe em bem e que as deligências que no passado foram feitas, se mantêm, que há, obviamente, a malmati-tude, a provaativa e colobrante, por parte da própria reenhanar."
37,No speech,0.0,0.0,0.0,0.0,0,,,,,,
38,No speech,0.0,0.0,0.0,0.0,0,,,,,,
39,Internacional,60.0,1.0,60.0,0.9090909090909091,2,Internacional,,,24,"Volou de mirroze, elenço que já recebeu um plano de paz para a Ucrania, enviado pela administração norte-americana, diz agora que o irá discutir nos próximos dias com Donald Trump. Esta proposta inclui pontos até agora considerados inaceitáveis, porque, por exemplo, a cedência de território, validação das jonas ocupadas pelos russos e restrições de militar e armamento.","Volou de mirroze, elenço que já recebeu um plano de paz para a Ucrania, enviado pela administração norte-americana, diz agora que o irá discutir nos próximos dias com Donald Trump. Esta proposta inclui pontos até agora considerados inaceitáveis, porque, por exemplo, a cedência de território, validação das jonas ocupadas pelos russos e restrições de militar e armamento."
40,No speech,0.0,0.0,0.0,0.0,0,,,,,,
41,No speech,0.0,0.0,0.0,0.0,0,,,,,,
42,No speech,0.0,0.0,0.0,0.0,0,,,,,,
43,No speech,0.0,0.0,0.0,0.0,0,,,,,,
44,No speech,0.0,0.0,0.0,0.0,0,,,,,,
45,No speech,0.0,0.0,0.0,0.0,0,,,,,,
46,No speech,0.0,0.0,0.0,0.0,0,,,,,,
47,No speech,0.0,0.0,0.0,0.0,0,,,,,,
48,Internacional,6.0,1.0,6.0,0.5,1,Internacional,,,25,"O chefe de Estado maior das forças armadas de França disse que os franceses se se devem preparar para perderem filhos na guerra. A mais alta patente militar francesa afirmenta, é um que tem informações de que os russos se superparam para atacar um país de danato até 2030. São declarações feitas","O chefe de Estado maior das forças armadas de França disse que os franceses se se devem preparar para perderem filhos na guerra. A mais alta patente militar francesa afirmenta, é um que tem informações de que os russos se superparam para atacar um país de danato até 2030. São declarações feitas"
49,Internacional,6.0,1.0,6.0,1.0,1,Internacional,,,25,"O chefe de Estado maior das forças armadas de França disse que os franceses se se devem preparar para perderem filhos na guerra. A mais alta patente militar francesa afirmenta, é um que tem informações de que os russos se superparam para atacar um país de danato até 2030. São declarações feitas","O chefe de Estado maior das forças armadas de França disse que os franceses se se devem preparar para perderem filhos na guerra. A mais alta patente militar francesa afirmenta, é um que tem informações de que os russos se superparam para atacar um país de danato até 2030. São declarações feitas"
